"Pos","Player","Tm","Opp","FD Sal $","Projected Own%","Cash Odds","GPP Odds","Implied Own%","FD LEV"
"QB","Mitch Trubisky","CHI","LAC","6700","0.5%","34%","9%","3%","5.74"
"WR","Kenny Golladay","DET","NYG","6700","7.5%","53%","15%","14%","1.84"
"TE","Hunter Henry","LAC","@CHI","6700","12.5%","44%","12%","9%","0.68"
"TE","Austin Hooper","ATL","SEA","6600","7.5%","55%","20%","14%","1.86"
"WR","Alshon Jeffery","PHI","@BUF","6600","3.0%","36%","5%","5%","1.69"
"WR","Julian Edelman","NE","CLE","6600","12.5%","54%","15%","14%","1.10"
"WR","DK Metcalf","SEA","@ATL","6600","7.5%","39%","7%","6%","0.83"
"QB","Matt Schaub","ATL","SEA","6600","3.0%","2%","0%","0%","0.00"
"QB","Joe Flacco","DEN","@IND","6500","0.5%","31%","7%","2%","4.62"
"RB","Sony Michel","NE","CLE","6500","12.5%","51%","10%","8%","0.67"
"WR","Jarvis Landry","CLE","@NE","6400","3.0%","31%","4%","3%","1.11"
"RB","Melvin Gordon","LAC","@CHI","6400","3.0%","36%","4%","3%","1.04"
"RB","Phillip Lindsay","DEN","@IND","6300","3.0%","45%","6%","6%","1.89"
"WR","D.J. Chark","JAX","NYJ","6300","7.5%","50%","12%","11%","1.50"
"TE","Zach Ertz","PHI","@BUF","6300","7.5%","41%","10%","7%","0.95"
"WR","Marvin Jones","DET","NYG","6300","12.5%","49%","12%","11%","0.90"
"TE","Evan Engram","NYG","@DET","6300","12.5%","47%","13%","9%","0.75"
"RB","Tevin Coleman","SF","CAR","6200","3.0%","46%","7%","6%","2.04"
"WR","Robby Anderson","NYJ","@JAX","6200","3.0%","38%","6%","6%","1.97"
"RB","Devonta Freeman","ATL","SEA","6200","7.5%","52%","9%","8%","1.06"
"RB","Latavius Murray","NO","ARI","6200","32.5%","78%","30%","26%","0.81"
"RB","Carlos Hyde","HOU","OAK","6100","3.0%","37%","4%","4%","1.17"
"WR","Golden Tate","NYG","@DET","6100","7.5%","46%","9%","8%","1.12"
"TE","Gerald Everett","LAR","CIN","6100","7.5%","30%","6%","4%","0.52"
"RB","Chase Edmonds","ARI","@NO","6100","22.5%","60%","13%","11%","0.50"
"RB","Jordan Howard","PHI","@BUF","6000","0.5%","31%","3%","2%","4.53"
"RB","Joe Mixon","CIN","@LAR","6000","0.5%","30%","2%","2%","3.92"
"RB","James White","NE","CLE","6000","3.0%","41%","4%","4%","1.28"
"WR","Courtland Sutton","DEN","@IND","6000","7.5%","48%","10%","9%","1.21"
"QB","Taysom Hill","NO","ARI","6000","0.5%","2%","0%","0%","0.03"
"WR","Tyrell Williams","OAK","@HOU","5900","0.5%","35%","5%","5%","9.11"
"WR","John Brown","BUF","PHI","5900","12.5%","57%","15%","14%","1.11"
"WR","Danny Amendola","DET","NYG","5800","0.5%","26%","2%","2%","4.26"
"RB","Miles Sanders","PHI","@BUF","5800","0.5%","27%","1%","1%","2.63"
"WR","Curtis Samuel","CAR","@SF","5800","3.0%","34%","5%","4%","1.43"
"WR","Jamison Crowder","NYJ","@JAX","5800","3.0%","33%","4%","3%","1.12"
"WR","Dede Westbrook","JAX","NYJ","5800","7.5%","41%","6%","6%","0.75"
"RB","Royce Freeman","DEN","@IND","5700","0.5%","40%","4%","3%","6.89"
"WR","Zach Pascal","IND","DEN","5700","0.5%","20%","1%","1%","2.39"
"RB","David Montgomery","CHI","LAC","5700","3.0%","42%","6%","5%","1.63"
"WR","Kenny Stills","HOU","OAK","5700","22.5%","47%","9%","9%","0.39"
"WR","Mike Williams","LAC","@CHI","5700","22.5%","42%","7%","7%","0.29"
"WR","Cole Beasley","BUF","PHI","5600","0.5%","31%","3%","3%","6.08"
"TE","Ricky Seals-Jones","CLE","@NE","5600","0.5%","19%","2%","1%","2.89"
"WR","Phillip Dorsett","NE","CLE","5600","3.0%","39%","7%","7%","2.24"
"RB","Frank Gore","BUF","PHI","5600","0.5%","25%","1%","1%","1.92"
"RB","Ronald Jones","TB","@TEN","5600","0.5%","24%","1%","1%","1.88"
"RB","Darrell Henderson","LAR","CIN","5600","0.5%","22%","1%","1%","1.57"
"WR","Tyler Boyd","CIN","@LAR","5600","7.5%","45%","8%","8%","1.03"
"WR","Alex Erickson","CIN","@LAR","5500","0.5%","32%","3%","3%","6.55"
"WR","D.J. Moore","CAR","@SF","5500","3.0%","39%","6%","5%","1.78"
"WR","Corey Davis","TEN","TB","5500","7.5%","44%","8%","7%","0.98"
"TE","Greg Olsen","CAR","@SF","5500","7.5%","34%","6%","4%","0.55"
"WR","A.J. Brown","TEN","TB","5500","12.5%","39%","6%","6%","0.45"
"TE","Eric Ebron","IND","DEN","5400","0.5%","34%","6%","4%","8.69"
"WR","Auden Tate","CIN","@LAR","5400","0.5%","34%","4%","4%","7.78"
"RB","Tarik Cohen","CHI","LAC","5400","0.5%","31%","2%","2%","3.45"
"WR","Larry Fitzgerald","ARI","@NO","5400","3.0%","47%","9%","8%","2.68"
"RB","J.D. McKissic","DET","NYG","5400","0.5%","27%","1%","1%","2.61"
"RB","Devin Singletary","BUF","PHI","5400","0.5%","22%","1%","1%","1.48"
"WR","Calvin Ridley","ATL","SEA","5400","7.5%","49%","10%","9%","1.26"
"WR","Emmanuel Sanders","SF","CAR","5400","7.5%","33%","4%","4%","0.51"
"WR","Parris Campbell","IND","DEN","5400","0.5%","10%","0%","0%","0.29"
"RB","Rashaad Penny","SEA","@ATL","5400","0.5%","5%","0%","0%","0.04"
"WR","Ted Ginn","NO","ARI","5300","0.5%","32%","4%","4%","7.61"
"WR","Jakobi Meyers","NE","CLE","5300","0.5%","27%","3%","2%","4.77"
"RB","Duke Johnson","HOU","OAK","5300","0.5%","23%","1%","1%","1.64"
"RB","Peyton Barber","TB","@TEN","5300","0.5%","22%","1%","1%","1.58"
"RB","Matt Breida","SF","CAR","5300","3.0%","40%","4%","3%","1.07"
"WR","Deebo Samuel","SF","CAR","5300","0.5%","14%","0%","0%","0.75"
"TE","T.J. Hockenson","DET","NYG","5300","7.5%","37%","8%","5%","0.71"
"WR","Darius Slayton","NYG","@DET","5200","0.5%","28%","3%","3%","5.16"
"TE","Cameron Brate","TB","@TEN","5200","7.5%","35%","6%","4%","0.59"
"RB","Ty Johnson","DET","NYG","5200","22.5%","55%","9%","8%","0.37"
"TE","Darren Fells","HOU","OAK","5100","0.5%","30%","5%","3%","6.61"
"WR","Anthony Miller","CHI","LAC","5100","0.5%","28%","2%","2%","4.59"
"WR","Adam Humphries","TEN","TB","5100","0.5%","27%","2%","2%","3.95"
"WR","Chris Conley","JAX","NYJ","5100","0.5%","22%","1%","1%","2.61"
"WR","Jaron Brown","SEA","@ATL","5100","0.5%","22%","1%","1%","2.42"
"WR","Dante Pettis","SF","CAR","5100","0.5%","19%","1%","1%","1.81"
"WR","Nelson Agholor","PHI","@BUF","5100","0.5%","18%","1%","1%","1.54"
"WR","Keke Coutee","HOU","OAK","5100","12.5%","35%","5%","4%","0.34"
"WR","Keelan Doss","OAK","@HOU","5100","0.5%","7%","0%","0%","0.09"
"WR","Mohamed Sanu","NE","CLE","5100","0.5%","6%","0%","0%","0.07"
"WR","Gunner Olszewski","NE","CLE","5100","0.5%","2%","0%","0%","0.00"
"TE","Josh Hill","NO","ARI","5000","0.5%","30%","4%","3%","5.97"
"DEF","New England Patriots","NE","CLE","5000","17.5%","59%","21%","31%","1.77"
"DEF","Los Angeles Rams","LAR","CIN","5000","12.5%","53%","12%","18%","1.48"
"RB","Brandon Bolden","NE","CLE","5000","0.5%","21%","1%","1%","1.28"
"RB","Dare Ogunbowale","TB","@TEN","5000","0.5%","14%","0%","0%","0.34"
"TE","Rhett Ellison","NYG","@DET","5000","0.5%","7%","0%","0%","0.23"
"WR","Marquise Goodwin","SF","CAR","5000","0.5%","9%","0%","0%","0.19"
"WR","Antonio Callaway","CLE","@NE","5000","0.5%","7%","0%","0%","0.10"
"RB","Jalen Richard","OAK","@HOU","5000","0.5%","6%","0%","0%","0.04"
"RB","Wayne Gallman","NYG","@DET","5000","0.5%","4%","0%","0%","0.01"
"RB","Raheem Mostert","SF","CAR","5000","0.5%","3%","0%","0%","0.01"
"TE","Foster Moreau","OAK","@HOU","4900","0.5%","28%","4%","3%","5.26"
"TE","Ben Watson","NE","CLE","4900","0.5%","25%","3%","2%","3.92"
"TE","Jack Doyle","IND","DEN","4900","0.5%","22%","2%","1%","2.83"
"WR","Trevor Davis","OAK","@HOU","4900","0.5%","16%","0%","0%","0.94"
"TE","Jonnu Smith","TEN","TB","4900","7.5%","37%","6%","4%","0.58"
"RB","Dion Lewis","TEN","TB","4900","0.5%","14%","0%","0%","0.37"
"WR","Marvin Hall","DET","NYG","4900","0.5%","7%","0%","0%","0.09"
"DEF","Seattle Seahawks","SEA","@ATL","4900","3.0%","19%","0%","0%","0.07"
"WR","Chester Rogers","IND","DEN","4900","0.5%","3%","0%","0%","0.01"
"TE","Dallas Goedert","PHI","@BUF","4800","0.5%","37%","6%","4%","8.59"
"WR","DaeSean Hamilton","DEN","@IND","4800","0.5%","35%","4%","4%","7.93"
"WR","Demaryius Thomas","NYJ","@JAX","4800","0.5%","34%","3%","3%","6.53"
"TE","Jacob Hollister","SEA","@ATL","4800","0.5%","25%","3%","2%","3.66"
"TE","Trey Burton","CHI","LAC","4800","0.5%","23%","2%","2%","3.06"
"DEF","Indianapolis Colts","IND","DEN","4800","3.0%","42%","4%","5%","1.79"
"DEF","San Francisco 49ers","SF","CAR","4800","12.5%","51%","9%","14%","1.11"
"WR","Taylor Gabriel","CHI","LAC","4800","0.5%","16%","0%","0%","0.88"
"WR","David Moore","SEA","@ATL","4800","0.5%","15%","0%","0%","0.76"
"WR","Pharoh Cooper","ARI","@NO","4800","0.5%","14%","0%","0%","0.65"
"WR","Hunter Renfrow","OAK","@HOU","4800","0.5%","12%","0%","0%","0.43"
"WR","Kendrick Bourne","SF","CAR","4800","0.5%","6%","0%","0%","0.06"
"RB","Dontrell Hilliard","CLE","@NE","4800","0.5%","6%","0%","0%","0.02"
"RB","Jeff Wilson","SF","CAR","4800","0.5%","3%","0%","0%","0.00"
"WR","Damiere Byrd","ARI","@NO","4700","0.5%","20%","1%","1%","1.60"
"RB","Giovani Bernard","CIN","@LAR","4700","0.5%","16%","0%","0%","0.41"
"RB","Jordan Wilkins","IND","DEN","4700","0.5%","9%","0%","0%","0.10"
"WR","Cody Latimer","NYG","@DET","4700","0.5%","7%","0%","0%","0.09"
"WR","Malik Turner","SEA","@ATL","4700","0.5%","6%","0%","0%","0.06"
"WR","Mack Hollins","PHI","@BUF","4700","0.5%","6%","0%","0%","0.06"
"WR","Cordarrelle Patterson","CHI","LAC","4700","0.5%","5%","0%","0%","0.04"
"TE","Dawson Knox","BUF","PHI","4600","0.5%","34%","5%","3%","7.00"
"DEF","Tennessee Titans","TEN","TB","4600","3.0%","44%","3%","5%","1.71"
"WR","Duke Williams","BUF","PHI","4600","0.5%","20%","1%","1%","1.71"
"TE","Maxx Williams","ARI","@NO","4600","0.5%","18%","1%","1%","1.58"
"WR","KeeSean Johnson","ARI","@NO","4600","0.5%","15%","0%","0%","0.74"
"WR","Tajae Sharpe","TEN","TB","4600","0.5%","12%","0%","0%","0.41"
"RB","Nyheim Hines","IND","DEN","4600","0.5%","15%","0%","0%","0.33"
"RB","C.J. Prosise","SEA","@ATL","4600","0.5%","8%","0%","0%","0.05"
"WR","Breshad Perriman","TB","@TEN","4600","0.5%","4%","0%","0%","0.02"
"RB","Ty Montgomery","NYJ","@JAX","4600","0.5%","5%","0%","0%","0.02"
"TE","Noah Fant","DEN","@IND","4500","0.5%","31%","4%","3%","5.69"
"TE","Tyler Higbee","LAR","CIN","4500","0.5%","24%","2%","2%","3.08"
"TE","Tyler Eifert","CIN","@LAR","4500","0.5%","23%","2%","1%","2.74"
"DEF","Detroit Lions","DET","NYG","4500","3.0%","48%","5%","7%","2.37"
"DEF","Chicago Bears","CHI","LAC","4500","3.0%","44%","3%","5%","1.56"
"RB","Brian Hill","ATL","SEA","4500","0.5%","22%","1%","1%","1.23"
"DEF","Jacksonville Jaguars","JAX","NYJ","4500","7.5%","49%","6%","8%","1.13"
"WR","Isaiah McKenzie","BUF","PHI","4500","0.5%","18%","1%","1%","1.11"
"WR","Trent Sherfield","ARI","@NO","4500","0.5%","17%","1%","1%","1.06"
"TE","Luke Willson","SEA","@ATL","4500","0.5%","14%","1%","0%","0.84"
"RB","DeAndre Washington","OAK","@HOU","4500","0.5%","19%","0%","0%","0.77"
"WR","Justin Hardy","ATL","SEA","4500","0.5%","13%","0%","0%","0.51"
"TE","Charles Clay","ARI","@NO","4500","0.5%","10%","0%","0%","0.36"
"WR","Lil'Jordan Humphrey","NO","ARI","4500","0.5%","11%","0%","0%","0.30"
"WR","Andy Isabella","ARI","@NO","4500","0.5%","11%","0%","0%","0.28"
"TE","Demetrius Harris","CLE","@NE","4500","0.5%","7%","0%","0%","0.18"
"WR","Russell Gage","ATL","SEA","4500","0.5%","9%","0%","0%","0.16"
"WR","Austin Carr","NO","ARI","4500","0.5%","8%","0%","0%","0.13"
"WR","Braxton Berrios","NYJ","@JAX","4500","0.5%","7%","0%","0%","0.08"
"RB","Boston Scott","PHI","@BUF","4500","0.5%","8%","0%","0%","0.05"
"WR","Diontae Spencer","DEN","@IND","4500","0.5%","5%","0%","0%","0.03"
"WR","Jarius Wright","CAR","@SF","4500","0.5%","5%","0%","0%","0.03"
"RB","Dwayne Washington","NO","ARI","4500","0.5%","6%","0%","0%","0.03"
"WR","Javon Wims","CHI","LAC","4500","0.5%","4%","0%","0%","0.02"
"WR","Fred Brown","DEN","@IND","4500","0.5%","4%","0%","0%","0.02"
"WR","Andre Roberts","BUF","PHI","4500","0.5%","4%","0%","0%","0.02"
"WR","Keelan Cole","JAX","NYJ","4500","0.5%","4%","0%","0%","0.01"
"RB","Zach Line","NO","ARI","4500","0.5%","5%","0%","0%","0.01"
"RB","Ryquell Armstead","JAX","NYJ","4500","0.5%","5%","0%","0%","0.01"
"WR","Rashard Higgins","CLE","@NE","4500","0.5%","3%","0%","0%","0.01"
"WR","Geremy Davis","LAC","@CHI","4500","0.5%","3%","0%","0%","0.01"
"WR","Deon Cain","IND","DEN","4500","0.5%","3%","0%","0%","0.01"
"RB","Reggie Bonnafon","CAR","@SF","4500","0.5%","3%","0%","0%","0.00"
"RB","Andy Janovich","DEN","@IND","4500","0.5%","2%","0%","0%","0.00"
"RB","Derek Watt","LAC","@CHI","4500","0.5%","2%","0%","0%","0.00"
"RB","Mike Davis","CHI","LAC","4500","0.5%","2%","0%","0%","0.00"
"RB","Nick Bellore","SEA","@ATL","4500","0.5%","2%","0%","0%","0.00"
"RB","Bilal Powell","NYJ","@JAX","4500","0.5%","2%","0%","0%","0.00"
"DEF","New Orleans Saints","NO","ARI","4400","12.5%","54%","8%","12%","0.97"
"DEF","Houston Texans","HOU","OAK","4400","3.0%","27%","0%","0%","0.07"
"TE","Jordan Akins","HOU","OAK","4300","0.5%","36%","6%","4%","7.90"
"TE","C.J. Uzomah","CIN","@LAR","4300","0.5%","18%","1%","1%","1.45"
"TE","Adam Shaheen","CHI","LAC","4300","0.5%","14%","1%","0%","0.71"
"TE","Jeff Heuerman","DEN","@IND","4300","0.5%","10%","0%","0%","0.36"
"DEF","Buffalo Bills","BUF","PHI","4300","3.0%","34%","0%","1%","0.23"
"TE","Drew Sample","CIN","@LAR","4200","0.5%","7%","0%","0%","0.13"
"TE","Mo Alie-Cox","IND","DEN","4200","0.5%","7%","0%","0%","0.13"
"DEF","Los Angeles Chargers","LAC","@CHI","4100","3.0%","36%","0%","1%","0.21"
"TE","Josh Oliver","JAX","NYJ","4000","0.5%","22%","1%","1%","2.00"
"TE","Ryan Griffin","NYJ","@JAX","4000","0.5%","20%","1%","1%","1.60"
"TE","Seth DeValve","JAX","NYJ","4000","0.5%","18%","1%","1%","1.13"
"TE","Antony Auclair","TB","@TEN","4000","0.5%","17%","1%","1%","1.08"
"DEF","Philadelphia Eagles","PHI","@BUF","4000","3.0%","46%","2%","2%","0.76"
"TE","Anthony Firkser","TEN","TB","4000","0.5%","14%","0%","0%","0.58"
"TE","Jesse James","DET","NYG","4000","0.5%","12%","0%","0%","0.40"
"TE","Tyler Kroft","BUF","PHI","4000","0.5%","11%","0%","0%","0.35"
"TE","Logan Thomas","DET","NYG","4000","0.5%","11%","0%","0%","0.35"
"TE","Dan Arnold","NO","ARI","4000","0.5%","11%","0%","0%","0.31"
"TE","Ben Koyack","JAX","NYJ","4000","0.5%","9%","0%","0%","0.22"
"TE","Derek Carrier","OAK","@HOU","4000","0.5%","9%","0%","0%","0.18"
"TE","Luke Stocker","ATL","SEA","4000","0.5%","8%","0%","0%","0.17"
"TE","Ross Dwelley","SF","CAR","4000","0.5%","8%","0%","0%","0.15"
"TE","Tommy Sweeney","BUF","PHI","4000","0.5%","8%","0%","0%","0.15"
"TE","Ben Braunecker","CHI","LAC","4000","0.5%","7%","0%","0%","0.12"
"TE","Virgil Green","LAC","@CHI","4000","0.5%","7%","0%","0%","0.12"
"TE","Lee Smith","BUF","PHI","4000","0.5%","7%","0%","0%","0.12"
"TE","Pharaoh Brown","CLE","@NE","4000","0.5%","7%","0%","0%","0.10"
"TE","Andrew Beck","DEN","@IND","4000","0.5%","6%","0%","0%","0.09"
"TE","Ian Thomas","CAR","@SF","4000","0.5%","6%","0%","0%","0.09"
"TE","J.P. Holtz","CHI","LAC","4000","0.5%","6%","0%","0%","0.08"
"DEF","New York Jets","NYJ","@JAX","3700","3.0%","40%","0%","0%","0.12"
"DEF","Tampa Bay Buccaneers","TB","@TEN","3700","3.0%","38%","0%","0%","0.06"
"DEF","Carolina Panthers","CAR","@SF","3500","3.0%","50%","1%","1%","0.40"
"DEF","Arizona Cardinals","ARI","@NO","3500","0.5%","21%","0%","0%","0.00"
"DEF","New York Giants","NYG","@DET","3400","0.5%","34%","0%","0%","0.04"
"DEF","Denver Broncos","DEN","@IND","3400","3.0%","29%","0%","0%","0.00"
"DEF","Oakland Raiders","OAK","@HOU","3100","3.0%","47%","0%","0%","0.04"
"DEF","Cincinnati Bengals","CIN","@LAR","3100","0.5%","32%","0%","0%","0.00"
"DEF","Atlanta Falcons","ATL","SEA","3000","3.0%","43%","0%","0%","0.01"
"DEF","Cleveland Browns","CLE","@NE","3000","3.0%","39%","0%","0%","0.00"
