Season,Week,PID,Player,Pos,Team,Opp,aFPA,aFPA Rk,FFPts,Comp,Pass Att,Pass Yds,Pass TD,INT,Rush Att,Rush Yds,Rush TD,Rec,Rec Yds,Rec TD,Pa1D,Ru1D,Rec1D,Fum,XP,FG,Grade
2020,6,mahomp1,Patrick Mahomes,QB,KC,@BUF,23.8,30,25.6,26.3,38.5,321.5,2.2,0.3,4.3,23.8,0.4,0.0,0.0,0.0,15.3,1.6,0.0,0.2,0.0,0.0,A-Game
2020,6,murrak1,Kyler Murray,QB,ARI,@DAL,21.3,21,24.8,24.4,35.6,255.5,2.1,0.9,9.0,50.5,0.4,0.0,0.0,0.0,12.7,3.3,0.0,0.3,0.0,0.0,A-Game
2020,6,allenj3,Josh Allen,QB,BUF,KC,16.2,11,24.5,25.0,38.0,294.8,2.0,0.8,5.7,25.0,0.6,0.0,0.0,0.0,14.2,1.6,0.0,0.3,0.0,0.0,A-Game
2020,6,watsod1,Deshaun Watson,QB,HOU,@TEN,19.0,16,22.1,23.9,36.3,286.9,1.9,0.9,4.1,23.2,0.4,0.0,0.0,0.0,13.7,1.5,0.0,0.3,0.0,0.0,A-Game
2020,6,jacksl1,Lamar Jackson,QB,BAL,@PHI,21.0,19,21.7,20.4,31.1,241.7,1.9,0.5,6.0,37.9,0.2,0.0,0.0,0.0,11.6,2.5,0.0,0.2,0.0,0.0,A-Game
2020,6,tanner1,Ryan Tannehill,QB,TEN,HOU,17.1,14,20.8,24.1,35.1,280.9,1.9,0.8,3.6,16.2,0.2,0.0,0.0,0.0,13.5,1.1,0.0,0.2,0.0,0.0,A-Game
2020,6,staffm1,Matthew Stafford,QB,DET,@JAX,23.1,27,20.8,24.0,36.7,314.3,2.1,0.7,1.9,6.9,0.1,0.0,0.0,0.0,14.7,0.4,0.0,0.2,0.0,0.0,A-Game
2020,6,newtoc1,Cam Newton,QB,NE,DEN,22.0,24,20.7,19.9,30.6,223.1,1.4,0.8,10.1,37.0,0.6,0.0,0.0,0.0,10.9,2.4,0.0,0.2,0.0,0.0,A-Game
2020,6,rodgea1,Aaron Rodgers,QB,GB,@TB,14.9,5,20.3,24.0,35.3,281.4,2.0,0.2,3.5,11.2,0.1,0.0,0.0,0.0,13.6,0.7,0.0,0.3,0.0,0.0,A-Game
2020,6,cousik1,Kirk Cousins,QB,MIN,ATL,27.1,32,20.0,22.9,33.4,288.4,2.1,0.9,3.1,8.7,0.1,0.0,0.0,0.0,13.6,0.6,0.0,0.2,0.0,0.0,A-Game
2020,6,minshg1,Gardner Minshew,QB,JAX,DET,16.1,10,20.0,24.4,37.1,280.2,1.9,0.8,3.5,20.5,0.1,0.0,0.0,0.0,13.6,1.3,0.0,0.2,0.0,0.0,A-Game
2020,6,roethb1,Ben Roethlisberger,QB,PIT,CLE,23.4,29,19.9,24.0,34.9,276.5,2.3,0.4,1.3,4.0,0.1,0.0,0.0,0.0,13.4,0.3,0.0,0.2,0.0,0.0,A-Game
2020,6,fitzpr1,Ryan Fitzpatrick,QB,MIA,NYJ,19.6,17,19.9,23.7,35.0,253.9,1.8,1.1,5.0,23.2,0.3,0.0,0.0,0.0,12.5,1.5,0.0,0.2,0.0,0.0,A-Game
2020,6,daltoa1,Andy Dalton,QB,DAL,ARI,22.4,25,19.7,27.3,40.2,311.7,1.9,1.0,2.2,6.9,0.1,0.0,0.0,0.0,15.1,0.4,0.0,0.2,0.0,0.0,A-Game
