Season,Week,PID,Player,Pos,Team,Opp,aFPA,aFPA Rk,FFPts,Comp,Pass Att,Pass Yds,Pass TD,INT,Rush Att,Rush Yds,Rush TD,Rec,Rec Yds,Rec TD,Pa1D,Ru1D,Rec1D,Fum,XP,FG,Grade
2019,19,jacksl1,Lamar Jackson,QB,BAL,TEN,17.7,19,26.0,19.9,30.7,246.4,1.8,0.5,11.6,72.5,0.5,0.0,0.0,0.0,11.7,4.7,0.0,0.2,0.0,0.0,A-Game
2019,19,mahomp1,Patrick Mahomes,QB,KC,HOU,18.9,23,22.8,24.7,37.6,300.0,2.2,0.4,3.8,20.0,0.2,0.0,0.0,0.0,14.3,1.3,0.0,0.2,0.0,0.0,A-Game
2019,19,watsod1,Deshaun Watson,QB,HOU,@KC,16.0,14,18.9,22.0,35.5,250.6,1.5,0.9,4.6,26.2,0.3,0.0,0.0,0.0,12.2,1.7,0.0,0.3,0.0,0.0,A-Game
2019,19,rodgea1,Aaron Rodgers,QB,GB,SEA,15.1,11,18.8,22.4,35.6,274.3,1.7,0.2,2.6,13.5,0.1,0.0,0.0,0.0,13.1,0.9,0.0,0.3,0.0,0.0,A-Game
2019,19,wilsor1,Russell Wilson,QB,SEA,@GB,13.9,9,18.7,20.7,33.6,265.1,1.5,0.3,4.2,21.4,0.2,0.0,0.0,0.0,12.5,1.4,0.0,0.3,0.0,0.0,A-Game
2019,19,garopj1,Jimmy Garoppolo,QB,SF,MIN,12.4,3,16.5,22.0,33.0,255.4,1.7,0.9,1.3,3.3,0.1,0.0,0.0,0.0,12.3,0.2,0.0,0.2,0.0,0.0,A-Game
2019,19,tanner1,Ryan Tannehill,QB,TEN,@BAL,9.7,1,14.8,19.9,33.2,230.2,1.0,0.7,3.1,14.3,0.2,0.0,0.0,0.0,11.1,0.9,0.0,0.3,0.0,0.0,B-Game
2019,19,cousik1,Kirk Cousins,QB,MIN,@SF,18.5,21,13.3,22.4,32.2,225.5,1.3,1.0,1.2,3.7,0.0,0.0,0.0,0.0,11.3,0.2,0.0,0.2,0.0,0.0,C-Game
2019,19,cookd1,Dalvin Cook,RB,MIN,@SF,12.7,2,19.1,0.0,0.0,0.0,0.0,0.0,20.0,93.7,0.6,4.3,36.1,0.1,0.0,4.7,1.7,0.2,0.0,0.0,A-Game
2019,19,jonesa2,Aaron Jones,RB,GB,SEA,19.8,21,18.5,0.0,0.0,0.0,0.0,0.0,15.6,77.7,0.8,2.9,32.9,0.2,0.0,3.9,1.5,0.1,0.0,0.0,A-Game
2019,19,henryd1,Derrick Henry,RB,TEN,@BAL,14.6,7,16.4,0.0,0.0,0.0,0.0,0.0,18.7,96.8,0.8,1.3,12.7,0.1,0.0,4.9,0.6,0.2,0.0,0.0,A-Game
2019,19,willid9,Damien Williams,RB,KC,HOU,25.2,29,14.9,0.0,0.0,0.0,0.0,0.0,12.9,66.3,0.6,3.3,22.5,0.2,0.0,3.3,1.0,0.1,0.0,0.0,A-Game
2019,19,moster1,Raheem Mostert,RB,SF,MIN,19.1,19,13.4,0.0,0.0,0.0,0.0,0.0,14.1,72.3,0.7,1.3,8.9,0.1,0.0,3.6,0.4,0.1,0.0,0.0,B-Game
2019,19,ingram1,Mark Ingram,RB,BAL,TEN,21.4,26,13.0,0.0,0.0,0.0,0.0,0.0,11.8,60.8,0.6,1.5,14.8,0.2,0.0,3.0,0.7,0.1,0.0,0.0,B-Game
2019,19,lynchm1,Marshawn Lynch,RB,SEA,@GB,18.2,17,11.5,0.0,0.0,0.0,0.0,0.0,13.5,54.8,0.6,1.7,15.9,0.1,0.0,2.7,0.7,0.1,0.0,0.0,B-Game
2019,19,hydec1,Carlos Hyde,RB,HOU,@KC,19.5,20,9.7,0.0,0.0,0.0,0.0,0.0,16.7,70.2,0.4,0.7,3.8,0.0,0.0,3.5,0.2,0.1,0.0,0.0,C-Game
2019,19,johnsd11,Duke Johnson,RB,HOU,@KC,19.5,20,8.9,0.0,0.0,0.0,0.0,0.0,4.0,21.4,0.1,3.5,36.3,0.2,0.0,1.1,1.7,0.1,0.0,0.0,C-Game
2019,19,willij10,Jamaal Williams,RB,GB,SEA,19.8,21,8.4,0.0,0.0,0.0,0.0,0.0,8.4,34.7,0.1,2.6,19.2,0.2,0.0,1.7,0.9,0.1,0.0,0.0,C-Game
2019,19,homert1,Travis Homer,RB,SEA,@GB,18.2,17,7.5,0.0,0.0,0.0,0.0,0.0,9.1,34.6,0.1,2.5,18.6,0.1,0.0,1.7,0.9,0.1,0.0,0.0,C-Game
2019,19,mccoyl2,LeSean McCoy,RB,KC,HOU,25.2,29,5.8,0.0,0.0,0.0,0.0,0.0,7.0,28.8,0.3,1.0,7.5,0.0,0.0,1.4,0.3,0.1,0.0,0.0,C-Game
2019,19,edwarg1,Gus Edwards,RB,BAL,TEN,21.4,26,5.2,0.0,0.0,0.0,0.0,0.0,6.3,35.4,0.2,0.5,3.7,0.0,0.0,1.8,0.2,0.0,0.0,0.0,C-Game
2019,19,colemt1,Tevin Coleman,RB,SF,MIN,19.1,19,4.6,0.0,0.0,0.0,0.0,0.0,7.3,27.4,0.2,0.7,5.1,0.0,0.0,1.4,0.2,0.1,0.0,0.0,C-Game
2019,19,breidm1,Matt Breida,RB,SF,MIN,19.1,19,4.2,0.0,0.0,0.0,0.0,0.0,4.7,20.7,0.0,1.4,8.9,0.1,0.0,1.0,0.4,0.0,0.0,0.0,C-Game
2019,19,mattia1,Alexander Mattison,RB,MIN,@SF,12.7,2,3.6,0.0,0.0,0.0,0.0,0.0,5.3,20.3,0.1,0.7,4.5,0.0,0.0,1.0,0.2,0.0,0.0,0.0,C-Game
2019,19,hillj6,Justice Hill,RB,BAL,TEN,21.4,26,3.0,0.0,0.0,0.0,0.0,0.0,3.2,12.7,0.1,0.7,7.4,0.0,0.0,0.6,0.3,0.0,0.0,0.0,C-Game
2019,19,juszck1,Kyle Juszczyk,RB,SF,MIN,19.1,19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,16.6,0.1,0.0,0.0,0.8,0.0,0.0,0.0,C-Game
2019,19,lewisd1,Dion Lewis,RB,TEN,@BAL,14.6,7,2.8,0.0,0.0,0.0,0.0,0.0,3.3,11.8,0.0,1.1,9.2,0.0,0.0,0.6,0.4,0.0,0.0,0.0,C-Game
2019,19,thompd3,Darwin Thompson,RB,KC,HOU,25.2,29,1.7,0.0,0.0,0.0,0.0,0.0,1.5,6.3,0.1,0.7,4.5,0.0,0.0,0.3,0.2,0.0,0.0,0.0,C-Game
2019,19,hamc1,C.J. Ham,RB,MIN,@SF,12.7,2,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,9.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,C-Game
2019,19,blasik1,Khari Blasingame,RB,TEN,@BAL,14.6,7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,C-Game
2019,19,ricarp1,Patrick Ricard,RB,BAL,TEN,21.4,26,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,C-Game
