"Pos","Player","Tm","Opp","FD Sal $","Projected Own%","Cash Odds","GPP Odds","Implied Own%","FD LEV"
"QB","Kirk Cousins","MIN","PHI","7000","3.0%","40%","12%","4%","1.44"
"QB","Andy Dalton","CIN","@BAL","7000","3.0%","39%","11%","4%","1.29"
"QB","Gardner Minshew","JAX","NO","6900","3.0%","46%","16%","6%","1.90"
"RB","David Johnson","ARI","ATL","6900","17.5%","58%","15%","16%","0.93"
"RB","LeVeon Bell","NYJ","DAL","6800","27.5%","59%","13%","15%","0.54"
"QB","Sam Darnold","NYJ","DAL","6700","0.5%","29%","6%","2%","4.30"
"RB","Derrick Henry","TEN","@DEN","6700","7.5%","54%","11%","12%","1.66"
"WR","Demarcus Robinson","KC","HOU","6700","3.0%","33%","5%","5%","1.58"
"RB","Phillip Lindsay","DEN","TEN","6700","7.5%","44%","6%","7%","0.94"
"WR","Jarvis Landry","CLE","SEA","6700","7.5%","39%","6%","6%","0.81"
"QB","Joe Flacco","DEN","TEN","6600","0.5%","31%","7%","2%","4.83"
"TE","Zach Ertz","PHI","@MIN","6600","7.5%","44%","12%","10%","1.30"
"RB","Devonta Freeman","ATL","@ARI","6600","7.5%","48%","7%","8%","1.08"
"RB","Damien Williams","KC","HOU","6600","12.5%","44%","6%","7%","0.57"
"WR","Will Fuller","HOU","@KC","6600","17.5%","48%","10%","10%","0.56"
"QB","Marcus Mariota","TEN","@DEN","6500","0.5%","36%","10%","3%","6.98"
"WR","Brandin Cooks","LAR","SF","6500","3.0%","41%","7%","7%","2.37"
"QB","Case Keenum","WAS","@MIA","6500","3.0%","41%","12%","4%","1.37"
"WR","D.J. Chark","JAX","NO","6500","7.5%","47%","10%","10%","1.27"
"TE","George Kittle","SF","@LAR","6500","12.5%","56%","20%","15%","1.23"
"QB","Josh Rosen","MIA","WAS","6400","0.5%","34%","8%","3%","5.80"
"RB","Joe Mixon","CIN","@BAL","6400","3.0%","47%","7%","7%","2.42"
"WR","Alshon Jeffery","PHI","@MIN","6400","3.0%","37%","6%","5%","1.81"
"WR","Terry McLaurin","WAS","@MIA","6400","7.5%","49%","11%","10%","1.36"
"WR","Tyler Boyd","CIN","@BAL","6400","7.5%","49%","10%","10%","1.31"
"RB","LeSean McCoy","KC","HOU","6400","3.0%","31%","3%","4%","1.19"
"WR","Mecole Hardman","KC","HOU","6400","3.0%","28%","3%","3%","1.08"
"TE","Austin Hooper","ATL","@ARI","6400","22.5%","51%","16%","12%","0.55"
"TE","Mark Andrews","BAL","CIN","6300","12.5%","52%","17%","13%","1.04"
"WR","Tyler Lockett","SEA","@CLE","6300","12.5%","54%","13%","12%","0.98"
"RB","Jordan Howard","PHI","@MIN","6200","3.0%","32%","3%","3%","1.12"
"WR","Michael Gallup","DAL","@NYJ","6100","7.5%","44%","8%","7%","0.99"
"RB","Darrel Williams","KC","HOU","6100","0.5%","4%","0%","0%","0.03"
"WR","Mohamed Sanu","ATL","@ARI","6000","3.0%","36%","5%","5%","1.55"
"TE","Will Dissly","SEA","@CLE","6000","7.5%","47%","13%","10%","1.36"
"RB","Carlos Hyde","HOU","@KC","6000","3.0%","34%","3%","3%","1.11"
"TE","Gerald Everett","LAR","SF","6000","7.5%","28%","5%","4%","0.49"
"QB","Taysom Hill","NO","@JAX","6000","0.5%","2%","0%","0%","0.03"
"WR","Courtland Sutton","DEN","TEN","5900","7.5%","47%","9%","9%","1.15"
"RB","Matt Breida","SF","@LAR","5900","7.5%","44%","5%","6%","0.76"
"WR","Marquise Brown","BAL","CIN","5800","3.0%","40%","7%","6%","2.13"
"WR","DK Metcalf","SEA","@CLE","5800","3.0%","38%","6%","5%","1.81"
"WR","Stefon Diggs","MIN","PHI","5800","7.5%","46%","9%","8%","1.12"
"RB","Miles Sanders","PHI","@MIN","5700","0.5%","29%","2%","2%","3.86"
"RB","Raheem Mostert","SF","@LAR","5700","0.5%","11%","0%","0%","0.37"
"WR","Christian Kirk","ARI","ATL","5600","0.5%","42%","6%","6%","11.48"
"WR","Preston Williams","MIA","WAS","5600","3.0%","39%","6%","6%","1.85"
"TE","Jared Cook","NO","@JAX","5600","3.0%","27%","4%","3%","1.09"
"WR","Larry Fitzgerald","ARI","ATL","5600","17.5%","57%","15%","15%","0.83"
"RB","Kenyan Drake","MIA","WAS","5600","7.5%","46%","6%","6%","0.83"
"WR","Emmanuel Sanders","DEN","TEN","5500","3.0%","41%","7%","6%","2.12"
"TE","Ricky Seals-Jones","CLE","SEA","5500","0.5%","14%","1%","1%","1.62"
"WR","Calvin Ridley","ATL","@ARI","5500","17.5%","48%","11%","11%","0.60"
"WR","Deebo Samuel","SF","@LAR","5400","0.5%","29%","3%","3%","5.45"
"WR","Dede Westbrook","JAX","NO","5400","3.0%","42%","7%","6%","2.10"
"WR","Auden Tate","CIN","@BAL","5400","3.0%","38%","6%","5%","1.77"
"WR","DeVante Parker","MIA","WAS","5400","3.0%","37%","5%","5%","1.64"
"WR","Jamison Crowder","NYJ","DAL","5400","3.0%","39%","5%","5%","1.62"
"RB","Chris Thompson","WAS","@MIA","5400","3.0%","43%","4%","4%","1.41"
"WR","A.J. Brown","TEN","@DEN","5400","3.0%","29%","3%","3%","0.91"
"RB","Rashaad Penny","SEA","@CLE","5400","0.5%","14%","0%","0%","0.64"
"WR","Ted Ginn","NO","@JAX","5300","0.5%","21%","1%","1%","2.25"
"WR","Robby Anderson","NYJ","DAL","5300","3.0%","40%","6%","6%","1.88"
"RB","Adrian Peterson","WAS","@MIA","5300","7.5%","46%","6%","7%","0.88"
"RB","Duke Johnson","HOU","@KC","5300","3.0%","34%","2%","2%","0.79"
"WR","Josh Reynolds","LAR","SF","5300","0.5%","2%","0%","0%","0.01"
"WR","Marquise Goodwin","SF","@LAR","5200","0.5%","29%","3%","3%","5.68"
"TE","Darren Fells","HOU","@KC","5200","0.5%","19%","2%","1%","2.60"
"RB","Royce Freeman","DEN","TEN","5200","3.0%","46%","5%","6%","2.04"
"RB","Chase Edmonds","ARI","ATL","5200","3.0%","32%","2%","3%","0.86"
"TE","Delanie Walker","TEN","@DEN","5200","7.5%","34%","6%","5%","0.63"
"WR","Corey Davis","TEN","@DEN","5100","0.5%","32%","3%","3%","6.65"
"WR","Nelson Agholor","PHI","@MIN","5100","0.5%","25%","2%","2%","3.55"
"WR","Trey Quinn","WAS","@MIA","5100","3.0%","24%","1%","1%","0.47"
"WR","Randall Cobb","DAL","@NYJ","5100","3.0%","19%","1%","1%","0.29"
"WR","Antonio Callaway","CLE","SEA","5100","0.5%","9%","0%","0%","0.20"
"RB","Kalen Ballage","MIA","WAS","5100","3.0%","6%","0%","0%","0.01"
"WR","Willie Snead","BAL","CIN","5000","0.5%","29%","3%","3%","5.46"
"RB","Ito Smith","ATL","@ARI","5000","0.5%","24%","1%","1%","2.54"
"RB","Latavius Murray","NO","@JAX","5000","0.5%","24%","1%","1%","2.34"
"DEF","Baltimore Ravens","BAL","CIN","5000","17.5%","46%","7%","32%","1.83"
"WR","Adam Humphries","TEN","@DEN","5000","0.5%","19%","1%","1%","1.66"
"RB","Tevin Coleman","SF","@LAR","5000","3.0%","40%","4%","5%","1.52"
"DEF","Dallas Cowboys","DAL","@NYJ","5000","12.5%","40%","4%","17%","1.34"
"TE","Jason Witten","DAL","@NYJ","5000","3.0%","27%","4%","3%","0.92"
"RB","Giovani Bernard","CIN","@BAL","5000","0.5%","17%","0%","0%","0.80"
"RB","Tony Pollard","DAL","@NYJ","5000","0.5%","12%","0%","0%","0.31"
"WR","Albert Wilson","MIA","WAS","4900","0.5%","15%","0%","0%","0.86"
"RB","Dion Lewis","TEN","@DEN","4900","0.5%","12%","0%","0%","0.27"
"WR","Keke Coutee","HOU","@KC","4900","7.5%","27%","2%","2%","0.27"
"RB","Alexander Mattison","MIN","PHI","4900","0.5%","11%","0%","0%","0.21"
"WR","DaeSean Hamilton","DEN","TEN","4900","0.5%","6%","0%","0%","0.07"
"WR","Demaryius Thomas","NYJ","DAL","4800","0.5%","22%","1%","1%","2.39"
"RB","Gus Edwards","BAL","CIN","4800","0.5%","16%","0%","0%","0.65"
"WR","Pharoh Cooper","ARI","ATL","4800","0.5%","11%","0%","0%","0.37"
"RB","Malcolm Brown","LAR","SF","4800","27.5%","53%","9%","10%","0.36"
"WR","Olabisi Johnson","MIN","PHI","4800","0.5%","9%","0%","0%","0.20"
"RB","Dontrell Hilliard","CLE","SEA","4800","0.5%","4%","0%","0%","0.01"
"WR","Paul Richardson","WAS","@MIA","4700","3.0%","30%","3%","2%","0.80"
"DEF","Tennessee Titans","TEN","@DEN","4700","3.0%","28%","0%","2%","0.72"
"WR","Mack Hollins","PHI","@MIN","4700","0.5%","9%","0%","0%","0.21"
"RB","D'Ernest Johnson","CLE","SEA","4700","0.5%","7%","0%","0%","0.05"
"WR","Chris Conley","JAX","NO","4600","0.5%","31%","3%","3%","5.36"
"TE","Jordan Akins","HOU","@KC","4600","0.5%","26%","3%","2%","4.30"
"TE","Mike Gesicki","MIA","WAS","4600","0.5%","19%","1%","1%","1.95"
"WR","Dante Pettis","SF","@LAR","4600","0.5%","19%","1%","1%","1.41"
"TE","Josh Hill","NO","@JAX","4600","0.5%","13%","1%","0%","0.80"
"TE","Jeff Heuerman","DEN","TEN","4600","0.5%","10%","0%","0%","0.50"
"WR","KeeSean Johnson","ARI","ATL","4600","3.0%","20%","1%","1%","0.28"
"WR","Miles Boykin","BAL","CIN","4600","0.5%","10%","0%","0%","0.24"
"RB","Ty Montgomery","NYJ","DAL","4600","0.5%","6%","0%","0%","0.03"
"WR","Marqise Lee","JAX","NO","4600","0.5%","4%","0%","0%","0.02"
"WR","Tajae Sharpe","TEN","@DEN","4600","0.5%","4%","0%","0%","0.02"
"RB","C.J. Prosise","SEA","@CLE","4600","0.5%","3%","0%","0%","0.00"
"TE","Tyler Eifert","CIN","@BAL","4500","0.5%","29%","3%","3%","5.13"
"TE","Kyle Rudolph","MIN","PHI","4500","0.5%","28%","3%","2%","4.96"
"TE","Dallas Goedert","PHI","@MIN","4500","0.5%","27%","3%","2%","4.32"
"TE","Jeremy Sprinkle","WAS","@MIA","4500","0.5%","23%","2%","2%","3.34"
"TE","Tyler Higbee","LAR","SF","4500","0.5%","21%","2%","1%","2.53"
"RB","Mark Walton","MIA","WAS","4500","0.5%","24%","1%","1%","1.94"
"TE","Nick Boyle","BAL","CIN","4500","0.5%","18%","1%","1%","1.79"
"TE","Noah Fant","DEN","TEN","4500","3.0%","30%","4%","3%","0.97"
"WR","Byron Pringle","KC","HOU","4500","0.5%","16%","0%","0%","0.77"
"WR","Damion Willis","CIN","@BAL","4500","0.5%","15%","0%","0%","0.74"
"TE","Jonnu Smith","TEN","@DEN","4500","0.5%","10%","0%","0%","0.47"
"TE","Demetrius Harris","CLE","SEA","4500","0.5%","10%","0%","0%","0.47"
"DEF","Denver Broncos","DEN","TEN","4500","12.5%","37%","1%","6%","0.44"
"TE","Blake Jarwin","DAL","@NYJ","4500","0.5%","10%","0%","0%","0.43"
"WR","Alex Erickson","CIN","@BAL","4500","0.5%","12%","0%","0%","0.41"
"WR","David Moore","SEA","@CLE","4500","0.5%","12%","0%","0%","0.37"
"RB","Darrell Henderson","LAR","SF","4500","0.5%","13%","0%","0%","0.32"
"TE","Charles Clay","ARI","ATL","4500","0.5%","9%","0%","0%","0.29"
"WR","Jaron Brown","SEA","@CLE","4500","0.5%","11%","0%","0%","0.29"
"DEF","Philadelphia Eagles","PHI","@MIN","4500","3.0%","25%","0%","1%","0.23"
"WR","Kendrick Bourne","SF","@LAR","4500","0.5%","10%","0%","0%","0.22"
"TE","Irv Smith Jr.","MIN","PHI","4500","0.5%","7%","0%","0%","0.17"
"WR","Seth Roberts","BAL","CIN","4500","0.5%","8%","0%","0%","0.14"
"WR","Damion Ratley","CLE","SEA","4500","0.5%","7%","0%","0%","0.08"
"WR","Jakeem Grant","MIA","WAS","4500","0.5%","7%","0%","0%","0.07"
"RB","Wendell Smallwood","WAS","@MIA","4500","0.5%","8%","0%","0%","0.06"
"WR","Austin Carr","NO","@JAX","4500","0.5%","6%","0%","0%","0.05"
"WR","Kelvin Harmon","WAS","@MIA","4500","0.5%","6%","0%","0%","0.05"
"WR","Braxton Berrios","NYJ","DAL","4500","0.5%","6%","0%","0%","0.04"
"RB","Ryquell Armstead","JAX","NO","4500","0.5%","6%","0%","0%","0.02"
"WR","Josh Bellamy","NYJ","DAL","4500","0.5%","4%","0%","0%","0.02"
"WR","Tavon Austin","DAL","@NYJ","4500","0.5%","4%","0%","0%","0.02"
"RB","Justice Hill","BAL","CIN","4500","0.5%","5%","0%","0%","0.02"
"WR","Deonte Harris","NO","@JAX","4500","0.5%","4%","0%","0%","0.01"
"WR","Trent Sherfield","ARI","ATL","4500","0.5%","3%","0%","0%","0.01"
"WR","Allen Hurns","MIA","WAS","4500","0.5%","3%","0%","0%","0.01"
"WR","Justin Hardy","ATL","@ARI","4500","0.5%","3%","0%","0%","0.01"
"WR","Andy Isabella","ARI","ATL","4500","0.5%","2%","0%","0%","0.00"
"RB","C.J. Ham","MIN","PHI","4500","0.5%","2%","0%","0%","0.00"
"RB","Zach Line","NO","@JAX","4500","0.5%","2%","0%","0%","0.00"
"RB","Bilal Powell","NYJ","DAL","4500","0.5%","2%","0%","0%","0.00"
"TE","Hayden Hurst","BAL","CIN","4400","0.5%","27%","3%","2%","4.18"
"DEF","Los Angeles Rams","LAR","SF","4300","3.0%","38%","1%","4%","1.27"
"TE","Geoff Swaim","JAX","NO","4200","0.5%","31%","4%","3%","5.53"
"DEF","Washington Redskins","WAS","@MIA","4200","12.5%","51%","4%","19%","1.51"
"TE","Luke Willson","SEA","@CLE","4200","0.5%","14%","1%","0%","0.84"
"TE","Nick O'Leary","MIA","WAS","4200","0.5%","11%","0%","0%","0.49"
"DEF","Seattle Seahawks","SEA","@CLE","4100","3.0%","34%","0%","1%","0.37"
"DEF","Jacksonville Jaguars","JAX","NO","4100","3.0%","33%","0%","1%","0.31"
"TE","C.J. Uzomah","CIN","@BAL","4000","0.5%","20%","1%","1%","1.80"
"DEF","New Orleans Saints","NO","@JAX","4000","3.0%","40%","1%","3%","0.85"
"TE","Ryan Griffin","NYJ","DAL","4000","0.5%","14%","0%","0%","0.66"
"TE","Maxx Williams","ARI","ATL","4000","0.5%","12%","0%","0%","0.42"
"TE","Deon Yelder","KC","HOU","4000","0.5%","10%","0%","0%","0.28"
"TE","Durham Smythe","MIA","WAS","4000","0.5%","8%","0%","0%","0.17"
"TE","Pharaoh Brown","CLE","SEA","4000","0.5%","8%","0%","0%","0.17"
"TE","Drew Sample","CIN","@BAL","4000","0.5%","8%","0%","0%","0.16"
"TE","Ross Dwelley","SF","@LAR","4000","0.5%","7%","0%","0%","0.13"
"TE","Andrew Beck","DEN","TEN","4000","0.5%","7%","0%","0%","0.11"
"TE","Luke Stocker","ATL","@ARI","4000","0.5%","6%","0%","0%","0.09"
"DEF","Atlanta Falcons","ATL","@ARI","3800","3.0%","36%","0%","1%","0.21"
"DEF","Miami Dolphins","MIA","WAS","3700","3.0%","51%","2%","8%","2.54"
"DEF","Minnesota Vikings","MIN","PHI","3600","3.0%","44%","0%","2%","0.56"
"DEF","Cleveland Browns","CLE","SEA","3500","0.5%","43%","0%","1%","1.68"
"DEF","San Francisco 49ers","SF","@LAR","3500","7.5%","50%","1%","4%","0.51"
"DEF","Arizona Cardinals","ARI","ATL","3500","7.5%","36%","0%","0%","0.02"
"DEF","Kansas City Chiefs","KC","HOU","3400","3.0%","53%","1%","5%","1.56"
"DEF","Houston Texans","HOU","@KC","3200","0.5%","42%","0%","0%","0.45"
"DEF","Cincinnati Bengals","CIN","@BAL","3200","0.5%","28%","0%","0%","0.00"
"DEF","New York Jets","NYJ","DAL","3100","3.0%","47%","0%","0%","0.12"
