Season,Week,PID,Player,Pos,Team,Opp,aFPA,aFPA Rk,FFPts,Comp,Pass Att,Pass Yds,Pass TD,INT,Rush Att,Rush Yds,Rush TD,Rec,Rec Yds,Rec TD,Pa1D,Ru1D,Rec1D,Fum,XP,FG,Grade
2020,14,wilsor1,Russell Wilson,QB,SEA,NYJ,22.9,32,23.7,24.1,35.6,280.5,2.3,0.5,7.4,35.5,0.2,0.0,0.0,0.0,13.5,2.3,0.0,0.2,0.0,0.0,A-Game
2020,14,mahomp1,Patrick Mahomes,QB,KC,@MIA,14.8,5,23.3,25.6,37.3,297.3,2.3,0.3,3.6,19.6,0.2,0.0,0.0,0.0,14.4,1.3,0.0,0.2,0.0,0.0,A-Game
2020,14,rodgea1,Aaron Rodgers,QB,GB,@DET,18.5,17,22.8,24.6,36.1,314.3,2.3,0.3,3.3,14.0,0.1,0.0,0.0,0.0,14.8,0.9,0.0,0.2,0.0,0.0,A-Game
2020,14,tanner1,Ryan Tannehill,QB,TEN,@JAX,20.1,26,20.2,23.5,34.6,286.4,2.1,0.7,2.7,12.7,0.2,0.0,0.0,0.0,13.7,0.8,0.0,0.2,0.0,0.0,A-Game
2020,14,jacksl1,Lamar Jackson,QB,BAL,@CLE,19.6,23,20.1,19.6,30.1,226.9,1.6,0.7,6.9,46.2,0.3,0.0,0.0,0.0,11.0,3.0,0.0,0.2,0.0,0.0,A-Game
2020,14,herbej1,Justin Herbert,QB,LAC,ATL,19.6,22,20.0,23.5,36.8,285.2,1.9,0.7,3.6,16.7,0.2,0.0,0.0,0.0,13.6,1.1,0.0,0.3,0.0,0.0,A-Game
2020,14,allenj3,Josh Allen,QB,BUF,PIT,12.8,3,19.7,22.6,35.0,251.4,1.6,0.8,6.5,26.7,0.4,0.0,0.0,0.0,12.3,1.7,0.0,0.3,0.0,0.0,A-Game
2020,14,hillt2,Taysom Hill,QB,NO,@PHI,18.6,18,19.4,17.1,24.8,192.0,1.1,0.5,8.9,48.3,0.6,0.0,0.0,0.0,9.3,3.1,0.0,0.2,0.0,0.0,A-Game
2020,14,watsod1,Deshaun Watson,QB,HOU,@CHI,16.8,10,19.4,22.4,34.7,243.1,1.8,0.8,8.8,33.4,0.2,0.0,0.0,0.0,11.9,2.2,0.0,0.3,0.0,0.0,A-Game
2020,14,bradyt1,Tom Brady,QB,TB,MIN,17.7,13,18.5,25.4,38.0,271.8,2.1,0.7,0.6,1.6,0.2,0.0,0.0,0.0,13.4,0.1,0.0,0.2,0.0,0.0,A-Game
