"Pos","Player","Tm","Opp","FD Sal $","Projected Own%","Cash Odds","GPP Odds","Implied Own%","FD LEV"
"WR","Stefon Diggs","MIN","@LAC","7700","7.5%","40%","8%","7%","0.98"
"RB","Leonard Fournette","JAX","@OAK","7700","17.5%","60%","16%","15%","0.84"
"QB","Baker Mayfield","CLE","@ARI","7700","7.5%","43%","15%","5%","0.64"
"WR","Julian Edelman","NE","@CIN","7700","17.5%","46%","10%","10%","0.57"
"QB","Tom Brady","NE","@CIN","7600","3.0%","41%","13%","4%","1.42"
"QB","Matt Ryan","ATL","@SF","7600","3.0%","40%","13%","4%","1.40"
"WR","Cooper Kupp","LAR","@DAL","7600","7.5%","45%","10%","10%","1.31"
"QB","Ryan Tannehill","TEN","HOU","7600","7.5%","52%","22%","7%","0.95"
"QB","Kyler Murray","ARI","CLE","7600","7.5%","51%","21%","7%","0.93"
"RB","Todd Gurley","LAR","@DAL","7600","12.5%","46%","9%","8%","0.62"
"QB","Mitch Trubisky","CHI","@GB","7500","3.0%","42%","15%","5%","1.62"
"WR","Julio Jones","ATL","@SF","7500","7.5%","46%","10%","9%","1.27"
"WR","Robert Woods","LAR","@DAL","7500","7.5%","44%","9%","9%","1.16"
"RB","Raheem Mostert","SF","ATL","7500","12.5%","44%","9%","8%","0.62"
"QB","Drew Lock","DEN","@KC","7400","0.5%","30%","8%","3%","5.32"
"QB","Philip Rivers","LAC","MIN","7400","3.0%","40%","11%","4%","1.25"
"RB","Melvin Gordon","LAC","MIN","7400","7.5%","46%","9%","8%","1.08"
"RB","Chris Carson","SEA","@CAR","7400","17.5%","64%","20%","18%","1.03"
"WR","Jarvis Landry","CLE","@ARI","7400","12.5%","44%","9%","9%","0.69"
"QB","David Blough","DET","TB","7300","0.5%","34%","8%","3%","5.63"
"QB","Ryan Fitzpatrick","MIA","@NYG","7300","3.0%","45%","17%","6%","1.83"
"WR","Adam Thielen","MIN","@LAC","7300","3.0%","32%","5%","5%","1.60"
"QB","Derek Carr","OAK","JAX","7300","3.0%","40%","12%","4%","1.35"
"TE","Travis Kelce","KC","DEN","7300","7.5%","44%","13%","9%","1.22"
"RB","Austin Ekeler","LAC","MIN","7200","3.0%","37%","4%","4%","1.23"
"WR","Odell Beckham","CLE","@ARI","7200","7.5%","41%","8%","8%","1.02"
"TE","George Kittle","SF","ATL","7200","17.5%","47%","15%","11%","0.61"
"QB","Kyle Allen","CAR","SEA","7000","0.5%","38%","11%","4%","7.14"
"WR","Courtland Sutton","DEN","@KC","7000","3.0%","43%","9%","8%","2.78"
"WR","Tyler Lockett","SEA","@CAR","6900","3.0%","36%","6%","6%","1.85"
"QB","Gardner Minshew","JAX","@OAK","6900","3.0%","42%","13%","4%","1.48"
"WR","D.J. Moore","CAR","SEA","6900","7.5%","48%","10%","10%","1.35"
"WR","Emmanuel Sanders","SF","ATL","6900","7.5%","42%","8%","8%","1.02"
"WR","Keenan Allen","LAC","MIN","6800","7.5%","48%","10%","10%","1.35"
"QB","Eli Manning","NYG","MIA","6800","3.0%","42%","12%","4%","1.29"
"WR","Michael Gallup","DAL","LAR","6800","7.5%","43%","8%","8%","1.01"
"RB","Miles Sanders","PHI","@WAS","6800","7.5%","38%","5%","4%","0.57"
"RB","James White","NE","@CIN","6800","7.5%","36%","4%","3%","0.45"
"RB","Joe Mixon","CIN","NE","6700","3.0%","40%","5%","5%","1.58"
"RB","Kareem Hunt","CLE","@ARI","6700","3.0%","38%","4%","4%","1.33"
"TE","Zach Ertz","PHI","@WAS","6700","22.5%","53%","18%","13%","0.58"
"QB","Dwayne Haskins","WAS","PHI","6600","0.5%","26%","6%","2%","3.73"
"QB","Andy Dalton","CIN","NE","6500","0.5%","28%","6%","2%","4.07"
"WR","Deebo Samuel","SF","ATL","6500","7.5%","42%","8%","8%","1.05"
"RB","David Montgomery","CHI","@GB","6400","3.0%","42%","6%","5%","1.69"
"RB","Phillip Lindsay","DEN","@KC","6400","3.0%","43%","6%","5%","1.67"
"TE","Hunter Henry","LAC","MIN","6400","7.5%","45%","12%","9%","1.16"
"WR","Breshad Perriman","TB","@DET","6400","3.0%","29%","4%","3%","1.14"
"WR","Brandin Cooks","LAR","@DAL","6300","0.5%","18%","1%","1%","2.11"
"WR","Tyler Boyd","CIN","NE","6300","3.0%","40%","6%","6%","2.01"
"WR","Anthony Miller","CHI","@GB","6300","3.0%","39%","6%","5%","1.79"
"WR","Golden Tate","NYG","MIA","6300","3.0%","34%","5%","5%","1.65"
"RB","Adrian Peterson","WAS","PHI","6300","3.0%","40%","5%","4%","1.45"
"WR","DK Metcalf","SEA","@CAR","6300","7.5%","39%","6%","6%","0.81"
"WR","Darius Slayton","NYG","MIA","6300","12.5%","42%","8%","8%","0.62"
"RB","DeAndre Washington","OAK","JAX","6300","3.0%","27%","2%","2%","0.61"
"WR","Mike Williams","LAC","MIN","6200","3.0%","39%","6%","6%","1.88"
"RB","Kenyan Drake","ARI","CLE","6200","3.0%","40%","5%","4%","1.40"
"TE","Darren Waller","OAK","JAX","6200","7.5%","51%","15%","10%","1.38"
"TE","Austin Hooper","ATL","@SF","6200","7.5%","41%","10%","7%","0.93"
"WR","A.J. Brown","TEN","HOU","6200","22.5%","48%","11%","10%","0.45"
"RB","Devonta Freeman","ATL","@SF","6100","3.0%","40%","4%","4%","1.28"
"RB","LeSean McCoy","KC","DEN","6100","3.0%","36%","4%","4%","1.21"
"WR","Christian Kirk","ARI","CLE","6100","7.5%","44%","9%","8%","1.10"
"RB","Sony Michel","NE","@CIN","6100","3.0%","34%","3%","3%","0.97"
"WR","Terry McLaurin","WAS","PHI","6000","3.0%","44%","8%","7%","2.50"
"WR","Dede Westbrook","JAX","@OAK","6000","7.5%","44%","8%","8%","1.02"
"RB","Carlos Hyde","HOU","@TEN","6000","3.0%","29%","2%","2%","0.55"
"RB","Bo Scarbrough","DET","TB","5900","3.0%","35%","3%","3%","0.91"
"WR","Sterling Shepard","NYG","MIA","5900","12.5%","44%","8%","8%","0.64"
"WR","Allen Hurns","MIA","@NYG","5800","3.0%","33%","4%","4%","1.39"
"RB","Ronald Jones","TB","@DET","5800","3.0%","32%","3%","2%","0.76"
"RB","Rex Burkhead","NE","@CIN","5800","0.5%","14%","0%","0%","0.64"
"WR","Mohamed Sanu","NE","@CIN","5800","0.5%","7%","0%","0%","0.13"
"RB","Duke Johnson","HOU","@TEN","5700","0.5%","32%","2%","2%","4.37"
"RB","Tarik Cohen","CHI","@GB","5700","0.5%","27%","1%","1%","2.64"
"RB","Peyton Barber","TB","@DET","5700","0.5%","23%","1%","1%","2.30"
"TE","Dallas Goedert","PHI","@WAS","5700","3.0%","42%","10%","7%","2.30"
"TE","Jacob Hollister","SEA","@CAR","5700","3.0%","32%","6%","4%","1.39"
"WR","Larry Fitzgerald","ARI","CLE","5700","3.0%","32%","4%","4%","1.22"
"TE","Noah Fant","DEN","@KC","5700","3.0%","29%","5%","3%","1.06"
"TE","Tyler Higbee","LAR","@DAL","5700","7.5%","45%","11%","8%","1.02"
"TE","O.J. Howard","TB","@DET","5700","3.0%","28%","4%","3%","0.99"
"WR","Mecole Hardman","KC","DEN","5600","0.5%","25%","2%","2%","3.97"
"RB","Matt Breida","SF","ATL","5600","0.5%","25%","1%","1%","2.23"
"WR","Curtis Samuel","CAR","SEA","5600","3.0%","37%","6%","6%","2.00"
"WR","Tyrell Williams","OAK","JAX","5600","3.0%","36%","5%","5%","1.74"
"RB","Alexander Mattison","MIN","@LAC","5600","0.5%","18%","1%","1%","1.01"
"TE","Jason Witten","DAL","LAR","5600","3.0%","24%","3%","2%","0.72"
"WR","J.J. Arcega-Whiteside","PHI","@WAS","5500","0.5%","22%","1%","1%","2.87"
"WR","Isaiah Ford","MIA","@NYG","5500","3.0%","34%","4%","4%","1.40"
"RB","Patrick Laird","MIA","@NYG","5500","3.0%","41%","4%","4%","1.35"
"TE","David Njoku","CLE","@ARI","5500","3.0%","25%","4%","3%","0.84"
"RB","Jalen Richard","OAK","JAX","5500","0.5%","16%","0%","0%","0.72"
"WR","Randall Cobb","DAL","LAR","5400","0.5%","31%","4%","4%","7.01"
"WR","Sammy Watkins","KC","DEN","5400","0.5%","31%","3%","3%","6.35"
"WR","Danny Amendola","DET","TB","5400","0.5%","30%","3%","3%","5.87"
"RB","David Johnson","ARI","CLE","5400","0.5%","34%","3%","2%","4.63"
"WR","Kendrick Bourne","SF","ATL","5400","0.5%","24%","2%","2%","3.57"
"WR","Russell Gage","ATL","@SF","5400","0.5%","25%","2%","2%","3.57"
"WR","Tim Patrick","DEN","@KC","5400","0.5%","18%","1%","1%","1.71"
"WR","Keke Coutee","HOU","@TEN","5400","0.5%","18%","1%","1%","1.51"
"TE","Blake Jarwin","DAL","LAR","5400","0.5%","11%","1%","0%","0.85"
"RB","Jamaal Williams","GB","CHI","5400","3.0%","33%","2%","2%","0.75"
"RB","Darwin Thompson","KC","DEN","5400","0.5%","16%","0%","0%","0.71"
"TE","Jimmy Graham","GB","CHI","5400","3.0%","23%","3%","2%","0.63"
"WR","Josh Reynolds","LAR","@DAL","5400","0.5%","9%","0%","0%","0.24"
"RB","Darrell Henderson","LAR","@DAL","5400","0.5%","1%","0%","0%","0.00"
"WR","Allen Lazard","GB","CHI","5300","0.5%","31%","3%","3%","6.17"
"TE","Nick O'Leary","JAX","@OAK","5300","0.5%","24%","3%","2%","3.93"
"RB","Royce Freeman","DEN","@KC","5300","0.5%","26%","1%","1%","2.22"
"TE","Ian Thomas","CAR","SEA","5300","3.0%","36%","6%","4%","1.45"
"TE","Ricky Seals-Jones","CLE","@ARI","5300","0.5%","4%","0%","0%","0.08"
"WR","N'Keal Harry","NE","@CIN","5300","0.5%","5%","0%","0%","0.04"
"RB","Brandon Bolden","NE","@CIN","5300","0.5%","2%","0%","0%","0.00"
"TE","Cameron Brate","TB","@DET","5200","0.5%","22%","2%","2%","3.43"
"TE","Jordan Akins","HOU","@TEN","5200","0.5%","20%","2%","1%","2.53"
"TE","Irv Smith Jr.","MIN","@LAC","5200","0.5%","18%","2%","1%","2.15"
"RB","Chris Thompson","WAS","PHI","5200","0.5%","23%","1%","1%","1.73"
"TE","Mike Gesicki","MIA","@NYG","5200","3.0%","37%","7%","5%","1.59"
"WR","Phillip Dorsett","NE","@CIN","5200","0.5%","14%","0%","0%","0.80"
"WR","Olabisi Johnson","MIN","@LAC","5200","0.5%","6%","0%","0%","0.09"
"RB","Tevin Coleman","SF","ATL","5200","0.5%","7%","0%","0%","0.06"
"WR","Jakobi Meyers","NE","@CIN","5100","0.5%","27%","2%","2%","4.47"
"WR","Alex Erickson","CIN","NE","5100","0.5%","20%","1%","1%","1.94"
"WR","Chris Conley","JAX","@OAK","5100","7.5%","41%","6%","6%","0.78"
"RB","Dare Ogunbowale","TB","@DET","5100","0.5%","10%","0%","0%","0.13"
"WR","Corey Davis","TEN","HOU","5000","0.5%","24%","2%","1%","2.94"
"DEF","New England Patriots","NE","@CIN","5000","17.5%","58%","19%","35%","2.01"
"WR","Kenny Stills","HOU","@TEN","5000","3.0%","36%","4%","4%","1.43"
"TE","Anthony Firkser","TEN","HOU","5000","0.5%","14%","1%","1%","1.15"
"TE","Charles Clay","ARI","CLE","5000","0.5%","11%","0%","0%","0.65"
"TE","Jaeden Graham","ATL","@SF","5000","0.5%","5%","0%","0%","0.11"
"WR","Laquon Treadwell","MIN","@LAC","5000","0.5%","3%","0%","0%","0.01"
"WR","John Ross","CIN","NE","4900","0.5%","25%","2%","2%","3.34"
"WR","Keelan Cole","JAX","@OAK","4900","0.5%","24%","2%","2%","3.23"
"RB","J.D. McKissic","DET","TB","4900","0.5%","25%","1%","1%","1.83"
"TE","Jonnu Smith","TEN","HOU","4900","3.0%","38%","7%","5%","1.52"
"DEF","Philadelphia Eagles","PHI","@WAS","4900","12.5%","50%","10%","18%","1.46"
"TE","Jeremy Sprinkle","WAS","PHI","4900","0.5%","15%","1%","1%","1.16"
"WR","Greg Ward","PHI","@WAS","4900","0.5%","17%","1%","1%","1.15"
"RB","Brian Hill","ATL","@SF","4900","0.5%","17%","0%","0%","0.74"
"RB","Ty Johnson","DET","TB","4900","0.5%","13%","0%","0%","0.33"
"WR","Pharoh Cooper","ARI","CLE","4900","0.5%","10%","0%","0%","0.26"
"RB","Malcolm Brown","LAR","@DAL","4900","0.5%","9%","0%","0%","0.10"
"WR","Malik Turner","SEA","@CAR","4900","0.5%","3%","0%","0%","0.01"
"WR","Kelvin Harmon","WAS","PHI","4800","0.5%","30%","3%","3%","5.52"
"WR","Josh Gordon","SEA","@CAR","4800","0.5%","16%","0%","0%","0.95"
"TE","J.P. Holtz","CHI","@GB","4800","0.5%","11%","0%","0%","0.54"
"TE","Ben Watson","NE","@CIN","4800","0.5%","10%","0%","0%","0.48"
"WR","Christian Blake","ATL","@SF","4800","0.5%","11%","0%","0%","0.37"
"WR","Jarius Wright","CAR","SEA","4800","0.5%","11%","0%","0%","0.32"
"DEF","Minnesota Vikings","MIN","@LAC","4800","3.0%","25%","0%","1%","0.22"
"TE","Ross Dwelley","SF","ATL","4800","0.5%","5%","0%","0%","0.08"
"WR","Justin Hardy","ATL","@SF","4800","0.5%","7%","0%","0%","0.08"
"WR","DaeSean Hamilton","DEN","@KC","4800","0.5%","7%","0%","0%","0.08"
"RB","Myles Gaskin","MIA","@NYG","4800","0.5%","7%","0%","0%","0.04"
"RB","Tony Pollard","DAL","LAR","4800","0.5%","5%","0%","0%","0.02"
"RB","Jay Ajayi","PHI","@WAS","4800","0.5%","3%","0%","0%","0.00"
"TE","Kaden Smith","NYG","MIA","4700","0.5%","27%","3%","2%","4.29"
"TE","Logan Thomas","DET","TB","4700","0.5%","24%","2%","2%","3.23"
"WR","Tajae Sharpe","TEN","HOU","4700","0.5%","25%","2%","1%","2.96"
"WR","Kalif Raymond","TEN","HOU","4700","0.5%","19%","1%","1%","1.45"
"RB","Boston Scott","PHI","@WAS","4700","3.0%","44%","5%","4%","1.37"
"TE","Kyle Rudolph","MIN","@LAC","4700","3.0%","34%","5%","4%","1.28"
"TE","Matt LaCosse","NE","@CIN","4700","0.5%","15%","1%","1%","1.16"
"TE","C.J. Uzomah","CIN","NE","4700","0.5%","15%","1%","1%","1.10"
"TE","Jesper Horsted","CHI","@GB","4700","0.5%","14%","1%","0%","1.00"
"TE","Darren Fells","HOU","@TEN","4700","3.0%","30%","4%","3%","0.98"
"DEF","Seattle Seahawks","SEA","@CAR","4700","7.5%","41%","3%","5%","0.70"
"WR","Zay Jones","OAK","JAX","4700","0.5%","14%","0%","0%","0.63"
"WR","Cody Latimer","NYG","MIA","4700","0.5%","13%","0%","0%","0.49"
"WR","David Moore","SEA","@CAR","4700","0.5%","13%","0%","0%","0.49"
"RB","Giovani Bernard","CIN","NE","4700","0.5%","12%","0%","0%","0.20"
"WR","Andy Isabella","ARI","CLE","4700","0.5%","9%","0%","0%","0.17"
"RB","Dion Lewis","TEN","HOU","4700","0.5%","11%","0%","0%","0.17"
"WR","Marquez Valdes-Scantling","GB","CHI","4700","0.5%","5%","0%","0%","0.05"
"RB","Chase Edmonds","ARI","CLE","4700","0.5%","3%","0%","0%","0.00"
"WR","Keelan Doss","OAK","JAX","4600","0.5%","22%","1%","1%","2.30"
"RB","C.J. Prosise","SEA","@CAR","4600","0.5%","22%","1%","1%","1.32"
"WR","Albert Wilson","MIA","@NYG","4600","0.5%","18%","1%","1%","1.32"
"TE","MyCole Pruitt","TEN","HOU","4600","0.5%","11%","0%","0%","0.48"
"WR","Geronimo Allison","GB","CHI","4600","0.5%","13%","0%","0%","0.45"
"TE","Marcedes Lewis","GB","CHI","4600","0.5%","8%","0%","0%","0.23"
"RB","Kyle Juszczyk","SF","ATL","4600","0.5%","10%","0%","0%","0.11"
"WR","Damiere Byrd","ARI","CLE","4600","0.5%","7%","0%","0%","0.07"
"WR","Jaron Brown","SEA","@CAR","4600","0.5%","5%","0%","0%","0.03"
"WR","Diontae Spencer","DEN","@KC","4600","0.5%","3%","0%","0%","0.01"
"WR","KhaDarel Hodge","CLE","@ARI","4600","0.5%","2%","0%","0%","0.01"
"RB","Ameer Abdullah","MIN","@LAC","4600","0.5%","3%","0%","0%","0.00"
"RB","Kenjon Barner","ATL","@SF","4600","0.5%","2%","0%","0%","0.00"
"TE","Tyler Eifert","CIN","NE","4500","0.5%","24%","2%","2%","3.13"
"WR","Chris Lacy","DET","TB","4500","0.5%","22%","1%","1%","2.19"
"WR","Javon Wims","CHI","@GB","4500","0.5%","21%","1%","1%","1.97"
"WR","Justin Watson","TB","@DET","4500","3.0%","39%","5%","5%","1.67"
"WR","Demarcus Robinson","KC","DEN","4500","0.5%","19%","1%","1%","1.36"
"DEF","San Francisco 49ers","SF","ATL","4500","12.5%","51%","7%","13%","1.01"
"TE","Jeff Heuerman","DEN","@KC","4500","0.5%","13%","0%","0%","0.68"
"WR","Mack Hollins","MIA","@NYG","4500","0.5%","13%","0%","0%","0.44"
"WR","Olamide Zaccheaus","ATL","@SF","4500","0.5%","9%","0%","0%","0.19"
"TE","Demetrius Harris","CLE","@ARI","4500","0.5%","5%","0%","0%","0.08"
"WR","Tavon Austin","DAL","LAR","4500","0.5%","6%","0%","0%","0.05"
"WR","Damion Ratley","CLE","@ARI","4500","0.5%","5%","0%","0%","0.03"
"WR","Marcell Ateman","OAK","JAX","4500","0.5%","4%","0%","0%","0.02"
"RB","Wendell Smallwood","WAS","PHI","4500","0.5%","5%","0%","0%","0.02"
"WR","Rashard Higgins","CLE","@ARI","4500","0.5%","3%","0%","0%","0.01"
"WR","Michael Walker","JAX","@OAK","4500","0.5%","3%","0%","0%","0.01"
"RB","Ryquell Armstead","JAX","@OAK","4500","0.5%","4%","0%","0%","0.01"
"WR","Andre Patton","LAC","MIN","4500","0.5%","3%","0%","0%","0.01"
"WR","Cam Sims","WAS","PHI","4500","0.5%","3%","0%","0%","0.01"
"WR","Fred Brown","DEN","@KC","4500","0.5%","2%","0%","0%","0.00"
"RB","C.J. Ham","MIN","@LAC","4500","0.5%","3%","0%","0%","0.00"
"WR","Cordarrelle Patterson","CHI","@GB","4500","0.5%","2%","0%","0%","0.00"
"RB","Reggie Bonnafon","CAR","SEA","4500","0.5%","3%","0%","0%","0.00"
"RB","Alec Ingold","OAK","JAX","4500","0.5%","2%","0%","0%","0.00"
"RB","Keith Smith","ATL","@SF","4500","0.5%","2%","0%","0%","0.00"
"RB","Qadree Ollison","ATL","@SF","4500","0.5%","2%","0%","0%","0.00"
"RB","Derek Watt","LAC","MIN","4500","0.5%","2%","0%","0%","0.00"
"RB","Nick Bellore","SEA","@CAR","4500","0.5%","2%","0%","0%","0.00"
"RB","Wayne Gallman","NYG","MIA","4500","0.5%","2%","0%","0%","0.00"
"TE","Maxx Williams","ARI","CLE","4400","0.5%","11%","0%","0%","0.47"
"DEF","Oakland Raiders","OAK","JAX","4400","3.0%","31%","0%","1%","0.24"
"DEF","Cleveland Browns","CLE","@ARI","4400","3.0%","30%","0%","1%","0.21"
"TE","Jesse James","DET","TB","4300","0.5%","16%","1%","1%","1.10"
"DEF","Green Bay Packers","GB","CHI","4200","7.5%","47%","3%","5%","0.70"
"TE","Andrew Beck","DEN","@KC","4200","0.5%","9%","0%","0%","0.24"
"DEF","Detroit Lions","DET","TB","4100","0.5%","41%","1%","2%","3.35"
"DEF","Tennessee Titans","TEN","HOU","4100","3.0%","35%","0%","1%","0.20"
"TE","Derek Carrier","OAK","JAX","4000","0.5%","21%","1%","1%","1.78"
"TE","Joshua Perkins","PHI","@WAS","4000","0.5%","17%","1%","1%","1.10"
"TE","Durham Smythe","MIA","@NYG","4000","0.5%","15%","1%","0%","0.79"
"TE","Ben Koyack","JAX","@OAK","4000","0.5%","9%","0%","0%","0.19"
"TE","Virgil Green","LAC","MIN","4000","0.5%","7%","0%","0%","0.12"
"TE","Hale Hentges","WAS","PHI","4000","0.5%","7%","0%","0%","0.10"
"TE","Tanner Hudson","TB","@DET","4000","0.5%","7%","0%","0%","0.10"
"DEF","Kansas City Chiefs","KC","DEN","3900","7.5%","60%","8%","15%","2.04"
"DEF","New York Giants","NYG","MIA","3900","3.0%","48%","2%","3%","1.02"
"DEF","Houston Texans","HOU","@TEN","3900","0.5%","33%","0%","0%","0.42"
"DEF","Tampa Bay Buccaneers","TB","@DET","3800","3.0%","49%","2%","3%","0.94"
"DEF","Denver Broncos","DEN","@KC","3800","0.5%","25%","0%","0%","0.03"
"DEF","Los Angeles Chargers","LAC","MIN","3800","3.0%","30%","0%","0%","0.02"
"DEF","Chicago Bears","CHI","@GB","3800","3.0%","22%","0%","0%","0.00"
"DEF","Miami Dolphins","MIA","@NYG","3700","0.5%","40%","0%","0%","0.98"
"DEF","Jacksonville Jaguars","JAX","@OAK","3600","0.5%","31%","0%","0%","0.07"
"DEF","Los Angeles Rams","LAR","@DAL","3600","3.0%","34%","0%","0%","0.02"
"DEF","Washington Redskins","WAS","PHI","3500","0.5%","45%","0%","1%","1.12"
"DEF","Arizona Cardinals","ARI","CLE","3500","0.5%","42%","0%","0%","0.58"
"DEF","Atlanta Falcons","ATL","@SF","3500","0.5%","35%","0%","0%","0.11"
"DEF","Dallas Cowboys","DAL","LAR","3400","0.5%","45%","0%","0%","0.81"
"DEF","Carolina Panthers","CAR","SEA","3200","0.5%","46%","0%","0%","0.43"
"DEF","Cincinnati Bengals","CIN","NE","3000","7.5%","42%","0%","0%","0.00"
