"Pos","Player","Tm","Opp","FD Sal $","Projected Own%","Cash Odds","GPP Odds","Implied Own%","FD LEV"
"QB","Daniel Jones","NYG","@NYJ","7400","3.0%","42%","15%","6%","1.86"
"RB","Marlon Mack","IND","MIA","7400","22.5%","59%","16%","20%","0.88"
"QB","Ryan Tannehill","TEN","KC","7200","3.0%","43%","14%","5%","1.81"
"QB","Sam Darnold","NYJ","NYG","7200","3.0%","36%","11%","4%","1.35"
"RB","Todd Gurley","LAR","@PIT","7200","7.5%","40%","7%","9%","1.14"
"QB","Brian Hoyer","IND","MIA","7100","3.0%","41%","11%","4%","1.44"
"QB","Ryan Fitzpatrick","MIA","@IND","7100","3.0%","34%","9%","4%","1.20"
"WR","Allen Robinson","CHI","DET","7100","7.5%","41%","8%","9%","1.16"
"QB","Baker Mayfield","CLE","BUF","7100","3.0%","32%","8%","3%","1.07"
"RB","Latavius Murray","NO","ATL","7000","3.0%","40%","7%","9%","2.84"
"RB","Derrick Henry","TEN","KC","7000","7.5%","56%","13%","16%","2.16"
"QB","Kyle Allen","CAR","@GB","7000","3.0%","37%","10%","4%","1.32"
"RB","LeVeon Bell","NYJ","NYG","6900","7.5%","44%","7%","9%","1.18"
"WR","Odell Beckham","CLE","BUF","6900","7.5%","39%","7%","7%","1.00"
"WR","Robert Woods","LAR","@PIT","6900","7.5%","36%","6%","6%","0.85"
"QB","Mason Rudolph","PIT","LAR","6800","3.0%","34%","9%","3%","1.10"
"WR","JuJu Smith-Schuster","PIT","LAR","6800","7.5%","40%","7%","7%","0.99"
"TE","Mark Andrews","BAL","@CIN","6800","12.5%","41%","11%","10%","0.82"
"RB","David Johnson","ARI","@TB","6800","12.5%","30%","3%","3%","0.27"
"RB","Devin Singletary","BUF","@CLE","6700","7.5%","43%","6%","8%","1.00"
"TE","Travis Kelce","KC","@TEN","6700","17.5%","42%","11%","10%","0.58"
"QB","Matt Moore","KC","@TEN","6700","7.5%","40%","11%","4%","0.54"
"WR","A.J. Green","CIN","BAL","6600","3.0%","33%","5%","5%","1.64"
"WR","Marvin Jones","DET","@CHI","6600","7.5%","42%","9%","9%","1.26"
"TE","Austin Hooper","ATL","@NO","6600","17.5%","44%","13%","11%","0.65"
"QB","Mitch Trubisky","CHI","DET","6500","3.0%","36%","9%","4%","1.18"
"WR","Jamison Crowder","NYJ","NYG","6500","7.5%","37%","5%","6%","0.74"
"RB","Kenyan Drake","ARI","@TB","6400","0.5%","26%","2%","2%","3.98"
"TE","Evan Engram","NYG","@NYJ","6400","7.5%","41%","10%","9%","1.23"
"WR","Zach Pascal","IND","MIA","6400","7.5%","38%","6%","7%","0.94"
"RB","David Montgomery","CHI","DET","6400","17.5%","52%","10%","12%","0.71"
"WR","Sammy Watkins","KC","@TEN","6400","7.5%","28%","3%","3%","0.45"
"QB","Ryan Finley","CIN","BAL","6300","0.5%","37%","10%","4%","7.32"
"WR","Golden Tate","NYG","@NYJ","6300","7.5%","39%","6%","6%","0.84"
"RB","Ronald Jones","TB","ARI","6300","7.5%","39%","5%","6%","0.80"
"RB","Devonta Freeman","ATL","@NO","6200","3.0%","41%","5%","6%","1.92"
"RB","Jaylen Samuels","PIT","LAR","6200","7.5%","48%","7%","9%","1.21"
"RB","Joe Mixon","CIN","BAL","6100","3.0%","35%","4%","5%","1.56"
"WR","Curtis Samuel","CAR","@GB","6100","7.5%","42%","8%","8%","1.12"
"WR","Jarvis Landry","CLE","BUF","6000","7.5%","38%","6%","6%","0.83"
"RB","Damien Williams","KC","@TEN","6000","12.5%","37%","4%","5%","0.40"
"WR","Robby Anderson","NYJ","NYG","5900","3.0%","39%","6%","6%","2.13"
"RB","Ty Johnson","DET","@CHI","5900","3.0%","27%","1%","2%","0.58"
"WR","D.J. Moore","CAR","@GB","5800","7.5%","45%","8%","9%","1.18"
"WR","John Brown","BUF","@CLE","5800","7.5%","46%","8%","9%","1.15"
"RB","Darrell Henderson","LAR","@PIT","5800","0.5%","16%","0%","1%","1.13"
"WR","DeVante Parker","MIA","@IND","5800","7.5%","42%","7%","8%","1.02"
"TE","Jimmy Graham","GB","CAR","5800","3.0%","24%","3%","3%","1.01"
"WR","Tyler Boyd","CIN","BAL","5700","3.0%","39%","6%","6%","2.14"
"TE","Gerald Everett","LAR","@PIT","5700","3.0%","28%","5%","4%","1.42"
"WR","Christian Kirk","ARI","@TB","5700","12.5%","44%","8%","9%","0.70"
"RB","Trey Edmunds","PIT","LAR","5600","0.5%","28%","1%","2%","3.73"
"WR","Darius Slayton","NYG","@NYJ","5600","3.0%","31%","4%","4%","1.39"
"RB","Jamaal Williams","GB","CAR","5600","3.0%","36%","3%","4%","1.38"
"TE","Vance McDonald","PIT","LAR","5600","3.0%","28%","4%","4%","1.35"
"RB","Frank Gore","BUF","@CLE","5600","0.5%","17%","0%","1%","1.07"
"RB","J.D. McKissic","DET","@CHI","5600","0.5%","15%","0%","0%","0.97"
"WR","Danny Amendola","DET","@CHI","5600","3.0%","26%","2%","2%","0.77"
"WR","Mecole Hardman","KC","@TEN","5600","0.5%","9%","0%","0%","0.33"
"WR","Cole Beasley","BUF","@CLE","5500","3.0%","28%","3%","3%","0.91"
"WR","A.J. Brown","TEN","KC","5500","7.5%","36%","5%","6%","0.74"
"WR","Marquez Valdes-Scantling","GB","CAR","5500","3.0%","23%","2%","2%","0.66"
"TE","Ricky Seals-Jones","CLE","BUF","5400","0.5%","14%","1%","1%","1.71"
"RB","LeSean McCoy","KC","@TEN","5400","3.0%","28%","2%","2%","0.73"
"WR","Larry Fitzgerald","ARI","@TB","5400","12.5%","41%","6%","7%","0.55"
"WR","Auden Tate","CIN","BAL","5300","0.5%","30%","3%","3%","6.61"
"WR","Adam Humphries","TEN","KC","5300","0.5%","25%","2%","2%","3.87"
"WR","Allen Lazard","GB","CAR","5300","0.5%","23%","2%","2%","3.52"
"WR","James Washington","PIT","LAR","5300","0.5%","21%","1%","1%","2.78"
"TE","T.J. Hockenson","DET","@CHI","5300","3.0%","32%","5%","5%","1.54"
"WR","Corey Davis","TEN","KC","5300","3.0%","33%","4%","4%","1.46"
"TE","Mike Gesicki","MIA","@IND","5300","3.0%","31%","5%","4%","1.38"
"RB","Peyton Barber","TB","ARI","5300","0.5%","18%","1%","1%","1.37"
"WR","Antonio Callaway","CLE","BUF","5300","0.5%","14%","0%","0%","0.96"
"WR","Marquise Brown","BAL","@CIN","5300","12.5%","46%","9%","10%","0.81"
"WR","Calvin Ridley","ATL","@NO","5300","12.5%","46%","8%","9%","0.74"
"WR","Ted Ginn","NO","ATL","5300","12.5%","41%","7%","7%","0.58"
"WR","Geronimo Allison","GB","CAR","5300","0.5%","11%","0%","0%","0.52"
"WR","Parris Campbell","IND","MIA","5300","0.5%","3%","0%","0%","0.01"
"WR","Josh Reynolds","LAR","@PIT","5200","0.5%","34%","4%","5%","9.13"
"WR","Taylor Gabriel","CHI","DET","5200","0.5%","30%","3%","4%","7.42"
"TE","Jack Doyle","IND","MIA","5200","3.0%","32%","5%","5%","1.50"
"WR","Chester Rogers","IND","MIA","5200","3.0%","32%","4%","4%","1.28"
"WR","Breshad Perriman","TB","ARI","5200","0.5%","7%","0%","0%","0.11"
"TE","Ryan Griffin","NYJ","NYG","5100","0.5%","26%","3%","3%","6.00"
"TE","Greg Olsen","CAR","@GB","5100","7.5%","40%","8%","7%","0.97"
"TE","Jonnu Smith","TEN","KC","5100","7.5%","36%","6%","6%","0.76"
"TE","Cameron Brate","TB","ARI","5100","0.5%","8%","0%","0%","0.38"
"RB","Paul Perkins","DET","@CHI","5100","0.5%","5%","0%","0%","0.03"
"WR","Jake Kumerow","GB","CAR","5100","0.5%","3%","0%","0%","0.02"
"TE","Josh Hill","NO","ATL","5000","0.5%","30%","5%","4%","8.34"
"TE","Tyler Eifert","CIN","BAL","5000","0.5%","20%","2%","2%","3.01"
"RB","Tarik Cohen","CHI","DET","5000","0.5%","26%","1%","1%","2.95"
"TE","O.J. Howard","TB","ARI","5000","3.0%","33%","5%","5%","1.63"
"DEF","Baltimore Ravens","BAL","@CIN","5000","17.5%","49%","9%","24%","1.35"
"WR","Alex Erickson","CIN","BAL","5000","0.5%","14%","0%","0%","0.76"
"DEF","New Orleans Saints","NO","ATL","5000","12.5%","38%","3%","9%","0.69"
"WR","Cody Latimer","NYG","@NYJ","5000","0.5%","13%","0%","0%","0.64"
"TE","Rhett Ellison","NYG","@NYJ","5000","0.5%","10%","0%","0%","0.58"
"RB","Dare Ogunbowale","TB","ARI","5000","0.5%","12%","0%","0%","0.29"
"TE","Chris Herndon","NYJ","NYG","5000","0.5%","6%","0%","0%","0.21"
"RB","Brian Hill","ATL","@NO","5000","0.5%","10%","0%","0%","0.21"
"RB","Wayne Gallman","NYG","@NYJ","5000","0.5%","2%","0%","0%","0.00"
"DEF","Indianapolis Colts","IND","MIA","4900","17.5%","53%","11%","30%","1.74"
"TE","Eric Ebron","IND","MIA","4900","7.5%","37%","6%","6%","0.78"
"WR","Demarcus Robinson","KC","@TEN","4900","0.5%","11%","0%","0%","0.38"
"WR","Andy Isabella","ARI","@TB","4900","0.5%","6%","0%","0%","0.09"
"RB","Dontrell Hilliard","CLE","BUF","4800","0.5%","13%","0%","0%","0.38"
"RB","Gus Edwards","BAL","@CIN","4800","0.5%","11%","0%","0%","0.24"
"WR","Justin Hardy","ATL","@NO","4800","0.5%","5%","0%","0%","0.05"
"WR","Demaryius Thomas","NYJ","NYG","4700","0.5%","27%","2%","2%","4.78"
"WR","Russell Gage","ATL","@NO","4700","0.5%","21%","1%","1%","2.15"
"TE","Demetrius Harris","CLE","BUF","4700","0.5%","17%","1%","1%","2.07"
"WR","Anthony Miller","CHI","DET","4700","0.5%","19%","1%","1%","1.72"
"WR","Diontae Johnson","PIT","LAR","4700","3.0%","34%","4%","4%","1.42"
"WR","Allen Hurns","MIA","@IND","4700","3.0%","30%","3%","3%","0.98"
"WR","Tajae Sharpe","TEN","KC","4700","0.5%","15%","0%","0%","0.91"
"RB","Giovani Bernard","CIN","BAL","4700","0.5%","13%","0%","0%","0.39"
"RB","Dion Lewis","TEN","KC","4700","0.5%","13%","0%","0%","0.36"
"WR","Miles Boykin","BAL","@CIN","4700","0.5%","10%","0%","0%","0.25"
"WR","Marvin Hall","DET","@CHI","4700","0.5%","8%","0%","0%","0.16"
"RB","Jordan Wilkins","IND","MIA","4700","0.5%","8%","0%","0%","0.09"
"WR","Cordarrelle Patterson","CHI","DET","4700","0.5%","6%","0%","0%","0.07"
"WR","Vyncint Smith","NYJ","NYG","4700","0.5%","5%","0%","0%","0.04"
"TE","Trey Burton","CHI","DET","4600","0.5%","19%","1%","1%","2.47"
"WR","KeeSean Johnson","ARI","@TB","4600","0.5%","19%","1%","1%","1.63"
"WR","Willie Snead","BAL","@CIN","4600","0.5%","18%","1%","1%","1.37"
"RB","Nyheim Hines","IND","MIA","4600","0.5%","19%","0%","0%","0.98"
"DEF","Los Angeles Rams","LAR","@PIT","4600","3.0%","33%","1%","2%","0.71"
"RB","Kalen Ballage","MIA","@IND","4600","3.0%","31%","2%","2%","0.66"
"RB","Ty Montgomery","NYJ","NYG","4600","0.5%","12%","0%","0%","0.27"
"RB","Darrel Williams","KC","@TEN","4600","0.5%","10%","0%","0%","0.16"
"WR","Seth Roberts","BAL","@CIN","4600","0.5%","5%","0%","0%","0.05"
"WR","Chris Moore","BAL","@CIN","4600","0.5%","3%","0%","0%","0.01"
"TE","Tyler Higbee","LAR","@PIT","4500","0.5%","22%","2%","2%","3.05"
"WR","Jakeem Grant","MIA","@IND","4500","0.5%","24%","1%","1%","2.97"
"TE","Dawson Knox","BUF","@CLE","4500","0.5%","21%","2%","1%","2.93"
"TE","Charles Clay","ARI","@TB","4500","0.5%","18%","1%","1%","2.07"
"TE","Tyler Kroft","BUF","@CLE","4500","0.5%","16%","1%","1%","1.48"
"WR","Deon Cain","IND","MIA","4500","0.5%","16%","0%","0%","0.88"
"DEF","Buffalo Bills","BUF","@CLE","4500","3.0%","36%","1%","3%","0.87"
"DEF","New York Giants","NYG","@NYJ","4500","7.5%","42%","2%","6%","0.80"
"WR","Albert Wilson","MIA","@IND","4500","3.0%","27%","2%","2%","0.67"
"WR","Isaiah McKenzie","BUF","@CLE","4500","0.5%","11%","0%","0%","0.33"
"WR","Pharoh Cooper","ARI","@TB","4500","0.5%","9%","0%","0%","0.19"
"WR","Jarius Wright","CAR","@GB","4500","0.5%","7%","0%","0%","0.11"
"RB","Patrick Laird","MIA","@IND","4500","0.5%","9%","0%","0%","0.11"
"WR","Ashton Dulin","IND","MIA","4500","0.5%","7%","0%","0%","0.09"
"WR","Austin Carr","NO","ATL","4500","0.5%","6%","0%","0%","0.05"
"WR","Kalif Raymond","TEN","KC","4500","0.5%","5%","0%","0%","0.04"
"RB","Myles Gaskin","MIA","@IND","4500","0.5%","6%","0%","0%","0.03"
"RB","Bilal Powell","NYJ","NYG","4500","0.5%","6%","0%","0%","0.03"
"WR","Deonte Harris","NO","ATL","4500","0.5%","4%","0%","0%","0.02"
"RB","Justice Hill","BAL","@CIN","4500","0.5%","4%","0%","0%","0.01"
"WR","Robert Foster","BUF","@CLE","4500","0.5%","3%","0%","0%","0.01"
"RB","Roosevelt Nix","PIT","LAR","4500","0.5%","4%","0%","0%","0.01"
"RB","Reggie Bonnafon","CAR","@GB","4500","0.5%","3%","0%","0%","0.01"
"RB","Dwayne Washington","NO","ATL","4500","0.5%","2%","0%","0%","0.00"
"RB","Zach Line","NO","ATL","4500","0.5%","2%","0%","0%","0.00"
"RB","Mike Davis","CHI","DET","4500","0.5%","2%","0%","0%","0.00"
"TE","Maxx Williams","ARI","@TB","4400","0.5%","17%","1%","1%","1.72"
"DEF","Detroit Lions","DET","@CHI","4400","3.0%","34%","1%","2%","0.57"
"TE","Nick Boyle","BAL","@CIN","4300","0.5%","25%","2%","2%","4.19"
"TE","Anthony Firkser","TEN","KC","4300","0.5%","19%","1%","1%","1.98"
"TE","C.J. Uzomah","CIN","BAL","4300","0.5%","14%","1%","0%","0.97"
"DEF","Chicago Bears","CHI","DET","4200","3.0%","41%","1%","3%","1.04"
"TE","Logan Thomas","DET","@CHI","4200","0.5%","10%","0%","0%","0.43"
"TE","Nick Vannett","PIT","LAR","4200","0.5%","10%","0%","0%","0.41"
"TE","Mo Alie-Cox","IND","MIA","4200","0.5%","7%","0%","0%","0.17"
"TE","Lee Smith","BUF","@CLE","4200","0.5%","7%","0%","0%","0.17"
"TE","Drew Sample","CIN","BAL","4200","0.5%","7%","0%","0%","0.17"
"TE","Hayden Hurst","BAL","@CIN","4100","0.5%","21%","1%","1%","2.27"
"DEF","Pittsburgh Steelers","PIT","LAR","4100","3.0%","41%","1%","3%","0.85"
"TE","Adam Shaheen","CHI","DET","4000","0.5%","15%","1%","1%","1.01"
"TE","Dan Arnold","NO","ATL","4000","0.5%","10%","0%","0%","0.38"
"DEF","Green Bay Packers","GB","CAR","4000","7.5%","43%","1%","2%","0.32"
"TE","Marcedes Lewis","GB","CAR","4000","0.5%","9%","0%","0%","0.28"
"TE","Jesse James","DET","@CHI","4000","0.5%","9%","0%","0%","0.24"
"TE","Luke Stocker","ATL","@NO","4000","0.5%","8%","0%","0%","0.23"
"TE","Ian Thomas","CAR","@GB","4000","0.5%","7%","0%","0%","0.13"
"TE","Durham Smythe","MIA","@IND","4000","0.5%","7%","0%","0%","0.13"
"TE","Ben Braunecker","CHI","DET","4000","0.5%","6%","0%","0%","0.12"
"DEF","New York Jets","NYJ","NYG","3900","7.5%","50%","2%","6%","0.85"
"DEF","Tampa Bay Buccaneers","TB","ARI","3800","3.0%","44%","1%","2%","0.66"
"DEF","Kansas City Chiefs","KC","@TEN","3700","3.0%","46%","1%","2%","0.68"
"DEF","Cleveland Browns","CLE","BUF","3500","7.5%","56%","2%","6%","0.80"
"DEF","Arizona Cardinals","ARI","@TB","3500","3.0%","50%","1%","2%","0.66"
"DEF","Tennessee Titans","TEN","KC","3400","0.5%","52%","1%","2%","4.93"
"DEF","Carolina Panthers","CAR","@GB","3300","0.5%","35%","0%","0%","0.06"
"DEF","Miami Dolphins","MIA","@IND","3300","0.5%","34%","0%","0%","0.03"
"DEF","Cincinnati Bengals","CIN","BAL","3000","0.5%","30%","0%","0%","0.00"
"DEF","Atlanta Falcons","ATL","@NO","3000","0.5%","14%","0%","0%","0.00"
