"Pos","Player","Tm","Opp","FD Sal $","Projected Own%","Cash Odds","GPP Odds","Implied Own%","FD LEV"
"WR","Jalen Guyton","LAC","CAR","4800","0.5%","3%","0%","0%","0.01"
"WR","Marvin Hall","DET","@ARI","4800","0.5%","3%","0%","0%","0.01"
"TE","Eric Ebron","PIT","HOU","4700","0.5%","36%","6%","4%","7.39"
"WR","Olabisi Johnson","MIN","TEN","4700","0.5%","25%","2%","2%","3.16"
"RB","Alexander Mattison","MIN","TEN","4700","0.5%","25%","1%","1%","2.64"
"WR","Greg Ward","PHI","CIN","4700","0.5%","24%","1%","1%","2.58"
"WR","Van Jefferson","LAR","@BUF","4700","0.5%","23%","1%","1%","2.41"
"TE","Darren Fells","HOU","@PIT","4700","0.5%","20%","2%","1%","2.05"
"DEF","Pittsburgh Steelers","PIT","HOU","4700","12.5%","38%","2%","6%","0.51"
"TE","O.J. Howard","TB","@DEN","4700","3.0%","30%","4%","3%","0.86"
"WR","Tee Higgins","CIN","@PHI","4700","0.5%","13%","0%","0%","0.50"
"WR","Dontrelle Inman","WAS","@CLE","4700","0.5%","12%","0%","0%","0.42"
"WR","Mike Thomas","CIN","@PHI","4700","0.5%","12%","0%","0%","0.40"
"RB","Royce Freeman","DEN","TB","4700","0.5%","13%","0%","0%","0.38"
"RB","La'Mical Perine","NYJ","@IND","4700","0.5%","9%","0%","0%","0.14"
"WR","Kenny Stills","HOU","@PIT","4700","0.5%","8%","0%","0%","0.14"
"WR","J.J. Arcega-Whiteside","PHI","CIN","4700","0.5%","8%","0%","0%","0.10"
"RB","LeSean McCoy","TB","@DEN","4700","0.5%","4%","0%","0%","0.01"
"RB","Corey Clement","PHI","CIN","4700","0.5%","2%","0%","0%","0.00"
"WR","David Moore","SEA","DAL","4600","0.5%","29%","3%","2%","4.53"
"TE","Ian Thomas","CAR","@LAC","4600","0.5%","24%","2%","1%","2.82"
"TE","Irv Smith Jr.","MIN","TEN","4600","0.5%","23%","2%","1%","2.51"
"WR","Tim Patrick","DEN","TB","4600","0.5%","22%","1%","1%","2.14"
"WR","Adam Humphries","TEN","@MIN","4600","3.0%","40%","5%","5%","1.61"
"DEF","San Francisco 49ers","SF","@NYG","4600","3.0%","41%","3%","8%","2.80"
"WR","Kalif Raymond","TEN","@MIN","4600","0.5%","12%","0%","0%","0.37"
"RB","Jordan Wilkins","IND","NYJ","4600","0.5%","12%","0%","0%","0.31"
"RB","Brian Hill","ATL","CHI","4600","0.5%","10%","0%","0%","0.17"
"WR","Josh Reynolds","LAR","@BUF","4600","0.5%","7%","0%","0%","0.09"
"RB","J.J. Taylor","NE","LV","4600","0.5%","7%","0%","0%","0.07"
"WR","Gabriel Davis","BUF","LAR","4600","0.5%","6%","0%","0%","0.06"
"WR","DaeSean Hamilton","DEN","TB","4600","0.5%","3%","0%","0%","0.01"
"WR","Javon Wims","CHI","@ATL","4600","0.5%","2%","0%","0%","0.00"
"WR","Antonio Gandy-Golden","WAS","@CLE","4600","0.5%","2%","0%","0%","0.00"
"WR","Dante Pettis","SF","@NYG","4600","0.5%","3%","0%","0%","0.01"
"WR","Andy Isabella","ARI","DET","4500","7.5%","43%","6%","6%","0.78"
"TE","Kyle Rudolph","MIN","TEN","4500","0.5%","24%","2%","1%","2.93"
"WR","Josh Malone","NYJ","@IND","4500","0.5%","23%","1%","1%","2.28"
"WR","K.J. Hamler","DEN","TB","4500","12.5%","38%","5%","5%","0.38"
"WR","Cameron Batson","TEN","@MIN","4500","0.5%","18%","1%","1%","1.12"
"WR","KhaDarel Hodge","CLE","WAS","4500","0.5%","16%","0%","0%","0.77"
"RB","Reggie Bonnafon","CAR","@LAC","4500","0.5%","15%","0%","0%","0.56"
"RB","Kyle Juszczyk","SF","@NYG","4500","0.5%","14%","0%","0%","0.48"
"WR","Damiere Byrd","NE","LV","4500","7.5%","34%","4%","3%","0.44"
"DEF","Philadelphia Eagles","PHI","CIN","4500","7.5%","37%","1%","4%","0.50"
"WR","Trent Taylor","SF","@NYG","4500","0.5%","11%","0%","0%","0.31"
"WR","Damion Ratley","NYG","SF","4500","0.5%","10%","0%","0%","0.21"
"WR","Freddie Swain","SEA","DAL","4500","0.5%","9%","0%","0%","0.15"
"RB","Ito Smith","ATL","CHI","4500","0.5%","10%","0%","0%","0.14"
"WR","Isaiah McKenzie","BUF","LAR","4500","0.5%","8%","0%","0%","0.10"
"RB","Jalen Richard","LV","@NE","4500","0.5%","8%","0%","0%","0.09"
"WR","Noah Brown","DAL","@SEA","4500","0.5%","7%","0%","0%","0.08"
"RB","Kalen Ballage","NYJ","@IND","4500","0.5%","8%","0%","0%","0.08"
"WR","Zay Jones","LV","@NE","4500","0.5%","7%","0%","0%","0.07"
"RB","T.J. Yeldon","BUF","LAR","4500","0.5%","8%","0%","0%","0.07"
"RB","Darrynton Evans","TEN","@MIN","4500","0.5%","7%","0%","0%","0.06"
"WR","Jakobi Meyers","NE","LV","4500","0.5%","6%","0%","0%","0.05"
"RB","Jaylen Samuels","PIT","HOU","4500","0.5%","5%","0%","0%","0.02"
"WR","Ashton Dulin","IND","NYJ","4500","0.5%","3%","0%","0%","0.01"
"WR","DeAndre Carter","HOU","@PIT","4500","0.5%","3%","0%","0%","0.01"
"WR","Rashard Higgins","CLE","WAS","4500","0.5%","3%","0%","0%","0.01"
"RB","Travis Homer","SEA","DAL","4500","0.5%","4%","0%","0%","0.01"
"RB","C.J. Ham","MIN","TEN","4500","0.5%","3%","0%","0%","0.00"
"WR","John Hightower","PHI","CIN","4500","0.5%","2%","0%","0%","0.00"
"WR","Seth Roberts","CAR","@LAC","4500","0.5%","2%","0%","0%","0.00"
"WR","Alex Erickson","CIN","@PHI","4500","0.5%","2%","0%","0%","0.00"
"RB","Jakob Johnson","NE","LV","4500","0.5%","2%","0%","0%","0.00"
"RB","Taiwan Jones","BUF","LAR","4500","0.5%","2%","0%","0%","0.00"
"RB","Alec Ingold","LV","@NE","4500","0.5%","2%","0%","0%","0.00"
"RB","D'Ernest Johnson","CLE","WAS","4500","0.5%","2%","0%","0%","0.00"
"RB","Andy Janovich","CLE","WAS","4500","0.5%","2%","0%","0%","0.00"
"RB","Jamize Olawale","DAL","@SEA","4500","0.5%","2%","0%","0%","0.00"
"RB","Mike Boone","MIN","TEN","4500","0.5%","2%","0%","0%","0.00"
"DEF","Buffalo Bills","BUF","LAR","4400","3.0%","32%","0%","1%","0.48"
"TE","Gerald Everett","LAR","@BUF","4400","0.5%","11%","0%","0%","0.40"
"TE","Dan Arnold","ARI","DET","4300","0.5%","31%","4%","3%","5.22"
"DEF","Tennessee Titans","TEN","@MIN","4300","3.0%","33%","0%","1%","0.42"
"TE","Jason Witten","LV","@NE","4300","0.5%","11%","0%","0%","0.37"
"TE","Ross Dwelley","SF","@NYG","4200","0.5%","20%","1%","1%","1.53"
"TE","Harrison Bryant","CLE","WAS","4200","0.5%","18%","1%","1%","1.21"
"TE","Vance McDonald","PIT","HOU","4200","0.5%","13%","0%","0%","0.57"
"DEF","Chicago Bears","CHI","@ATL","4200","0.5%","26%","0%","0%","0.41"
"TE","Anthony Firkser","TEN","@MIN","4100","0.5%","24%","2%","1%","2.44"
"TE","Ryan Griffin","NYJ","@IND","4100","0.5%","19%","1%","1%","1.27"
"TE","Ryan Izzo","NE","LV","4100","0.5%","17%","1%","0%","0.99"
"TE","Kaden Smith","NYG","SF","4100","0.5%","12%","0%","0%","0.42"
"DEF","Los Angeles Rams","LAR","@BUF","4100","3.0%","34%","0%","1%","0.27"
"TE","Cole Kmet","CHI","@ATL","4100","0.5%","9%","0%","0%","0.18"
"DEF","Seattle Seahawks","SEA","DAL","4000","0.5%","34%","0%","1%","1.15"
"TE","MyCole Pruitt","TEN","@MIN","4000","0.5%","17%","1%","0%","0.94"
"TE","Tyler Kroft","BUF","LAR","4000","0.5%","16%","1%","0%","0.80"
"TE","Tyler Conklin","MIN","TEN","4000","0.5%","13%","0%","0%","0.51"
"TE","Devin Asiasi","NE","LV","4000","0.5%","12%","0%","0%","0.39"
"TE","Foster Moreau","LV","@NE","4000","0.5%","12%","0%","0%","0.39"
"TE","Trevon Wesco","NYJ","@IND","4000","0.5%","11%","0%","0%","0.32"
"TE","Blake Bell","DAL","@SEA","4000","0.5%","10%","0%","0%","0.23"
"TE","Jacob Hollister","SEA","DAL","4000","0.5%","9%","0%","0%","0.19"
"TE","Virgil Green","LAC","CAR","4000","0.5%","9%","0%","0%","0.19"
"TE","Charlie Woerner","SF","@NYG","4000","0.5%","9%","0%","0%","0.19"
"TE","Chris Manhertz","CAR","@LAC","4000","0.5%","9%","0%","0%","0.19"
"TE","Nick Vannett","DEN","TB","4000","0.5%","8%","0%","0%","0.16"
"TE","Luke Willson","SEA","DAL","4000","0.5%","7%","0%","0%","0.11"
"TE","Jesse James","DET","@ARI","4000","0.5%","7%","0%","0%","0.11"
"TE","Stephen Anderson","LAC","CAR","4000","0.5%","7%","0%","0%","0.09"
"TE","Marcus Baugh","WAS","@CLE","4000","0.5%","7%","0%","0%","0.09"
"DEF","Cleveland Browns","CLE","WAS","3900","12.5%","50%","2%","8%","0.61"
"DEF","Washington Football Team","WAS","@CLE","3900","0.5%","31%","0%","0%","0.40"
"DEF","Tampa Bay Buccaneers","TB","@DEN","3800","17.5%","57%","5%","17%","0.99"
"DEF","New York Jets","NYJ","@IND","3800","0.5%","25%","0%","0%","0.06"
"DEF","Arizona Cardinals","ARI","DET","3700","3.0%","46%","1%","2%","0.81"
"DEF","Denver Broncos","DEN","TB","3700","0.5%","32%","0%","0%","0.26"
"DEF","New York Giants","NYG","SF","3600","3.0%","39%","0%","0%","0.13"
"DEF","Houston Texans","HOU","@PIT","3600","3.0%","38%","0%","0%","0.11"
"DEF","Minnesota Vikings","MIN","TEN","3500","0.5%","44%","0%","1%","1.61"
"DEF","Carolina Panthers","CAR","@LAC","3500","0.5%","35%","0%","0%","0.19"
"DEF","Dallas Cowboys","DAL","@SEA","3500","0.5%","33%","0%","0%","0.12"
"DEF","Las Vegas Raiders","LV","@NE","3400","0.5%","38%","0%","0%","0.30"
"DEF","Cincinnati Bengals","CIN","@PHI","3300","0.5%","39%","0%","0%","0.17"
"DEF","Atlanta Falcons","ATL","CHI","3200","0.5%","50%","0%","1%","1.76"
"DEF","Detroit Lions","DET","@ARI","3000","0.5%","50%","0%","0%","0.78"
