"Pos","Player","Tm","Opp","FD Sal $","Projected Own%","Cash Odds","GPP Odds","Implied Own%","FD LEV"
"QB","Mitch Trubisky","CHI","@MIN","7400","3.0%","40%","13%","4%","1.35"
"WR","Cooper Kupp","LAR","ARI","7400","7.5%","36%","7%","7%","0.92"
"QB","Jacoby Brissett","IND","@JAX","7300","0.5%","38%","12%","4%","7.58"
"QB","Derek Carr","OAK","@DEN","7300","0.5%","31%","8%","2%","4.65"
"RB","Joe Mixon","CIN","CLE","7300","3.0%","57%","14%","14%","4.53"
"RB","Kenyan Drake","ARI","@LAR","7300","3.0%","48%","9%","9%","3.10"
"RB","Marlon Mack","IND","@JAX","7300","7.5%","51%","11%","10%","1.39"
"QB","Sam Darnold","NYJ","@BUF","7200","0.5%","28%","7%","2%","4.30"
"RB","Melvin Gordon","LAC","@KC","7200","3.0%","44%","7%","7%","2.43"
"WR","A.J. Brown","TEN","@HOU","7200","7.5%","48%","12%","12%","1.62"
"RB","LeVeon Bell","NYJ","@BUF","7100","3.0%","43%","6%","6%","2.08"
"QB","Drew Lock","DEN","OAK","7100","3.0%","36%","10%","3%","1.07"
"WR","Courtland Sutton","DEN","OAK","7100","12.5%","47%","11%","12%","0.94"
"QB","Robert Griffin III","BAL","PIT","7000","0.5%","30%","8%","2%","4.64"
"TE","Mark Andrews","BAL","PIT","7000","0.5%","6%","0%","0%","0.50"
"QB","Brett Hundley","ARI","@LAR","7000","0.5%","9%","1%","0%","0.47"
"QB","Andy Dalton","CIN","CLE","6900","0.5%","43%","14%","4%","8.77"
"WR","DeVante Parker","MIA","@NE","6900","7.5%","39%","7%","7%","0.97"
"TE","Tyler Higbee","LAR","ARI","6900","7.5%","33%","7%","5%","0.73"
"RB","Jordan Howard","PHI","@NYG","6900","0.5%","3%","0%","0%","0.02"
"QB","Case Keenum","WAS","@DAL","6800","0.5%","26%","5%","2%","3.10"
"RB","Austin Ekeler","LAC","@KC","6800","3.0%","44%","6%","6%","1.89"
"WR","Jarvis Landry","CLE","@CIN","6800","7.5%","43%","8%","9%","1.14"
"TE","Jared Cook","NO","@CAR","6800","7.5%","37%","10%","7%","0.96"
"WR","Adam Thielen","MIN","CHI","6800","0.5%","11%","0%","0%","0.75"
"QB","Gardner Minshew","JAX","IND","6700","0.5%","43%","14%","4%","8.32"
"WR","Anthony Miller","CHI","@MIN","6700","3.0%","39%","6%","6%","2.11"
"WR","Keenan Allen","LAC","@KC","6700","7.5%","43%","8%","9%","1.16"
"RB","Devonta Freeman","ATL","@TB","6700","7.5%","45%","7%","6%","0.86"
"QB","Matt Barkley","BUF","NYJ","6700","0.5%","7%","0%","0%","0.27"
"QB","David Blough","DET","GB","6600","0.5%","27%","6%","2%","3.48"
"WR","Tyler Boyd","CIN","CLE","6600","7.5%","46%","9%","10%","1.31"
"RB","Gus Edwards","BAL","PIT","6600","3.0%","33%","3%","3%","1.09"
"RB","Phillip Lindsay","DEN","OAK","6600","7.5%","46%","8%","8%","1.02"
"WR","Odell Beckham","CLE","@CIN","6600","7.5%","36%","6%","6%","0.78"
"QB","Devlin Hodges","PIT","@BAL","6500","0.5%","32%","8%","3%","5.01"
"WR","T.Y. Hilton","IND","@JAX","6500","3.0%","34%","5%","5%","1.61"
"RB","Sony Michel","NE","MIA","6500","7.5%","42%","6%","6%","0.83"
"WR","Michael Gallup","DAL","WAS","6500","7.5%","39%","6%","6%","0.82"
"QB","Will Grier","CAR","NO","6400","0.5%","32%","7%","2%","4.56"
"RB","Carlos Hyde","HOU","TEN","6400","0.5%","28%","2%","2%","3.70"
"WR","John Brown","BUF","NYJ","6400","0.5%","18%","1%","1%","2.46"
"RB","Damien Williams","KC","LAC","6400","12.5%","47%","8%","8%","0.61"
"TE","Dallas Goedert","PHI","@NYG","6400","22.5%","48%","15%","11%","0.47"
"RB","Adrian Peterson","WAS","@DAL","6300","3.0%","44%","6%","6%","2.06"
"WR","Mike Williams","LAC","@KC","6300","3.0%","34%","5%","5%","1.58"
"WR","Cole Beasley","BUF","NYJ","6300","0.5%","15%","1%","1%","1.48"
"RB","David Montgomery","CHI","@MIN","6300","3.0%","36%","4%","4%","1.27"
"RB","James White","NE","MIA","6300","7.5%","37%","4%","4%","0.50"
"RB","DeAndre Washington","OAK","@DEN","6300","17.5%","47%","7%","7%","0.39"
"RB","Mike Boone","MIN","CHI","6200","0.5%","30%","3%","3%","5.04"
"RB","Devin Singletary","BUF","NYJ","6200","0.5%","28%","2%","2%","3.74"
"WR","Sterling Shepard","NYG","PHI","6200","3.0%","38%","6%","6%","2.04"
"RB","Ronald Jones","TB","ATL","6200","3.0%","37%","4%","4%","1.27"
"TE","Darren Waller","OAK","@DEN","6200","7.5%","40%","9%","6%","0.84"
"RB","Rex Burkhead","NE","MIA","6200","3.0%","24%","1%","1%","0.49"
"RB","Kareem Hunt","CLE","@CIN","6100","0.5%","38%","4%","4%","8.14"
"WR","Justin Watson","TB","ATL","6100","7.5%","37%","5%","6%","0.74"
"WR","Diontae Johnson","PIT","@BAL","6000","0.5%","31%","4%","4%","7.95"
"WR","Hunter Renfrow","OAK","@DEN","6000","0.5%","23%","2%","2%","3.65"
"TE","Hunter Henry","LAC","@KC","6000","3.0%","38%","8%","6%","2.05"
"WR","Curtis Samuel","CAR","NO","6000","3.0%","35%","5%","5%","1.77"
"TE","Jack Doyle","IND","@JAX","6000","3.0%","35%","7%","5%","1.71"
"WR","Steven Sims","WAS","@DAL","6000","3.0%","35%","5%","5%","1.70"
"TE","Austin Hooper","ATL","@TB","6000","12.5%","52%","16%","12%","0.95"
"QB","Sean Mannion","MIN","CHI","6000","0.5%","8%","0%","0%","0.31"
"QB","AJ McCarron","HOU","TEN","6000","0.5%","7%","0%","0%","0.25"
"QB","Blake Bortles","LAR","ARI","6000","0.5%","3%","0%","0%","0.06"
"WR","D.J. Chark","JAX","IND","5900","0.5%","34%","5%","5%","9.81"
"WR","JuJu Smith-Schuster","PIT","@BAL","5900","0.5%","31%","4%","4%","7.41"
"WR","Golden Tate","NYG","PHI","5900","3.0%","43%","8%","8%","2.69"
"RB","Justice Hill","BAL","PIT","5900","0.5%","22%","1%","1%","2.26"
"WR","Larry Fitzgerald","ARI","@LAR","5900","3.0%","34%","4%","5%","1.55"
"TE","Mike Gesicki","MIA","@NE","5900","3.0%","25%","3%","3%","0.85"
"WR","Brandin Cooks","LAR","ARI","5900","7.5%","12%","0%","0%","0.04"
"WR","Chris Conley","JAX","IND","5800","0.5%","34%","5%","5%","9.84"
"WR","Robby Anderson","NYJ","@BUF","5800","0.5%","34%","4%","4%","8.82"
"WR","Kenny Stills","HOU","TEN","5800","0.5%","31%","3%","4%","7.19"
"WR","Zach Pascal","IND","@JAX","5800","3.0%","30%","3%","4%","1.19"
"TE","Jonnu Smith","TEN","@HOU","5800","3.0%","28%","4%","3%","1.06"
"WR","Danny Amendola","DET","GB","5700","0.5%","31%","3%","3%","6.65"
"WR","Tyrell Williams","OAK","@DEN","5700","0.5%","23%","2%","2%","3.81"
"WR","Christian Kirk","ARI","@LAR","5700","3.0%","38%","6%","6%","2.01"
"RB","LeSean McCoy","KC","LAC","5700","0.5%","17%","1%","1%","1.04"
"RB","Nyheim Hines","IND","@JAX","5700","0.5%","13%","0%","0%","0.50"
"RB","Ty Johnson","DET","GB","5700","0.5%","3%","0%","0%","0.01"
"WR","Jamison Crowder","NYJ","@BUF","5600","0.5%","38%","5%","6%","11.14"
"WR","James Washington","PIT","@BAL","5600","0.5%","32%","4%","4%","7.52"
"WR","Sammy Watkins","KC","LAC","5600","0.5%","30%","3%","3%","6.56"
"WR","Tajae Sharpe","TEN","@HOU","5600","0.5%","28%","3%","3%","5.72"
"WR","Albert Wilson","MIA","@NE","5600","0.5%","25%","2%","2%","4.28"
"RB","David Johnson","ARI","@LAR","5600","0.5%","23%","1%","1%","2.31"
"TE","Noah Fant","DEN","OAK","5600","3.0%","28%","4%","3%","1.06"
"TE","Jason Witten","DAL","WAS","5600","3.0%","26%","4%","3%","0.94"
"WR","Greg Ward","PHI","@NYG","5600","7.5%","41%","7%","7%","0.90"
"WR","Mecole Hardman","KC","LAC","5500","0.5%","20%","1%","1%","2.42"
"RB","Benny Snell Jr.","PIT","@BAL","5500","0.5%","25%","1%","1%","2.41"
"RB","Tarik Cohen","CHI","@MIN","5500","0.5%","25%","1%","1%","2.40"
"TE","O.J. Howard","TB","ATL","5500","3.0%","38%","8%","6%","2.02"
"RB","Jalen Richard","OAK","@DEN","5500","0.5%","21%","1%","1%","1.55"
"WR","DaeSean Hamilton","DEN","OAK","5500","0.5%","8%","0%","0%","0.20"
"WR","Allen Lazard","GB","@DET","5400","0.5%","31%","3%","4%","7.22"
"RB","Latavius Murray","NO","@CAR","5400","0.5%","32%","3%","3%","5.21"
"RB","Boston Scott","PHI","@NYG","5400","0.5%","31%","2%","2%","4.53"
"RB","Royce Freeman","DEN","OAK","5400","0.5%","31%","2%","2%","4.39"
"WR","N'Keal Harry","NE","MIA","5400","0.5%","24%","2%","2%","3.85"
"WR","Keke Coutee","HOU","TEN","5400","0.5%","23%","2%","2%","3.39"
"WR","Marcus Johnson","IND","@JAX","5400","0.5%","18%","1%","1%","1.85"
"WR","Darius Slayton","NYG","PHI","5400","3.0%","34%","5%","5%","1.67"
"RB","Dion Lewis","TEN","@HOU","5400","0.5%","13%","0%","0%","0.46"
"WR","Marquise Brown","BAL","PIT","5400","0.5%","8%","0%","0%","0.19"
"WR","Cody Latimer","NYG","PHI","5400","0.5%","7%","0%","0%","0.13"
"RB","Bo Scarbrough","DET","GB","5400","0.5%","6%","0%","0%","0.05"
"RB","Darwin Thompson","KC","LAC","5400","0.5%","4%","0%","0%","0.02"
"TE","Kaden Smith","NYG","PHI","5300","0.5%","31%","5%","4%","7.41"
"WR","Dede Westbrook","JAX","IND","5300","0.5%","32%","4%","4%","7.40"
"WR","J.J. Arcega-Whiteside","PHI","@NYG","5300","0.5%","22%","1%","1%","2.84"
"TE","Blake Jarwin","DAL","WAS","5300","0.5%","18%","2%","1%","2.24"
"WR","Russell Gage","ATL","@TB","5300","3.0%","33%","4%","4%","1.24"
"RB","Jaylen Samuels","PIT","@BAL","5300","0.5%","19%","1%","1%","1.15"
"WR","Allen Hurns","MIA","@NE","5300","0.5%","15%","1%","1%","1.10"
"WR","Mohamed Sanu","NE","MIA","5300","0.5%","15%","0%","0%","0.95"
"TE","Josh Hill","NO","@CAR","5300","0.5%","12%","1%","0%","0.89"
"WR","Kelvin Harmon","WAS","@DAL","5200","0.5%","29%","3%","3%","5.76"
"TE","Greg Olsen","CAR","NO","5200","0.5%","28%","4%","3%","5.22"
"WR","Corey Davis","TEN","@HOU","5200","0.5%","27%","2%","2%","4.99"
"RB","Ameer Abdullah","MIN","CHI","5200","0.5%","33%","2%","2%","3.91"
"WR","Olabisi Johnson","MIN","CHI","5200","0.5%","24%","2%","2%","3.44"
"WR","Randall Cobb","DAL","WAS","5200","0.5%","23%","2%","2%","3.22"
"WR","Jarius Wright","CAR","NO","5200","0.5%","22%","1%","1%","2.61"
"RB","Duke Johnson","HOU","TEN","5200","0.5%","22%","1%","1%","1.84"
"TE","Irv Smith Jr.","MIN","CHI","5200","0.5%","15%","1%","1%","1.37"
"TE","Gerald Everett","LAR","ARI","5200","0.5%","7%","0%","0%","0.30"
"WR","John Ross","CIN","CLE","5200","12.5%","36%","5%","5%","
0.36
"
"WR","Alex Erickson","CIN","CLE","5100","0.5%","23%","1%","2%","3.10"
"RB","Chris Thompson","WAS","@DAL","5100","0.5%","29%","2%","2%","3.01"
"RB","Peyton Barber","TB","ATL","5100","0.5%","25%","1%","1%","2.69"
"RB","Patrick Laird","MIA","@NE","5100","0.5%","26%","1%","1%","2.37"
"WR","Tim Patrick","DEN","OAK","5100","0.5%","15%","0%","0%","0.98"
"WR","Keelan Cole","JAX","IND","5100","0.5%","11%","0%","0%","0.40"
"WR","Jakobi Meyers","NE","MIA","5100","0.5%","7%","0%","0%","0.12"
"DEF","New England Patriots","NE","MIA","5000","12.5%","61%","22%","37%","2.95"
"WR","Ted Ginn","NO","@CAR","5000","0.5%","20%","1%","1%","2.07"
"TE","Jimmy Graham","GB","@DET","5000","3.0%","35%","6%","4%","1.43"
"TE","Ricky Seals-Jones","CLE","@CIN","5000","0.5%","14%","1%","1%","1.15"
"WR","Ishmael Hyman","TB","ATL","5000","0.5%","15%","0%","0%","0.92"
"WR","Laquon Treadwell","MIN","CHI","5000","0.5%","14%","0%","0%","0.83"
"WR","Pharoh Cooper","ARI","@LAR","5000","0.5%","5%","0%","0%","0.04"
"RB","Malcolm Brown","LAR","ARI","4900","0.5%","42%","4%","4%","8.84"
"TE","Cameron Brate","TB","ATL","4900","0.5%","28%","4%","3%","5.39"
"WR","Vyncint Smith","NYJ","@BUF","4900","0.5%","20%","1%","1%","2.13"
"TE","Nick Boyle","BAL","PIT","4900","0.5%","17%","1%","1%","1.59"
"RB","Brian Hill","ATL","@TB","4900","0.5%","18%","0%","0%","0.86"
"DEF","Baltimore Ravens","BAL","PIT","4900","3.0%","33%","1%","2%","0.79"
"TE","C.J. Uzomah","CIN","CLE","4900","0.5%","11%","0%","0%","0.67"
"WR","Seth Roberts","BAL","PIT","4900","0.5%","12%","0%","0%","0.54"
"TE","Ian Thomas","CAR","NO","4900","0.5%","9%","0%","0%","0.41"
"RB","Frank Gore","BUF","NYJ","4900","0.5%","11%","0%","0%","0.24"
"WR","Phillip Dorsett","NE","MIA","4900","0.5%","8%","0%","0%","0.16"
"WR","Jake Kumerow","GB","@DET","4900","0.5%","6%","0%","0%","0.09"
"WR","Josh Reynolds","LAR","ARI","4900","3.0%","10%","0%","0%","0.04"
"TE","Darren Fells","HOU","TEN","4800","0.5%","29%","4%","3%","5.90"
"TE","Vance McDonald","PIT","@BAL","4800","0.5%","23%","2%","2%","3.10"
"TE","Dawson Knox","BUF","NYJ","4800","0.5%","20%","2%","1%","2.45"
"DEF","Green Bay Packers","GB","@DET","4800","12.5%","58%","16%","26%","2.11"
"WR","Damiere Byrd","ARI","@LAR","4800","0.5%","15%","0%","0%","0.94"
"WR","Demarcus Robinson","KC","LAC","4800","0.5%","13%","0%","0%","0.62"
"TE","Charles Clay","ARI","@LAR","4800","0.5%","10%","0%","0%","0.44"
"RB","Jonathan Williams","IND","@JAX","4800","0.5%","12%","0%","0%","0.24"
"WR","Isaiah Ford","MIA","@NE","4800","0.5%","9%","0%","0%","0.22"
"RB","Dare Ogunbowale","TB","ATL","4800","0.5%","11%","0%","0%","0.19"
"TE","J.P. Holtz","CHI","@MIN","4800","0.5%","7%","0%","0%","0.18"
"TE","Kyle Rudolph","MIN","CHI","4800","3.0%","13%","1%","0%","0.15"
"DEF","Indianapolis Colts","IND","@JAX","4800","3.0%","22%","0%","0%","0.09"
"RB","Tony Pollard","DAL","WAS","4800","0.5%","8%","0%","0%","0.09"
"WR","Tavon Austin","DAL","WAS","4800","0.5%","6%","0%","0%","0.06"
"DEF","Buffalo Bills","BUF","NYJ","4700","0.5%","47%","5%","9%","17.95"
"TE","Tyler Eifert","CIN","CLE","4700","0.5%","32%","5%","3%","6.74"
"TE","Hayden Hurst","BAL","PIT","4700","0.5%","23%","2%","2%","3.23"
"WR","TreQuan Smith","NO","@CAR","4700","0.5%","23%","1%","1%","2.69"
"DEF","New Orleans Saints","NO","@CAR","4700","7.5%","53%","10%","17%","2.26"
"WR","Zay Jones","OAK","@DEN","4700","0.5%","14%","0%","0%","0.68"
"WR","Robert Foster","BUF","NYJ","4700","0.5%","13%","0%","0%","0.61"
"TE","Ben Watson","NE","MIA","4700","0.5%","8%","0%","0%","0.29"
"TE","Daniel Brown","NYJ","@BUF","4700","0.5%","8%","0%","0%","0.29"
"WR","Andy Isabella","ARI","@LAR","4700","0.5%","8%","0%","0%","0.12"
"RB","Qadree Ollison","ATL","@TB","4700","0.5%","5%","0%","0%","0.01"
"WR","Deon Cain","PIT","@BAL","4700","0.5%","3%","0%","0%","0.01"
"TE","Jordan Akins","HOU","TEN","4600","0.5%","24%","2%","2%","3.24"
"TE","Jesse James","DET","GB","4600","0.5%","22%","2%","1%","2.78"
"WR","Isaiah McKenzie","BUF","NYJ","4600","0.5%","15%","0%","0%","0.78"
"RB","Giovani Bernard","CIN","CLE","4600","0.5%","17%","0%","0%","0.65"
"WR","Chris Hogan","CAR","NO","4600","0.5%","13%","0%","0%","0.54"
"DEF","Atlanta Falcons","ATL","@TB","4600","3.0%","33%","1%","1%","0.47"
"WR","Geronimo Allison","GB","@DET","4600","0.5%","12%","0%","0%","0.41"
"TE","Marcedes Lewis","GB","@DET","4600","0.5%","8%","0%","0%","0.27"
"DEF","Denver Broncos","DEN","OAK","4600","3.0%","29%","0%","1%","0.24"
"TE","Hale Hentges","WAS","@DAL","4600","0.5%","7%","0%","0%","0.19"
"RB","T.J. Yeldon","BUF","NYJ","4600","0.5%","11%","0%","0%","0.16"
"WR","Miles Boykin","BAL","PIT","4600","0.5%","8%","0%","0%","0.15"
"TE","Jaeden Graham","ATL","@TB","4600","0.5%","5%","0%","0%","0.08"
"RB","J.D. McKissic","DET","GB","4600","0.5%","8%","0%","0%","0.07"
"WR","KhaDarel Hodge","CLE","@CIN","4600","0.5%","6%","0%","0%","0.07"
"WR","Christian Blake","ATL","@TB","4600","0.5%","6%","0%","0%","0.06"
"WR","Marquez Valdes-Scantling","GB","@DET","4600","0.5%","5%","0%","0%","0.03"
"WR","Justin Hardy","ATL","@TB","4600","0.5%","4%","0%","0%","0.02"
"RB","Ty Montgomery","NYJ","@BUF","4600","0.5%","5%","0%","0%","0.02"
"RB","Chase Edmonds","ARI","@LAR","4600","0.5%","3%","0%","0%","0.01"
"WR","Diontae Spencer","DEN","OAK","4600","0.5%","2%","0%","0%","0.01"
"RB","Kerryon Johnson","DET","GB","4500","0.5%","38%","3%","3%","5.38"
"WR","DeAndre Carter","HOU","TEN","4500","0.5%","24%","2%","2%","3.15"
"TE","Jeremy Sprinkle","WAS","@DAL","4500","0.5%","22%","2%","1%","2.57"
"TE","Matt LaCosse","NE","MIA","4500","0.5%","21%","2%","1%","2.28"
"WR","Chris Lacy","DET","GB","4500","0.5%","19%","1%","1%","1.60"
"TE","Anthony Firkser","TEN","@HOU","4500","0.5%","18%","1%","1%","1.52"
"TE","Seth DeValve","JAX","IND","4500","0.5%","17%","1%","1%","1.38"
"TE","Jesper Horsted","CHI","@MIN","4500","0.5%","17%","1%","1%","1.32"
"TE","Logan Thomas","DET","GB","4500","0.5%","16%","1%","1%","1.20"
"DEF","Philadelphia Eagles","PHI","@NYG","4500","3.0%","41%","2%","3%","1.14"
"WR","Robert Davis","PHI","@NYG","4500","0.5%","16%","0%","0%","0.89"
"TE","Nick O'Leary","JAX","IND","4500","0.5%","13%","1%","0%","0.74"
"WR","Duke Williams","BUF","NYJ","4500","0.5%","15%","0%","0%","0.73"
"TE","Demetrius Harris","CLE","@CIN","4500","0.5%","13%","0%","0%","0.70"
"WR","Cam Sims","WAS","@DAL","4500","0.5%","14%","0%","0%","0.66"
"RB","Devine Ozigbo","JAX","IND","4500","0.5%","17%","0%","0%","0.63"
"WR","Keelan Doss","OAK","@DEN","4500","0.5%","12%","0%","0%","0.45"
"WR","Chris Moore","BAL","PIT","4500","0.5%","12%","0%","0%","0.40"
"TE","Jeff Heuerman","DEN","OAK","4500","0.5%","10%","0%","0%","0.36"
"WR","Olamide Zaccheaus","ATL","@TB","4500","0.5%","10%","0%","0%","0.28"
"TE","Stephen Carlson","CLE","@CIN","4500","0.5%","9%","0%","0%","0.27"
"RB","Ryquell Armstead","JAX","IND","4500","32.5%","57%","8%","8%","0.26"
"RB","De'Lance Turner","MIA","@NE","4500","0.5%","12%","0%","0%","0.24"
"TE","Tyler Kroft","BUF","NYJ","4500","0.5%","8%","0%","0%","0.24"
"WR","DeAndrew White","CAR","NO","4500","0.5%","10%","0%","0%","0.23"
"WR","Riley Ridley","CHI","@MIN","4500","0.5%","9%","0%","0%","0.20"
"WR","Braxton Berrios","NYJ","@BUF","4500","0.5%","9%","0%","0%","0.18"
"TE","MyCole Pruitt","TEN","@HOU","4500","0.5%","7%","0%","0%","0.15"
"WR","Willie Snead","BAL","PIT","4500","0.5%","8%","0%","0%","0.14"
"WR","Brandon Zylstra","CAR","NO","4500","0.5%","8%","0%","0%","0.13"
"RB","C.J. Ham","MIN","CHI","4500","0.5%","9%","0%","0%","0.08"
"WR","Jaleel Scott","BAL","PIT","4500","0.5%","6%","0%","0%","0.07"
"WR","Mike Thomas","LAR","ARI","4500","0.5%","5%","0%","0%","0.03"
"RB","Wendell Smallwood","WAS","@DAL","4500","0.5%","5%","0%","0%","0.02"
"RB","Bilal Powell","NYJ","@BUF","4500","0.5%","5%","0%","0%","0.02"
"WR","Cordarrelle Patterson","CHI","@MIN","4500","0.5%","4%","0%","0%","0.02"
"RB","Alec Ingold","OAK","@DEN","4500","0.5%","5%","0%","0%","0.01"
"WR","Deonte Harris","NO","@CAR","4500","0.5%","4%","0%","0%","0.01"
"WR","Damion Ratley","CLE","@CIN","4500","0.5%","4%","0%","0%","0.01"
"WR","Travis Fulgham","DET","GB","4500","0.5%","3%","0%","0%","0.01"
"WR","Rashard Higgins","CLE","@CIN","4500","0.5%","3%","0%","0%","0.01"
"RB","Tyler Ervin","GB","@DET","4500","0.5%","4%","0%","0%","0.01"
"WR","Cody Hollister","TEN","@HOU","4500","0.5%","3%","0%","0%","0.01"
"RB","Josh Adams","NYJ","@BUF","4500","0.5%","3%","0%","0%","0.00"
"WR","Andre Patton","LAC","@KC","4500","0.5%","2%","0%","0%","0.00"
"RB","Brandon Bolden","NE","MIA","4500","0.5%","3%","0%","0%","0.00"
"WR","Fred Brown","DEN","OAK","4500","0.5%","2%","0%","0%","0.00"
"RB","Kenjon Barner","ATL","@TB","4500","0.5%","3%","0%","0%","0.00"
"RB","Reggie Bonnafon","CAR","NO","4500","0.5%","3%","0%","0%","0.00"
"RB","Dwayne Washington","NO","@CAR","4500","0.5%","2%","0%","0%","0.00"
"RB","Keith Smith","ATL","@TB","4500","0.5%","2%","0%","0%","0.00"
"RB","Derek Watt","LAC","@KC","4500","0.5%","2%","0%","0%","0.00"
"RB","Dexter Williams","GB","@DET","4500","0.5%","2%","0%","0%","0.00"
"TE","Maxx Williams","ARI","@LAR","4400","0.5%","9%","0%","0%","0.25"
"DEF","Minnesota Vikings","MIN","CHI","4300","7.5%","50%","5%","8%","1.02"
"DEF","Cleveland Browns","CLE","@CIN","4300","3.0%","41%","1%","2%","0.76"
"DEF","Kansas City Chiefs","KC","LAC","4300","7.5%","47%","3%","6%","0.74"
"TE","Trevon Wesco","NYJ","@BUF","4300","0.5%","9%","0%","0%","0.23"
"DEF","Oakland Raiders","OAK","@DEN","4300","3.0%","31%","0%","0%","0.14"
"TE","Isaac Nauta","DET","GB","4300","0.5%","6%","0%","0%","0.10"
"TE","Clive Walford","MIA","@NE","4200","0.5%","11%","0%","0%","0.40"
"TE","Dan Arnold","ARI","@LAR","4200","0.5%","10%","0%","0%","0.29"
"TE","Andrew Beck","DEN","OAK","4200","0.5%","9%","0%","0%","0.27"
"DEF","Houston Texans","HOU","TEN","4100","0.5%","33%","0%","0%","0.70"
"TE","Joshua Perkins","PHI","@NYG","4000","0.5%","28%","3%","2%","3.96"
"TE","Johnny Mundt","LAR","ARI","4000","0.5%","15%","1%","0%","0.78"
"TE","Nick Vannett","PIT","@BAL","4000","0.5%","14%","0%","0%","0.66"
"TE","Tyler Conklin","MIN","CHI","4000","0.5%","13%","0%","0%","0.51"
"TE","Tanner Hudson","TB","ATL","4000","0.5%","12%","0%","0%","0.45"
"TE","Derek Carrier","OAK","@DEN","4000","0.5%","11%","0%","0%","0.32"
"TE","Troy Fumagalli","DEN","OAK","4000","0.5%","8%","0%","0%","0.18"
"TE","Mo Alie-Cox","IND","@JAX","4000","0.5%","8%","0%","0%","0.18"
"TE","Durham Smythe","MIA","@NE","4000","0.5%","7%","0%","0%","0.12"
"TE","Virgil Green","LAC","@KC","4000","0.5%","7%","0%","0%","0.12"
"TE","Tommy Sweeney","BUF","NYJ","4000","0.5%","7%","0%","0%","0.10"
"TE","Lee Smith","BUF","NYJ","4000","0.5%","6%","0%","0%","0.09"
