"Pos","Player","Tm","Opp","FD Sal $","Projected Own%","Cash Odds","GPP Odds","Implied Own%","FD LEV"
"RB","Chase Edmonds","ARI","@NO","6100","22.5%","60%","13%","11%","0.51"
"RB","Jordan Howard","PHI","@BUF","6000","0.5%","31%","3%","2%","4.55"
"RB","Joe Mixon","CIN","@LAR","6000","0.5%","30%","2%","2%","3.94"
"RB","James White","NE","CLE","6000","3.0%","41%","4%","4%","1.29"
"WR","Courtland Sutton","DEN","@IND","6000","7.5%","48%","10%","9%","1.17"
"QB","Taysom Hill","NO","ARI","6000","0.5%","2%","0%","0%","0.03"
"WR","Tyrell Williams","OAK","@HOU","5900","0.5%","35%","5%","4%","8.78"
"WR","John Brown","BUF","PHI","5900","12.5%","57%","15%","13%","1.07"
"WR","Danny Amendola","DET","NYG","5800","0.5%","26%","2%","2%","4.11"
"RB","Miles Sanders","PHI","@BUF","5800","0.5%","27%","1%","1%","2.64"
"WR","Curtis Samuel","CAR","@SF","5800","3.0%","34%","5%","4%","1.38"
"WR","Jamison Crowder","NYJ","@JAX","5800","3.0%","33%","4%","3%","1.08"
"WR","Dede Westbrook","JAX","NYJ","5800","7.5%","41%","6%","5%","0.73"
"RB","Royce Freeman","DEN","@IND","5700","0.5%","40%","4%","3%","6.93"
"WR","Zach Pascal","IND","DEN","5700","0.5%","20%","1%","1%","2.30"
"RB","David Montgomery","CHI","LAC","5700","3.0%","42%","6%","5%","1.64"
"WR","Kenny Stills","HOU","OAK","5700","22.5%","47%","9%","8%","0.37"
"WR","Mike Williams","LAC","@CHI","5700","22.5%","42%","7%","6%","0.28"
"WR","Cole Beasley","BUF","PHI","5600","0.5%","31%","3%","3%","5.86"
"TE","Ricky Seals-Jones","CLE","@NE","5600","0.5%","19%","2%","1%","2.94"
"WR","Phillip Dorsett","NE","CLE","5600","3.0%","39%","7%","6%","2.15"
"RB","Frank Gore","BUF","PHI","5600","0.5%","25%","1%","1%","1.93"
"RB","Ronald Jones","TB","@TEN","5600","0.5%","24%","1%","1%","1.89"
"RB","Darrell Henderson","LAR","CIN","5600","0.5%","22%","1%","1%","1.57"
"WR","Tyler Boyd","CIN","@LAR","5600","7.5%","45%","8%","7%","0.99"
"WR","Alex Erickson","CIN","@LAR","5500","0.5%","32%","3%","3%","6.31"
"WR","D.J. Moore","CAR","@SF","5500","3.0%","39%","6%","5%","1.71"
"WR","Corey Davis","TEN","TB","5500","7.5%","44%","8%","7%","0.94"
"TE","Greg Olsen","CAR","@SF","5500","7.5%","34%","6%","4%","0.56"
"WR","A.J. Brown","TEN","TB","5500","12.5%","39%","6%","5%","0.43"
"TE","Eric Ebron","IND","DEN","5400","0.5%","34%","6%","4%","8.86"
"WR","Auden Tate","CIN","@LAR","5400","0.5%","34%","4%","4%","7.50"
"RB","Tarik Cohen","CHI","LAC","5400","0.5%","31%","2%","2%","3.47"
"RB","J.D. McKissic","DET","NYG","5400","0.5%","27%","1%","1%","2.62"
"WR","Larry Fitzgerald","ARI","@NO","5400","3.0%","47%","9%","8%","2.58"
"RB","Devin Singletary","BUF","PHI","5400","0.5%","22%","1%","1%","1.49"
"WR","Calvin Ridley","ATL","SEA","5400","7.5%","47%","9%","8%","1.13"
"WR","Emmanuel Sanders","SF","CAR","5400","7.5%","33%","4%","4%","0.49"
"WR","Parris Campbell","IND","DEN","5400","0.5%","10%","0%","0%","0.28"
"RB","Rashaad Penny","SEA","@ATL","5400","0.5%","5%","0%","0%","0.04"
"WR","Ted Ginn","NO","ARI","5300","0.5%","37%","6%","5%","9.97"
"WR","Jakobi Meyers","NE","CLE","5300","0.5%","27%","3%","2%","4.60"
"RB","Duke Johnson","HOU","OAK","5300","0.5%","23%","1%","1%","1.65"
"RB","Peyton Barber","TB","@TEN","5300","0.5%","22%","1%","1%","1.59"
"RB","Matt Breida","SF","CAR","5300","3.0%","40%","4%","3%","1.08"
"TE","T.J. Hockenson","DET","NYG","5300","7.5%","37%","8%","5%","0.73"
"WR","Deebo Samuel","SF","CAR","5300","0.5%","14%","0%","0%","0.72"
"WR","Darius Slayton","NYG","@DET","5200","0.5%","28%","3%","2%","4.97"
"TE","Cameron Brate","TB","@TEN","5200","7.5%","35%","6%","5%","0.60"
"RB","Ty Johnson","DET","NYG","5200","22.5%","55%","9%","8%","0.37"
"TE","Darren Fells","HOU","OAK","5100","0.5%","30%","5%","3%","6.74"
"WR","Anthony Miller","CHI","LAC","5100","0.5%","28%","2%","2%","4.42"
"WR","Adam Humphries","TEN","TB","5100","0.5%","27%","2%","2%","3.81"
"WR","Chris Conley","JAX","NYJ","5100","0.5%","22%","1%","1%","2.51"
"WR","Jaron Brown","SEA","@ATL","5100","0.5%","22%","1%","1%","2.33"
"WR","Dante Pettis","SF","CAR","5100","0.5%","19%","1%","1%","1.74"
"WR","Nelson Agholor","PHI","@BUF","5100","0.5%","18%","1%","1%","1.49"
"WR","Keke Coutee","HOU","OAK","5100","12.5%","35%","5%","4%","0.33"
"WR","Keelan Doss","OAK","@HOU","5100","0.5%","7%","0%","0%","0.09"
"WR","Mohamed Sanu","NE","CLE","5100","0.5%","6%","0%","0%","0.07"
"WR","Gunner Olszewski","NE","CLE","5100","0.5%","2%","0%","0%","0.00"
"TE","Josh Hill","NO","ARI","5000","0.5%","35%","6%","4%","8.22"
"DEF","New England Patriots","NE","CLE","5000","17.5%","59%","21%","33%","1.88"
"DEF","Los Angeles Rams","LAR","CIN","5000","12.5%","53%","12%","20%","1.57"
"RB","Brandon Bolden","NE","CLE","5000","0.5%","21%","1%","1%","1.28"
"RB","Dare Ogunbowale","TB","@TEN","5000","0.5%","14%","0%","0%","0.34"
"TE","Rhett Ellison","NYG","@DET","5000","0.5%","7%","0%","0%","0.24"
"WR","Marquise Goodwin","SF","CAR","5000","0.5%","9%","0%","0%","0.19"
"WR","Antonio Callaway","CLE","@NE","5000","0.5%","7%","0%","0%","0.09"
"RB","Jalen Richard","OAK","@HOU","5000","0.5%","6%","0%","0%","0.04"
"RB","Wayne Gallman","NYG","@DET","5000","0.5%","4%","0%","0%","0.01"
"RB","Raheem Mostert","SF","CAR","5000","0.5%","3%","0%","0%","0.01"
"TE","Foster Moreau","OAK","@HOU","4900","0.5%","28%","4%","3%","5.36"
"TE","Ben Watson","NE","CLE","4900","0.5%","25%","3%","2%","3.99"
"TE","Jack Doyle","IND","DEN","4900","0.5%","22%","2%","1%","2.88"
"WR","Trevor Davis","OAK","@HOU","4900","0.5%","16%","0%","0%","0.90"
"TE","Jonnu Smith","TEN","TB","4900","7.5%","37%","6%","4%","0.60"
"RB","Dion Lewis","TEN","TB","4900","0.5%","14%","0%","0%","0.38"
"DEF","Seattle Seahawks","SEA","@ATL","4900","7.5%","32%","1%","2%","0.26"
"WR","Marvin Hall","DET","NYG","4900","0.5%","7%","0%","0%","0.09"
"WR","Chester Rogers","IND","DEN","4900","0.5%","3%","0%","0%","0.01"
"TE","Dallas Goedert","PHI","@BUF","4800","0.5%","37%","6%","4%","8.76"
"WR","DaeSean Hamilton","DEN","@IND","4800","0.5%","35%","4%","4%","7.64"
"WR","Demaryius Thomas","NYJ","@JAX","4800","0.5%","34%","3%","3%","6.29"
"TE","Jacob Hollister","SEA","@ATL","4800","0.5%","25%","3%","2%","3.74"
"TE","Trey Burton","CHI","LAC","4800","0.5%","23%","2%","2%","3.12"
"DEF","Indianapolis Colts","IND","DEN","4800","3.0%","42%","4%","6%","1.91"
"DEF","San Francisco 49ers","SF","CAR","4800","12.5%","51%","9%","15%","1.18"
"WR","Taylor Gabriel","CHI","LAC","4800","0.5%","16%","0%","0%","0.85"
"WR","David Moore","SEA","@ATL","4800","0.5%","15%","0%","0%","0.73"
"WR","Pharoh Cooper","ARI","@NO","4800","0.5%","14%","0%","0%","0.63"
"WR","Hunter Renfrow","OAK","@HOU","4800","0.5%","12%","0%","0%","0.41"
"WR","Kendrick Bourne","SF","CAR","4800","0.5%","6%","0%","0%","0.05"
"RB","Dontrell Hilliard","CLE","@NE","4800","0.5%","6%","0%","0%","0.02"
"RB","Jeff Wilson","SF","CAR","4800","0.5%","3%","0%","0%","0.00"
"WR","Damiere Byrd","ARI","@NO","4700","0.5%","20%","1%","1%","1.54"
"RB","Giovani Bernard","CIN","@LAR","4700","0.5%","16%","0%","0%","0.41"
"RB","Jordan Wilkins","IND","DEN","4700","0.5%","9%","0%","0%","0.10"
"WR","Cody Latimer","NYG","@DET","4700","0.5%","7%","0%","0%","0.08"
"WR","Mack Hollins","PHI","@BUF","4700","0.5%","6%","0%","0%","0.06"
"WR","Malik Turner","SEA","@ATL","4700","0.5%","6%","0%","0%","0.05"
"WR","Cordarrelle Patterson","CHI","LAC","4700","0.5%","5%","0%","0%","0.04"
"TE","Dawson Knox","BUF","PHI","4600","0.5%","34%","5%","4%","7.14"
"DEF","Tennessee Titans","TEN","TB","4600","3.0%","44%","3%","5%","1.83"
"WR","Duke Williams","BUF","PHI","4600","0.5%","20%","1%","1%","1.64"
"TE","Maxx Williams","ARI","@NO","4600","0.5%","18%","1%","1%","1.61"
"WR","KeeSean Johnson","ARI","@NO","4600","0.5%","15%","0%","0%","0.72"
"WR","Tajae Sharpe","TEN","TB","4600","0.5%","12%","0%","0%","0.39"
"RB","Nyheim Hines","IND","DEN","4600","0.5%","15%","0%","0%","0.33"
"RB","C.J. Prosise","SEA","@ATL","4600","0.5%","8%","0%","0%","0.05"
"WR","Breshad Perriman","TB","@TEN","4600","0.5%","4%","0%","0%","0.02"
"RB","Ty Montgomery","NYJ","@JAX","4600","0.5%","5%","0%","0%","0.02"
"TE","Noah Fant","DEN","@IND","4500","0.5%","31%","4%","3%","5.80"
"TE","Tyler Higbee","LAR","CIN","4500","0.5%","24%","2%","2%","3.14"
"TE","Tyler Eifert","CIN","@LAR","4500","0.5%","23%","2%","1%","2.79"
"DEF","Detroit Lions","DET","NYG","4500","3.0%","48%","5%","8%","2.52"
"WR","Austin Carr","NO","ARI","4500","0.5%","23%","1%","1%","2.29"
"DEF","Chicago Bears","CHI","LAC","4500","3.0%","44%","3%","5%","1.66"
"DEF","Jacksonville Jaguars","JAX","NYJ","4500","7.5%","49%","6%","9%","1.21"
"WR","Isaiah McKenzie","BUF","PHI","4500","0.5%","18%","1%","1%","1.07"
"WR","Trent Sherfield","ARI","@NO","4500","0.5%","17%","1%","1%","1.02"
"RB","Brian Hill","ATL","SEA","4500","0.5%","19%","0%","0%","0.81"
"TE","Luke Willson","SEA","@ATL","4500","0.5%","14%","1%","0%","0.80"
"RB","DeAndre Washington","OAK","@HOU","4500","0.5%","19%","0%","0%","0.78"
"TE","Charles Clay","ARI","@NO","4500","0.5%","10%","0%","0%","0.37"
"WR","Justin Hardy","ATL","SEA","4500","0.5%","12%","0%","0%","0.35"
"WR","Andy Isabella","ARI","@NO","4500","0.5%","11%","0%","0%","0.27"
"TE","Demetrius Harris","CLE","@NE","4500","0.5%","7%","0%","0%","0.18"
"WR","Braxton Berrios","NYJ","@JAX","4500","0.5%","7%","0%","0%","0.07"
"RB","Boston Scott","PHI","@BUF","4500","0.5%","8%","0%","0%","0.06"
"RB","Dwayne Washington","NO","ARI","4500","0.5%","7%","0%","0%","0.03"
"WR","Diontae Spencer","DEN","@IND","4500","0.5%","5%","0%","0%","0.03"
"WR","Jarius Wright","CAR","@SF","4500","0.5%","5%","0%","0%","0.03"
"WR","Javon Wims","CHI","LAC","4500","0.5%","4%","0%","0%","0.02"
"WR","Fred Brown","DEN","@IND","4500","0.5%","4%","0%","0%","0.02"
"WR","Andre Roberts","BUF","PHI","4500","0.5%","4%","0%","0%","0.02"
"WR","Keelan Cole","JAX","NYJ","4500","0.5%","4%","0%","0%","0.01"
"WR","Russell Gage","ATL","SEA","4500","0.5%","3%","0%","0%","0.01"
"RB","Zach Line","NO","ARI","4500","0.5%","5%","0%","0%","0.01"
"RB","Ryquell Armstead","JAX","NYJ","4500","0.5%","5%","0%","0%","0.01"
"WR","Rashard Higgins","CLE","@NE","4500","0.5%","3%","0%","0%","0.01"
"WR","Geremy Davis","LAC","@CHI","4500","0.5%","3%","0%","0%","0.01"
"WR","Deon Cain","IND","DEN","4500","0.5%","3%","0%","0%","0.01"
"RB","Reggie Bonnafon","CAR","@SF","4500","0.5%","3%","0%","0%","0.00"
"RB","Andy Janovich","DEN","@IND","4500","0.5%","2%","0%","0%","0.00"
"RB","Derek Watt","LAC","@CHI","4500","0.5%","2%","0%","0%","0.00"
"RB","Mike Davis","CHI","LAC","4500","0.5%","2%","0%","0%","0.00"
"RB","Nick Bellore","SEA","@ATL","4500","0.5%","2%","0%","0%","0.00"
"RB","Bilal Powell","NYJ","@JAX","4500","0.5%","2%","0%","0%","0.00"
"DEF","New Orleans Saints","NO","ARI","4400","12.5%","54%","8%","13%","1.03"
"DEF","Houston Texans","HOU","OAK","4400","3.0%","27%","0%","0%","0.08"
"TE","Jordan Akins","HOU","OAK","4300","0.5%","36%","6%","4%","8.05"
"TE","C.J. Uzomah","CIN","@LAR","4300","0.5%","18%","1%","1%","1.47"
"TE","Adam Shaheen","CHI","LAC","4300","0.5%","14%","1%","0%","0.72"
"TE","Jeff Heuerman","DEN","@IND","4300","0.5%","10%","0%","0%","0.36"
"DEF","Buffalo Bills","BUF","PHI","4300","7.5%","34%","0%","1%","0.10"
"TE","Drew Sample","CIN","@LAR","4200","0.5%","7%","0%","0%","0.13"
"TE","Mo Alie-Cox","IND","DEN","4200","0.5%","7%","0%","0%","0.13"
"DEF","Los Angeles Chargers","LAC","@CHI","4100","3.0%","36%","0%","1%","0.22"
"TE","Josh Oliver","JAX","NYJ","4000","0.5%","22%","1%","1%","2.04"
"TE","Ryan Griffin","NYJ","@JAX","4000","0.5%","20%","1%","1%","1.63"
"TE","Seth DeValve","JAX","NYJ","4000","0.5%","18%","1%","1%","1.16"
"TE","Antony Auclair","TB","@TEN","4000","0.5%","17%","1%","1%","1.10"
"DEF","Philadelphia Eagles","PHI","@BUF","4000","3.0%","46%","2%","2%","0.81"
"TE","Anthony Firkser","TEN","TB","4000","0.5%","14%","0%","0%","0.59"
"TE","Jesse James","DET","NYG","4000","0.5%","12%","0%","0%","0.41"
"TE","Dan Arnold","NO","ARI","4000","0.5%","12%","0%","0%","0.38"
"TE","Tyler Kroft","BUF","PHI","4000","0.5%","11%","0%","0%","0.36"
"TE","Logan Thomas","DET","NYG","4000","0.5%","11%","0%","0%","0.36"
"TE","Ben Koyack","JAX","NYJ","4000","0.5%","9%","0%","0%","0.22"
"TE","Derek Carrier","OAK","@HOU","4000","0.5%","9%","0%","0%","0.19"
"TE","Luke Stocker","ATL","SEA","4000","0.5%","8%","0%","0%","0.15"
"TE","Ross Dwelley","SF","CAR","4000","0.5%","8%","0%","0%","0.15"
"TE","Tommy Sweeney","BUF","PHI","4000","0.5%","8%","0%","0%","0.15"
"TE","Ben Braunecker","CHI","LAC","4000","0.5%","7%","0%","0%","0.13"
"TE","Virgil Green","LAC","@CHI","4000","0.5%","7%","0%","0%","0.12"
"TE","Lee Smith","BUF","PHI","4000","0.5%","7%","0%","0%","0.12"
"TE","Pharaoh Brown","CLE","@NE","4000","0.5%","7%","0%","0%","0.10"
"TE","Andrew Beck","DEN","@IND","4000","0.5%","6%","0%","0%","0.09"
"TE","Ian Thomas","CAR","@SF","4000","0.5%","6%","0%","0%","0.09"
"TE","J.P. Holtz","CHI","LAC","4000","0.5%","6%","0%","0%","0.08"
"DEF","New York Jets","NYJ","@JAX","3700","3.0%","40%","0%","0%","0.13"
"DEF","Tampa Bay Buccaneers","TB","@TEN","3700","3.0%","38%","0%","0%","0.07"
"DEF","Carolina Panthers","CAR","@SF","3500","3.0%","50%","1%","1%","0.42"
"DEF","Arizona Cardinals","ARI","@NO","3500","0.5%","19%","0%","0%","0.00"
"DEF","New York Giants","NYG","@DET","3400","0.5%","34%","0%","0%","0.05"
"DEF","Denver Broncos","DEN","@IND","3400","3.0%","29%","0%","0%","0.00"
"DEF","Oakland Raiders","OAK","@HOU","3100","3.0%","47%","0%","0%","0.04"
"DEF","Cincinnati Bengals","CIN","@LAR","3100","0.5%","32%","0%","0%","0.00"
"DEF","Cleveland Browns","CLE","@NE","3000","3.0%","39%","0%","0%","0.00"
"DEF","Atlanta Falcons","ATL","SEA","3000","3.0%","38%","0%","0%","0.00"
