"Pos","Player","Tm","Opp","FD Sal $","Projected Own%","Cash Odds","GPP Odds","Implied Own%","FD LEV"
"WR","Mike Williams","LAC","@TEN","6200","3.0%","38%","6%","7%","2.19"
"RB","Tevin Coleman","SF","@WAS","6200","7.5%","50%","9%","9%","1.25"
"TE","Darren Waller","OAK","@GB","6200","7.5%","49%","14%","9%","1.22"
"WR","DK Metcalf","SEA","BAL","6200","7.5%","37%","6%","6%","0.85"
"RB","Joe Mixon","CIN","JAX","6100","3.0%","45%","6%","6%","1.98"
"WR","Golden Tate","NYG","ARI","6100","7.5%","49%","11%","12%","1.55"
"RB","Frank Gore","BUF","MIA","6000","3.0%","40%","5%","5%","1.57"
"QB","Taysom Hill","NO","@CHI","6000","0.5%","2%","0%","0%","0.02"
"WR","Auden Tate","CIN","JAX","5900","3.0%","38%","6%","6%","1.99"
"RB","David Montgomery","CHI","NO","5900","3.0%","40%","5%","5%","1.66"
"TE","Gerald Everett","LAR","@ATL","5900","3.0%","31%","6%","4%","1.24"
"WR","John Brown","BUF","MIA","5900","22.5%","50%","10%","11%","0.49"
"RB","Wayne Gallman","NYG","ARI","5900","0.5%","5%","0%","0%","0.06"
"TE","Jimmy Graham","GB","OAK","5800","3.0%","27%","5%","3%","1.04"
"RB","Devin Singletary","BUF","MIA","5800","7.5%","33%","3%","3%","0.38"
"RB","Adrian Peterson","WAS","SF","5700","0.5%","35%","3%","3%","6.24"
"TE","Hunter Henry","LAC","@TEN","5700","12.5%","37%","8%","5%","0.41"
"WR","Geronimo Allison","GB","OAK","5700","7.5%","21%","1%","1%","0.19"
"WR","Marvin Jones","DET","MIN","5600","3.0%","41%","7%","7%","2.35"
"WR","Larry Fitzgerald","ARI","@NYG","5600","12.5%","54%","13%","13%","1.07"
"WR","Cole Beasley","BUF","MIA","5600","3.0%","30%","3%","3%","1.06"
"WR","Tyler Boyd","CIN","JAX","5600","12.5%","51%","11%","12%","0.95"
"RB","Matt Breida","SF","@WAS","5600","7.5%","49%","7%","7%","0.94"
"DEF","Buffalo Bills","BUF","MIA","5500","22.5%","61%","29%","58%","2.59"
"RB","Chase Edmonds","ARI","@NYG","5500","0.5%","23%","1%","1%","2.48"
"RB","Tarik Cohen","CHI","NO","5500","0.5%","21%","1%","1%","1.76"
"WR","Calvin Ridley","ATL","LAR","5500","12.5%","51%","12%","13%","1.01"
"WR","Mohamed Sanu","ATL","LAR","5500","7.5%","35%","4%","4%","0.59"
"WR","Zach Pascal","IND","HOU","5500","0.5%","10%","0%","0%","0.33"
"WR","Darius Slayton","NYG","ARI","5400","0.5%","34%","4%","5%","9.33"
"TE","T.J. Hockenson","DET","MIN","5400","0.5%","31%","5%","3%","6.83"
"WR","DeVante Parker","MIA","@BUF","5400","0.5%","25%","2%","2%","4.71"
"TE","Darren Fells","HOU","@IND","5400","0.5%","24%","3%","2%","4.29"
"RB","Kenyan Drake","MIA","@BUF","5400","0.5%","29%","1%","1%","2.97"
"WR","Dede Westbrook","JAX","@CIN","5400","3.0%","41%","6%","6%","2.05"
"RB","Duke Johnson","HOU","@IND","5400","0.5%","18%","1%","1%","1.19"
"RB","Jamaal Williams","GB","OAK","5400","7.5%","40%","4%","4%","0.51"
"RB","Rashaad Penny","SEA","BAL","5400","0.5%","13%","0%","0%","0.46"
"WR","A.J. Brown","TEN","LAC","5300","0.5%","32%","4%","4%","7.69"
"TE","Eric Ebron","IND","HOU","5300","0.5%","29%","5%","3%","6.22"
"WR","Ted Ginn","NO","@CHI","5300","0.5%","27%","2%","2%","4.96"
"WR","Kenny Stills","HOU","@IND","5300","0.5%","15%","0%","1%","1.02"
"RB","Latavius Murray","NO","@CHI","5300","12.5%","56%","9%","9%","0.73"
"TE","Delanie Walker","TEN","LAC","5200","3.0%","39%","8%","6%","1.88"
"RB","Darrell Henderson","LAR","@ATL","5200","0.5%","19%","1%","1%","1.26"
"RB","Alexander Mattison","MIN","@DET","5200","0.5%","16%","0%","0%","0.71"
"WR","Preston Williams","MIA","@BUF","5100","0.5%","27%","2%","3%","5.04"
"WR","Anthony Miller","CHI","NO","5100","0.5%","24%","2%","2%","3.36"
"WR","Adam Humphries","TEN","LAC","5100","0.5%","22%","1%","1%","2.63"
"WR","Dante Pettis","SF","@WAS","5100","3.0%","37%","5%","5%","1.79"
"WR","Jaron Brown","SEA","BAL","5100","0.5%","18%","1%","1%","1.67"
"WR","Chester Rogers","IND","HOU","5100","0.5%","9%","0%","0%","0.22"
"WR","Marquise Goodwin","SF","@WAS","5000","0.5%","34%","4%","5%","9.37"
"WR","Corey Davis","TEN","LAC","5000","0.5%","34%","4%","4%","8.37"
"DEF","San Francisco 49ers","SF","@WAS","5000","12.5%","52%","12%","24%","1.93"
"RB","Ito Smith","ATL","LAR","5000","0.5%","18%","0%","0%","0.90"
"RB","Jalen Richard","OAK","@GB","5000","0.5%","10%","0%","0%","0.19"
"RB","Raheem Mostert","SF","@WAS","5000","0.5%","3%","0%","0%","0.01"
"TE","Foster Moreau","OAK","@GB","4900","0.5%","28%","4%","3%","5.11"
"TE","Jack Doyle","IND","HOU","4900","0.5%","28%","3%","2%","4.67"
"WR","Trevor Davis","OAK","@GB","4900","0.5%","26%","2%","2%","4.29"
"RB","Giovani Bernard","CIN","JAX","4900","0.5%","19%","0%","0%","0.95"
"WR","Trey Quinn","WAS","SF","4900","0.5%","16%","0%","0%","0.94"
"TE","Maxx Williams","ARI","@NYG","4900","0.5%","13%","1%","0%","0.90"
"RB","Mark Walton","MIA","@BUF","4900","0.5%","17%","0%","0%","0.84"
"RB","Dion Lewis","TEN","LAC","4900","0.5%","16%","0%","0%","0.66"
"WR","Keke Coutee","HOU","@IND","4900","0.5%","12%","0%","0%","0.50"
"DEF","Jacksonville Jaguars","JAX","@CIN","4900","7.5%","34%","2%","3%","0.46"
"RB","Jordan Wilkins","IND","HOU","4900","0.5%","8%","0%","0%","0.08"
"RB","T.J. Yeldon","BUF","MIA","4900","0.5%","5%","0%","0%","0.02"
"TE","Trey Burton","CHI","NO","4800","0.5%","28%","4%","2%","4.84"
"WR","Hunter Renfrow","OAK","@GB","4800","0.5%","25%","2%","2%","3.75"
"WR","Alex Erickson","CIN","JAX","4800","0.5%","22%","1%","1%","2.77"
"WR","Taylor Gabriel","CHI","NO","4800","0.5%","20%","1%","1%","1.99"
"TE","Dawson Knox","BUF","MIA","4800","3.0%","31%","5%","3%","1.03"
"RB","Nyheim Hines","IND","HOU","4800","0.5%","19%","0%","0%","0.90"
"WR","David Moore","SEA","BAL","4800","0.5%","15%","0%","0%","0.86"
"WR","Pharoh Cooper","ARI","@NYG","4800","0.5%","11%","0%","0%","0.39"
"TE","Rhett Ellison","NYG","ARI","4800","0.5%","7%","0%","0%","0.21"
"WR","Olabisi Johnson","MIN","@DET","4800","0.5%","7%","0%","0%","0.13"
"RB","Gus Edwards","BAL","@SEA","4800","0.5%","9%","0%","0%","0.11"
"RB","Jeff Wilson","SF","@WAS","4800","0.5%","3%","0%","0%","0.00"
"WR","Miles Boykin","BAL","@SEA","4700","0.5%","23%","1%","1%","2.84"
"WR","Damiere Byrd","ARI","@NYG","4700","0.5%","20%","1%","1%","1.86"
"WR","Danny Amendola","DET","MIN","4700","0.5%","16%","0%","1%","1.03"
"WR","Duke Williams","BUF","MIA","4700","3.0%","28%","2%","3%","0.84"
"WR","Albert Wilson","MIA","@BUF","4700","0.5%","12%","0%","0%","0.50"
"DEF","Green Bay Packers","GB","OAK","4700","7.5%","33%","1%","2%","0.27"
"TE","Jordan Akins","HOU","@IND","4600","0.5%","30%","4%","3%","5.35"
"WR","KeeSean Johnson","ARI","@NYG","4600","0.5%","28%","2%","2%","4.89"
"TE","Josh Hill","NO","@CHI","4600","0.5%","22%","2%","1%","2.56"
"TE","Mike Gesicki","MIA","@BUF","4600","0.5%","21%","2%","1%","2.18"
"WR","Chris Conley","JAX","@CIN","4600","0.5%","21%","1%","1%","2.18"
"WR","Paul Richardson","WAS","SF","4600","0.5%","19%","1%","1%","1.63"
"WR","Seth Roberts","BAL","@SEA","4600","0.5%","16%","0%","0%","0.97"
"WR","Willie Snead","BAL","@SEA","4600","3.0%","30%","3%","3%","0.94"
"WR","Chris Moore","BAL","@SEA","4600","0.5%","14%","0%","0%","0.72"
"WR","Cody Latimer","NYG","ARI","4600","0.5%","14%","0%","0%","0.72"
"DEF","Los Angeles Chargers","LAC","@TEN","4600","3.0%","31%","1%","1%","0.41"
"RB","J.D. McKissic","DET","MIN","4600","0.5%","9%","0%","0%","0.11"
"WR","Allen Hurns","MIA","@BUF","4600","0.5%","6%","0%","0%","0.08"
"WR","Tajae Sharpe","TEN","LAC","4600","0.5%","5%","0%","0%","0.03"
"RB","Kalen Ballage","MIA","@BUF","4600","0.5%","4%","0%","0%","0.01"
"TE","Luke Willson","SEA","BAL","4500","0.5%","31%","4%","3%","5.36"
"TE","Tyler Higbee","LAR","@ATL","4500","0.5%","31%","4%","3%","5.36"
"TE","Tyler Eifert","CIN","JAX","4500","0.5%","29%","3%","2%","4.44"
"TE","Kyle Rudolph","MIN","@DET","4500","0.5%","28%","3%","2%","4.29"
"WR","Zay Jones","OAK","@GB","4500","0.5%","24%","1%","2%","3.00"
"WR","Kendrick Bourne","SF","@WAS","4500","0.5%","23%","1%","1%","2.69"
"TE","Jeremy Sprinkle","WAS","SF","4500","0.5%","21%","2%","1%","2.18"
"WR","Jake Kumerow","GB","OAK","4500","0.5%","19%","1%","1%","1.63"
"DEF","Chicago Bears","CHI","NO","4500","7.5%","50%","6%","12%","1.60"
"TE","Jacob Hollister","SEA","BAL","4500","0.5%","18%","1%","1%","1.41"
"TE","Jonnu Smith","TEN","LAC","4500","0.5%","15%","1%","1%","1.06"
"TE","Irv Smith Jr.","MIN","@DET","4500","0.5%","14%","1%","0%","0.85"
"RB","DeAndre Washington","OAK","@GB","4500","0.5%","15%","0%","0%","0.48"
"WR","Deon Cain","IND","HOU","4500","0.5%","12%","0%","0%","0.38"
"WR","Allen Lazard","GB","OAK","4500","17.5%","37%","5%","5%","0.28"
"WR","Lil'Jordan Humphrey","NO","@CHI","4500","0.5%","10%","0%","0%","0.28"
"RB","Wendell Smallwood","WAS","SF","4500","0.5%","12%","0%","0%","0.25"
"WR","Isaiah McKenzie","BUF","MIA","4500","0.5%","9%","0%","0%","0.21"
"WR","Trent Sherfield","ARI","@NYG","4500","0.5%","9%","0%","0%","0.21"
"TE","Charles Clay","ARI","@NYG","4500","0.5%","7%","0%","0%","0.15"
"WR","Keelan Doss","OAK","@GB","4500","0.5%","8%","0%","0%","0.13"
"WR","Austin Carr","NO","@CHI","4500","0.5%","7%","0%","0%","0.10"
"RB","Dwayne Washington","NO","@CHI","4500","0.5%","9%","0%","0%","0.08"
"WR","Javon Wims","CHI","NO","4500","0.5%","6%","0%","0%","0.07"
"WR","Kelvin Harmon","WAS","SF","4500","0.5%","6%","0%","0%","0.07"
"WR","Geremy Davis","LAC","@TEN","4500","0.5%","5%","0%","0%","0.04"
"WR","Malik Turner","SEA","BAL","4500","0.5%","5%","0%","0%","0.04"
"WR","Cordarrelle Patterson","CHI","NO","4500","0.5%","5%","0%","0%","0.04"
"RB","Ryquell Armstead","JAX","@CIN","4500","0.5%","6%","0%","0%","0.03"
"RB","Ty Johnson","DET","MIN","4500","0.5%","6%","0%","0%","0.03"
"WR","Damion Willis","CIN","JAX","4500","0.5%","4%","0%","0%","0.02"
"WR","Keelan Cole","JAX","@CIN","4500","0.5%","3%","0%","0%","0.01"
"WR","Justin Hardy","ATL","LAR","4500","0.5%","3%","0%","0%","0.01"
"RB","Justice Hill","BAL","@SEA","4500","0.5%","4%","0%","0%","0.01"
"WR","Andre Roberts","BUF","MIA","4500","0.5%","3%","0%","0%","0.01"
"RB","Mike Davis","CHI","NO","4500","0.5%","3%","0%","0%","0.00"
"RB","Derek Watt","LAC","@TEN","4500","0.5%","2%","0%","0%","0.00"
"RB","Nick Bellore","SEA","BAL","4500","0.5%","2%","0%","0%","0.00"
"RB","Zach Line","NO","@CHI","4500","0.5%","2%","0%","0%","0.00"
"DEF","New Orleans Saints","NO","@CHI","4400","7.5%","31%","0%","1%","0.09"
"TE","Nick Boyle","BAL","@SEA","4300","0.5%","22%","2%","1%","2.29"
"TE","C.J. Uzomah","CIN","JAX","4300","0.5%","18%","1%","1%","1.35"
"TE","Adam Shaheen","CHI","NO","4300","0.5%","13%","0%","0%","0.64"
"DEF","Los Angeles Rams","LAR","@ATL","4300","0.5%","25%","0%","0%","0.36"
"TE","Mo Alie-Cox","IND","HOU","4200","0.5%","15%","1%","0%","0.76"
"DEF","Tennessee Titans","TEN","LAC","4200","7.5%","45%","2%","4%","0.52"
"TE","Nick O'Leary","MIA","@BUF","4200","0.5%","9%","0%","0%","0.25"
"TE","Hayden Hurst","BAL","@SEA","4100","0.5%","25%","2%","1%","2.92"
"DEF","Seattle Seahawks","SEA","BAL","4100","3.0%","29%","0%","0%","0.07"
"TE","Josh Oliver","JAX","@CIN","4000","0.5%","22%","1%","1%","1.86"
"TE","Marcedes Lewis","GB","OAK","4000","0.5%","21%","1%","1%","1.78"
"TE","Seth DeValve","JAX","@CIN","4000","0.5%","18%","1%","1%","1.10"
"TE","Jesse James","DET","MIN","4000","0.5%","11%","0%","0%","0.30"
"TE","Logan Thomas","DET","MIN","4000","0.5%","10%","0%","0%","0.26"
"TE","Tommy Sweeney","BUF","MIA","4000","0.5%","10%","0%","0%","0.26"
"TE","Lee Smith","BUF","MIA","4000","0.5%","8%","0%","0%","0.17"
"TE","Drew Sample","CIN","JAX","4000","0.5%","8%","0%","0%","0.14"
"TE","Ben Braunecker","CHI","NO","4000","0.5%","7%","0%","0%","0.12"
"TE","Jerome Cunningham","WAS","SF","4000","0.5%","7%","0%","0%","0.12"
"TE","Ross Dwelley","SF","@WAS","4000","0.5%","7%","0%","0%","0.12"
"DEF","Baltimore Ravens","BAL","@SEA","4000","3.0%","29%","0%","0%","0.04"
"DEF","Houston Texans","HOU","@IND","3900","3.0%","19%","0%","0%","0.00"
"DEF","Cincinnati Bengals","CIN","JAX","3800","0.5%","36%","0%","0%","0.56"
"DEF","Minnesota Vikings","MIN","@DET","3800","3.0%","39%","0%","1%","0.18"
"DEF","Arizona Cardinals","ARI","@NYG","3700","3.0%","40%","0%","1%","0.17"
"DEF","New York Giants","NYG","ARI","3700","3.0%","40%","0%","0%","0.16"
"DEF","Indianapolis Colts","IND","HOU","3600","7.5%","43%","0%","1%","0.08"
"DEF","Washington Redskins","WAS","SF","3500","0.5%","39%","0%","0%","0.36"
"DEF","Detroit Lions","DET","MIN","3500","3.0%","43%","0%","0%","0.14"
"DEF","Atlanta Falcons","ATL","LAR","3200","0.5%","45%","0%","0%","0.37"
"DEF","Oakland Raiders","OAK","@GB","3200","0.5%","37%","0%","0%","0.05"
"DEF","Miami Dolphins","MIA","@BUF","2500","3.0%","54%","0%","0%","0.01"
