Season,Week,PID,Player,Pos,Team,Opp,aFPA,aFPA Rk,FFPts,Comp,Pass Att,Pass Yds,Pass TD,INT,Rush Att,Rush Yds,Rush TD,Rec,Rec Yds,Rec TD,Pa1D,Ru1D,Rec1D,Fum,XP,FG,Grade
2019,8,watsod1,Deshaun Watson,QB,HOU,OAK,23.8,31,25.0,24.9,36.4,301.1,2.1,0.7,3.9,23.5,0.5,0.0,0.0,0.0,14.4,1.5,0.0,0.2,0.0,0.0,A-Game
2019,8,wilsor1,Russell Wilson,QB,SEA,@ATL,24.1,32,24.4,24.9,35.6,300.0,2.2,0.4,4.8,25.2,0.3,0.0,0.0,0.0,14.4,1.6,0.0,0.2,0.0,0.0,A-Game
2019,8,allenj3,Josh Allen,QB,BUF,PHI,19.1,23,20.4,21.3,33.7,266.4,1.7,1.3,5.5,31.8,0.3,0.0,0.0,0.0,12.6,2.1,0.0,0.3,0.0,0.0,A-Game
2019,8,rodgea1,Aaron Rodgers,QB,GB,@KC,15.6,14,20.4,23.4,36.1,280.4,1.9,0.2,2.8,16.4,0.1,0.0,0.0,0.0,13.4,1.1,0.0,0.2,0.0,0.0,A-Game
2019,8,goffj1,Jared Goff,QB,LAR,CIN,20.0,27,20.1,23.9,36.0,297.4,2.1,0.6,0.5,1.4,0.1,0.0,0.0,0.0,14.1,0.1,0.0,0.2,0.0,0.0,A-Game
2019,8,staffm1,Matthew Stafford,QB,DET,NYG,18.4,22,20.0,24.4,36.2,293.3,2.1,0.6,2.2,7.2,0.0,0.0,0.0,0.0,14.0,0.5,0.0,0.2,0.0,0.0,A-Game
2019,8,bradyt1,Tom Brady,QB,NE,CLE,19.8,26,19.9,24.8,36.0,281.9,2.1,0.6,0.6,1.9,0.2,0.0,0.0,0.0,13.7,0.1,0.0,0.2,0.0,0.0,A-Game
2019,8,breesd1,Drew Brees,QB,NO,ARI,21.0,28,19.9,25.0,35.8,320.4,1.9,0.4,0.4,1.3,0.0,0.0,0.0,0.0,15.1,0.1,0.0,0.2,0.0,0.0,A-Game
2019,8,murrak1,Kyler Murray,QB,ARI,@NO,17.9,20,19.5,22.5,36.3,261.4,1.3,1.1,8.6,39.4,0.3,0.0,0.0,0.0,12.6,2.6,0.0,0.4,0.0,0.0,A-Game
2019,8,cousik1,Kirk Cousins,QB,MIN,WAS,19.6,25,18.5,21.5,30.0,252.9,1.8,0.5,3.8,12.6,0.1,0.0,0.0,0.0,12.2,0.8,0.0,0.2,0.0,0.0,A-Game
2019,8,rudolm1,Mason Rudolph,QB,PIT,MIA,22.9,29,17.7,22.4,32.6,241.3,1.9,0.9,3.9,12.1,0.1,0.0,0.0,0.0,11.9,0.8,0.0,0.2,0.0,0.0,A-Game
2019,8,winstj1,Jameis Winston,QB,TB,@TEN,15.1,11,17.6,23.0,36.7,275.6,1.8,1.4,1.5,8.0,0.1,0.0,0.0,0.0,13.2,0.5,0.0,0.2,0.0,0.0,A-Game
2019,8,minshg1,Gardner Minshew,QB,JAX,NYJ,13.9,6,17.6,20.6,33.0,247.6,1.5,0.8,4.4,21.5,0.2,0.0,0.0,0.0,11.9,1.4,0.0,0.3,0.0,0.0,A-Game
2019,8,brissj1,Jacoby Brissett,QB,IND,DEN,9.3,3,17.2,21.5,33.2,226.1,1.6,0.5,5.5,16.7,0.1,0.0,0.0,0.0,11.2,1.1,0.0,0.3,0.0,0.0,A-Game
2019,8,tanner1,Ryan Tannehill,QB,TEN,TB,23.7,30,17.1,22.2,35.5,263.2,1.7,0.9,2.4,9.3,0.0,0.0,0.0,0.0,12.6,0.6,0.0,0.2,0.0,0.0,A-Game
2019,8,jonesd4,Daniel Jones,QB,NYG,@DET,17.9,19,17.0,22.0,37.2,253.7,1.4,1.5,4.9,23.3,0.2,0.0,0.0,0.0,12.3,1.5,0.0,0.3,0.0,0.0,A-Game
2019,8,schaum1,Matt Schaub,QB,ATL,SEA,18.1,21,16.3,27.1,41.1,263.3,1.9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,0.3,0.0,0.0,B-Game
2019,8,wentzc1,Carson Wentz,QB,PHI,@BUF,15.2,13,16.3,20.2,34.4,240.9,1.5,0.6,4.2,13.6,0.1,0.0,0.0,0.0,11.6,0.9,0.0,0.3,0.0,0.0,B-Game
2019,8,carrd2,Derek Carr,QB,OAK,@HOU,19.4,24,16.2,24.8,36.4,255.4,1.6,0.7,0.9,3.4,0.0,0.0,0.0,0.0,12.7,0.2,0.0,0.2,0.0,0.0,B-Game
2019,8,moorem4,Matt Moore,QB,KC,GB,14.1,7,15.4,23.4,37.7,256.4,1.7,1.5,0.6,2.3,0.0,0.0,0.0,0.0,12.6,0.2,0.0,0.3,0.0,0.0,B-Game
2019,8,riverp1,Philip Rivers,QB,LAC,@CHI,14.8,9,15.0,24.4,36.9,273.1,1.4,1.0,0.2,0.4,0.0,0.0,0.0,0.0,13.3,0.0,0.0,0.3,0.0,0.0,B-Game
2019,8,daltoa1,Andy Dalton,QB,CIN,@LAR,14.6,8,14.9,24.3,39.5,249.2,1.4,1.4,1.7,7.3,0.1,0.0,0.0,0.0,12.4,0.5,0.0,0.3,0.0,0.0,B-Game
2019,8,garopj1,Jimmy Garoppolo,QB,SF,CAR,10.8,4,14.8,19.1,30.2,244.9,1.4,1.1,1.1,3.0,0.1,0.0,0.0,0.0,11.5,0.2,0.0,0.2,0.0,0.0,B-Game
2019,8,darnos1,Sam Darnold,QB,NYJ,@JAX,17.3,18,14.7,19.3,33.5,243.7,1.3,0.9,2.8,10.0,0.0,0.0,0.0,0.0,11.5,0.6,0.0,0.3,0.0,0.0,B-Game
2019,8,trubim1,Mitch Trubisky,QB,CHI,LAC,15.1,12,14.0,24.1,33.9,217.7,1.5,0.9,0.7,4.1,0.1,0.0,0.0,0.0,11.3,0.3,0.0,0.2,0.0,0.0,C-Game
2019,8,flaccj1,Joe Flacco,QB,DEN,@IND,15.7,16,13.1,22.6,34.1,232.0,1.3,1.0,0.4,1.1,0.0,0.0,0.0,0.0,11.6,0.1,0.0,0.3,0.0,0.0,C-Game
2019,8,allenk2,Kyle Allen,QB,CAR,@SF,9.1,2,12.3,18.4,32.5,216.5,1.1,1.0,2.4,6.2,0.1,0.0,0.0,0.0,10.4,0.4,0.0,0.3,0.0,0.0,C-Game
2019,8,fitzpr1,Ryan Fitzpatrick,QB,MIA,@PIT,12.0,5,11.4,21.2,35.4,213.2,1.0,1.7,3.0,11.3,0.0,0.0,0.0,0.0,10.7,0.7,0.0,0.3,0.0,0.0,C-Game
2019,8,mayfib1,Baker Mayfield,QB,CLE,@NE,7.7,1,11.4,17.8,34.8,211.2,1.0,1.3,2.6,8.1,0.0,0.0,0.0,0.0,10.1,0.5,0.0,0.4,0.0,0.0,C-Game
2019,8,keenuc1,Case Keenum,QB,WAS,@MIN,17.3,17,10.2,21.5,34.2,200.9,0.9,1.3,1.3,3.7,0.0,0.0,0.0,0.0,10.3,0.2,0.0,0.3,0.0,0.0,C-Game
2019,8,hillt2,Taysom Hill,QB,NO,ARI,21.0,28,1.0,0.0,0.0,0.0,0.0,0.0,1.1,6.3,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,C-Game
2019,8,cookd1,Dalvin Cook,RB,MIN,WAS,19.7,21,21.1,0.0,0.0,0.0,0.0,0.0,17.0,93.6,0.9,4.0,32.9,0.2,0.0,4.7,1.5,0.1,0.0,0.0,A-Game
2019,8,mccafc1,Christian McCaffrey,RB,CAR,@SF,10.3,2,21.0,0.0,0.0,0.0,0.0,0.0,22.2,97.1,0.6,5.2,47.6,0.2,0.0,4.9,2.2,0.3,0.0,0.0,A-Game
