Season,Week,PID,Player,Pos,Team,Opp,aFPA,aFPA Rk,FFPts,Comp,Pass Att,Pass Yds,Pass TD,INT,Rush Att,Rush Yds,Rush TD,Rec,Rec Yds,Rec TD,Pa1D,Ru1D,Rec1D,Fum,XP,FG,Grade
2020,10,murrak1,Kyler Murray,QB,ARI,BUF,19.5,19,26.2,24.2,35.3,288.4,2.1,0.9,9.7,53.1,0.5,0.0,0.0,0.0,13.8,3.5,0.0,0.3,0.0,0.0,A-Game
2020,10,allenj3,Josh Allen,QB,BUF,@ARI,20.5,26,23.4,24.1,36.6,286.1,2.0,0.8,6.6,31.8,0.5,0.0,0.0,0.0,13.7,2.1,0.0,0.2,0.0,0.0,A-Game
2020,10,rodgea1,Aaron Rodgers,QB,GB,JAX,22.5,30,22.5,24.4,36.0,296.3,2.4,0.4,3.7,15.2,0.1,0.0,0.0,0.0,14.1,1.0,0.0,0.2,0.0,0.0,A-Game
2020,10,wilsor1,Russell Wilson,QB,SEA,@LAR,16.0,6,21.9,25.0,36.8,291.4,2.0,0.6,5.6,29.7,0.2,0.0,0.0,0.0,14.1,1.9,0.0,0.3,0.0,0.0,A-Game
2020,10,watsod1,Deshaun Watson,QB,HOU,@CLE,22.5,29,21.1,23.9,36.3,295.1,1.9,0.9,5.6,25.8,0.2,0.0,0.0,0.0,14.0,1.7,0.0,0.3,0.0,0.0,A-Game
2020,10,herbej1,Justin Herbert,QB,LAC,@MIA,17.2,10,20.3,22.7,35.2,280.7,1.8,0.7,4.6,23.2,0.2,0.0,0.0,0.0,13.3,1.5,0.0,0.3,0.0,0.0,A-Game
2020,10,jacksl1,Lamar Jackson,QB,BAL,@NE,13.6,1,19.8,19.5,30.1,225.1,1.7,0.6,5.7,40.0,0.3,0.0,0.0,0.0,10.9,2.6,0.0,0.2,0.0,0.0,A-Game
2020,10,breesd1,Drew Brees,QB,NO,SF,18.0,12,19.5,24.5,35.0,280.7,2.1,0.5,0.2,0.6,0.2,0.0,0.0,0.0,13.6,0.0,0.0,0.2,0.0,0.0,A-Game
2020,10,bradyt1,Tom Brady,QB,TB,@CAR,13.9,2,18.9,24.7,37.3,290.7,2.0,0.6,0.5,1.5,0.1,0.0,0.0,0.0,14.0,0.1,0.0,0.2,0.0,0.0,A-Game
2020,10,wentzc1,Carson Wentz,QB,PHI,@NYG,19.4,18,18.5,22.0,35.3,251.0,1.6,0.7,5.7,21.7,0.3,0.0,0.0,0.0,12.2,1.4,0.0,0.2,0.0,0.0,A-Game
2020,10,carrd2,Derek Carr,QB,LV,DEN,20.3,24,18.4,23.6,34.4,270.2,2.1,0.6,2.2,7.8,0.1,0.0,0.0,0.0,13.1,0.5,0.0,0.2,0.0,0.0,A-Game
2020,10,roethb1,Ben Roethlisberger,QB,PIT,CIN,20.6,27,18.4,23.7,35.3,272.7,2.0,0.5,1.3,4.2,0.1,0.0,0.0,0.0,13.2,0.3,0.0,0.2,0.0,0.0,A-Game
