"Pos","Player","Tm","Opp","FD Sal $","Projected Own%","Cash Odds","GPP Odds","Implied Own%","FD LEV"
"QB","Matthew Stafford","DET","LAC","7000","3.0%","40%","12%","4%","1.26"
"RB","Leonard Fournette","JAX","@HOU","6900","7.5%","56%","13%","11%","1.44"
"WR","Stefon Diggs","MIN","@GB","6900","3.0%","40%","7%","7%","2.34"
"QB","Case Keenum","WAS","DAL","6900","0.5%","37%","10%","3%","6.48"
"RB","Sony Michel","NE","@MIA","6800","17.5%","48%","9%","8%","0.45"
"WR","Cooper Kupp","LAR","NO","6800","7.5%","44%","9%","9%","1.18"
"QB","Mitch Trubisky","CHI","@DEN","6800","0.5%","39%","12%","4%","7.56"
"WR","Tyler Lockett","SEA","@PIT","6700","7.5%","44%","9%","9%","1.14"
"RB","Damien Williams","KC","@OAK","6600","7.5%","56%","13%","11%","1.51"
"QB","Derek Carr","OAK","KC","6600","7.5%","47%","15%","5%","0.64"
"WR","Kenny Golladay","DET","LAC","6600","7.5%","40%","7%","7%","0.90"
"RB","Kerryon Johnson","DET","LAC","6600","3.0%","40%","5%","4%","1.43"
"RB","Phillip Lindsay","DEN","CHI","6600","0.5%","36%","4%","3%","6.89"
"RB","Josh Jacobs","OAK","KC","6500","22.5%","59%","14%","12%","0.53"
"QB","Kyler Murray","ARI","@BAL","6500","3.0%","47%","17%","5%","1.78"
"TE","Evan Engram","NYG","BUF","6400","12.5%","59%","21%","14%","1.10"
"WR","John Ross","CIN","SF","6400","7.5%","37%","6%","6%","0.80"
"RB","Aaron Jones","GB","MIN","6400","3.0%","46%","7%","6%","1.99"
"QB","Gardner Minshew","JAX","@HOU","6400","3.0%","31%","7%","2%","0.80"
"QB","Joe Flacco","DEN","CHI","6400","0.5%","29%","6%","2%","3.92"
"QB","Eli Manning","NYG","BUF","6400","0.5%","27%","5%","2%","3.40"
"WR","Tyler Boyd","CIN","SF","6300","17.5%","45%","9%","9%","0.49"
"WR","Josh Gordon","NE","@MIA","6300","12.5%","43%","8%","8%","0.65"
"WR","John Brown","BUF","@NYG","6300","7.5%","45%","9%","9%","1.14"
"RB","James White","NE","@MIA","6300","3.0%","32%","3%","3%","0.92"
"WR","Michael Gallup","DAL","@WAS","6200","3.0%","40%","7%","6%","2.13"
"QB","Ryan Fitzpatrick","MIA","NE","6200","0.5%","27%","5%","2%","3.42"
"TE","Mark Andrews","BAL","ARI","6100","12.5%","53%","17%","11%","0.88"
"WR","DK Metcalf","SEA","@PIT","6100","7.5%","38%","6%","6%","0.74"
"WR","Will Fuller","HOU","JAX","6100","3.0%","41%","7%","7%","2.36"
"RB","Justin Jackson","LAC","@DET","6100","3.0%","35%","3%","3%","1.01"
"RB","Duke Johnson","HOU","JAX","6100","0.5%","40%","4%","4%","7.55"
"RB","Tarik Cohen","CHI","@DEN","6100","0.5%","27%","2%","2%","3.06"
"TE","T.J. Hockenson","DET","LAC","6000","7.5%","39%","9%","6%","0.76"
"TE","Jared Cook","NO","@LAR","6000","7.5%","37%","8%","5%","0.69"
"QB","Jacoby Brissett","IND","@TEN","6000","0.5%","43%","13%","4%","8.42"
"WR","Tyrell Williams","OAK","KC","5900","22.5%","47%","9%","9%","0.41"
"TE","Delanie Walker","TEN","IND","5900","7.5%","42%","10%","6%","0.82"
"WR","Dede Westbrook","JAX","@HOU","5900","3.0%","37%","5%","5%","1.73"
"WR","Courtland Sutton","DEN","CHI","5900","3.0%","35%","5%","4%","1.49"
"RB","Latavius Murray","NO","@LAR","5900","3.0%","28%","2%","2%","0.58"
"RB","Royce Freeman","DEN","CHI","5900","0.5%","28%","2%","2%","3.38"
"RB","LeSean McCoy","KC","@OAK","5800","3.0%","41%","5%","4%","1.40"
"RB","David Montgomery","CHI","@DEN","5800","0.5%","34%","3%","3%","5.42"
"RB","Giovani Bernard","CIN","SF","5700","7.5%","60%","12%","11%","1.43"
"WR","Marquise Brown","BAL","ARI","5700","3.0%","38%","6%","6%","1.95"
"WR","Corey Davis","TEN","IND","5700","3.0%","35%","5%","4%","1.50"
"WR","Marvin Jones","DET","LAC","5700","3.0%","34%","5%","4%","1.46"
"RB","Devin Singletary","BUF","@NYG","5700","0.5%","43%","5%","4%","8.46"
"TE","Eric Ebron","IND","@TEN","5700","0.5%","26%","4%","3%","5.33"
"RB","Matt Breida","SF","@CIN","5600","7.5%","58%","11%","9%","1.26"
"TE","Vance McDonald","PIT","SEA","5600","3.0%","37%","7%","5%","1.58"
"WR","Marquez Valdes-Scantling","GB","MIN","5600","3.0%","37%","6%","5%","1.78"
"WR","Emmanuel Sanders","DEN","CHI","5600","3.0%","35%","5%","5%","1.53"
"RB","Raheem Mostert","SF","@CIN","5600","0.5%","29%","2%","2%","3.07"
"WR","DaeSean Hamilton","DEN","CHI","5600","0.5%","15%","1%","1%","1.16"
"WR","Dante Pettis","SF","@CIN","5600","0.5%","12%","0%","0%","0.57"
"WR","Larry Fitzgerald","ARI","@BAL","5500","3.0%","43%","7%","7%","2.29"
"WR","James Washington","PIT","SEA","5500","3.0%","33%","4%","4%","1.34"
"WR","Randall Cobb","DAL","@WAS","5500","3.0%","23%","2%","2%","0.53"
"RB","Malcolm Brown","LAR","NO","5500","3.0%","16%","0%","0%","0.11"
"RB","Kenyan Drake","MIA","NE","5500","0.5%","38%","3%","3%","5.37"
"WR","Cody Latimer","NYG","BUF","5500","0.5%","24%","2%","2%","3.51"
"TE","Darren Waller","OAK","KC","5400","12.5%","57%","18%","12%","0.95"
"WR","Christian Kirk","ARI","@BAL","5400","3.0%","43%","7%","7%","2.24"
"WR","A.J. Brown","TEN","IND","5400","3.0%","35%","4%","4%","1.45"
"TE","Jimmy Graham","GB","MIN","5400","3.0%","30%","5%","3%","0.97"
"WR","D.J. Chark","JAX","@HOU","5400","3.0%","31%","3%","3%","1.07"
"WR","Danny Amendola","DET","LAC","5400","3.0%","27%","2%","2%","0.79"
"RB","Carlos Hyde","HOU","JAX","5400","0.5%","31%","2%","2%","3.62"
"WR","Donte Moncrief","PIT","SEA","5400","0.5%","33%","4%","4%","7.82"
"TE","Jack Doyle","IND","@TEN","5400","0.5%","24%","3%","2%","3.84"
"WR","Keke Coutee","HOU","JAX","5400","0.5%","15%","1%","1%","1.09"
"RB","Jaylen Samuels","PIT","SEA","5400","0.5%","10%","0%","0%","0.19"
"WR","Terry McLaurin","WAS","DAL","5300","3.0%","39%","6%","5%","1.82"
"WR","DeVante Parker","MIA","NE","5300","3.0%","32%","4%","3%","1.15"
"RB","Chris Thompson","WAS","DAL","5300","0.5%","34%","2%","2%","4.04"
"RB","Nyheim Hines","IND","@TEN","5300","0.5%","14%","0%","0%","0.47"
"WR","Kenny Stills","HOU","JAX","5300","0.5%","13%","0%","0%","0.63"
"WR","Robert Foster","BUF","@NYG","5300","0.5%","4%","0%","0%","0.03"
"WR","Marquise Goodwin","SF","@CIN","5200","0.5%","25%","2%","2%","3.89"
"TE","Noah Fant","DEN","CHI","5200","0.5%","20%","2%","1%","2.50"
"RB","Gus Edwards","BAL","ARI","5200","0.5%","14%","0%","0%","0.42"
"WR","TreQuan Smith","NO","@LAR","5200","0.5%","17%","1%","1%","1.38"
"RB","Dion Lewis","TEN","IND","5200","0.5%","13%","0%","0%","0.35"
"WR","Anthony Miller","CHI","@DEN","5200","0.5%","11%","0%","0%","0.36"
"WR","Demarcus Robinson","KC","@OAK","5200","0.5%","6%","0%","0%","0.07"
"TE","Vernon Davis","WAS","DAL","5100","3.0%","33%","5%","3%","1.16"
"WR","Geronimo Allison","GB","MIN","5100","3.0%","29%","3%","3%","0.89"
"WR","Chris Conley","JAX","@HOU","5100","0.5%","33%","4%","4%","7.03"
"RB","Kalen Ballage","MIA","NE","5100","0.5%","26%","1%","1%","1.85"
"WR","Trey Quinn","WAS","DAL","5100","0.5%","25%","2%","2%","3.51"
"RB","Rashaad Penny","SEA","@PIT","5100","0.5%","12%","0%","0%","0.26"
"RB","Jalen Richard","OAK","KC","5100","0.5%","7%","0%","0%","0.06"
"RB","Chase Edmonds","ARI","@BAL","5100","0.5%","3%","0%","0%","0.00"
"DEF","Baltimore Ravens","BAL","ARI","5000","22.5%","50%","10%","25%","1.13"
"WR","Ted Ginn","NO","@LAR","5000","3.0%","34%","4%","4%","1.43"
"WR","Willie Snead","BAL","ARI","5000","3.0%","25%","2%","2%","0.62"
"WR","Cole Beasley","BUF","@NYG","5000","0.5%","28%","2%","2%","4.74"
"WR","Parris Campbell","IND","@TEN","5000","0.5%","8%","0%","0%","0.15"
"DEF","New England Patriots","NE","@MIA","4900","17.5%","60%","20%","48%","2.73"
"RB","Mike Davis","CHI","@DEN","4900","0.5%","31%","2%","2%","3.54"
"WR","KeeSean Johnson","ARI","@BAL","4900","0.5%","35%","4%","4%","7.91"
"WR","Travis Benjamin","LAC","@DET","4900","0.5%","33%","4%","4%","7.44"
"TE","Tyler Eifert","CIN","SF","4900","0.5%","32%","5%","3%","6.74"
"TE","Kyle Rudolph","MIN","@GB","4900","0.5%","30%","4%","3%","5.40"
"WR","Deebo Samuel","SF","@CIN","4900","0.5%","29%","3%","3%","5.28"
"RB","C.J. Anderson","DET","LAC","4900","0.5%","24%","1%","1%","1.73"
"RB","Alexander Mattison","MIN","@GB","4900","0.5%","13%","0%","0%","0.29"
"RB","Frank Gore","BUF","@NYG","4900","0.5%","11%","0%","0%","0.19"
"WR","Bennie Fowler","NYG","BUF","4900","0.5%","14%","0%","0%","0.66"
"RB","Justice Hill","BAL","ARI","4900","0.5%","10%","0%","0%","0.12"
"DEF","Houston Texans","HOU","JAX","4800","7.5%","45%","5%","12%","1.62"
"RB","Adrian Peterson","WAS","DAL","4800","0.5%","47%","6%","5%","9.65"
"WR","Preston Williams","MIA","NE","4800","0.5%","32%","3%","3%","6.54"
"TE","Mike Gesicki","MIA","NE","4800","0.5%","30%","4%","2%","4.95"
"WR","Taylor Gabriel","CHI","@DEN","4800","0.5%","25%","2%","2%","3.33"
"TE","C.J. Uzomah","CIN","SF","4800","0.5%","23%","2%","1%","2.73"
"RB","Jamaal Williams","GB","MIN","4800","0.5%","17%","0%","0%","0.64"
"TE","Nick Vannett","SEA","@PIT","4800","0.5%","18%","1%","1%","1.76"
"TE","Hayden Hurst","BAL","ARI","4800","0.5%","18%","1%","1%","1.68"
"RB","Tony Pollard","DAL","@WAS","4800","0.5%","13%","0%","0%","0.32"
"WR","Adam Humphries","TEN","IND","4800","0.5%","12%","0%","0%","0.47"
"WR","Mecole Hardman","KC","@OAK","4700","7.5%","41%","6%","6%","0.81"
"DEF","Dallas Cowboys","DAL","@WAS","4700","7.5%","33%","1%","3%","0.34"
"TE","Jason Witten","DAL","@WAS","4700","0.5%","27%","3%","2%","3.92"
"WR","Phillip Dorsett","NE","@MIA","4700","0.5%","26%","2%","2%","3.64"
"WR","Paul Richardson","WAS","DAL","4700","0.5%","24%","1%","1%","2.89"
"TE","Gerald Everett","LAR","NO","4700","0.5%","20%","2%","1%","1.99"
"WR","Zay Jones","BUF","@NYG","4700","0.5%","17%","1%","1%","1.18"
"RB","Darrell Henderson","LAR","NO","4700","0.5%","4%","0%","0%","0.01"
"RB","Paul Perkins","NYG","BUF","4700","0.5%","2%","0%","0%","0.00"
"DEF","Buffalo Bills","BUF","@NYG","4600","7.5%","34%","1%","2%","0.29"
"RB","Rex Burkhead","NE","@MIA","4600","3.0%","30%","2%","1%","0.44"
"DEF","Tennessee Titans","TEN","IND","4600","3.0%","19%","0%","0%","0.03"
"TE","Dawson Knox","BUF","@NYG","4600","0.5%","17%","1%","1%","1.28"
"WR","Michael Crabtree","ARI","@BAL","4600","0.5%","15%","0%","0%","0.80"
"WR","Chad Beebe","MIN","@GB","4600","0.5%","13%","0%","0%","0.48"
"WR","Josh Reynolds","LAR","NO","4600","0.5%","7%","0%","0%","0.09"
"WR","Keith Kirkwood","NO","@LAR","4600","0.5%","3%","0%","0%","0.01"
"RB","Jordan Wilkins","IND","@TEN","4600","0.5%","2%","0%","0%","0.00"
"RB","T.J. Yeldon","BUF","@NYG","4600","0.5%","2%","0%","0%","0.00"
"DEF","Chicago Bears","CHI","@DEN","4500","12.5%","44%","3%","8%","0.61"
"DEF","Denver Broncos","DEN","CHI","4500","3.0%","41%","2%","5%","1.66"
"WR","Dontrelle Inman","LAC","@DET","4500","0.5%","32%","3%","3%","6.09"
"WR","Deon Cain","IND","@TEN","4500","0.5%","26%","2%","2%","3.58"
"TE","James O'Shaughnessy","JAX","@HOU","4500","0.5%","26%","3%","2%","3.31"
"WR","Ryan Grant","OAK","KC","4500","0.5%","25%","2%","2%","3.04"
"TE","Will Dissly","SEA","@PIT","4500","0.5%","24%","2%","1%","2.97"
"TE","Blake Jarwin","DAL","@WAS","4500","0.5%","24%","2%","1%","2.86"
"WR","Hunter Renfrow","OAK","KC","4500","0.5%","23%","1%","1%","2.47"
"TE","Tyler Higbee","LAR","NO","4500","0.5%","22%","2%","1%","2.17"
"WR","Miles Boykin","BAL","ARI","4500","0.5%","20%","1%","1%","1.68"
"TE","Geoff Swaim","JAX","@HOU","4500","0.5%","17%","1%","1%","1.16"
"WR","Ryan Switzer","PIT","SEA","4500","0.5%","17%","0%","0%","0.95"
"WR","Damion Willis","CIN","SF","4500","0.5%","16%","0%","0%","0.87"
"TE","Ryan Izzo","NE","@MIA","4500","0.5%","15%","1%","0%","0.95"
"RB","Wayne Gallman","NYG","BUF","4500","0.5%","12%","0%","0%","0.18"
"WR","Jaron Brown","SEA","@PIT","4500","0.5%","15%","0%","0%","0.68"
"WR","Jakeem Grant","MIA","NE","4500","0.5%","12%","0%","0%","0.37"
"WR","Kelvin Harmon","WAS","DAL","4500","0.5%","12%","0%","0%","0.37"
"RB","Trayveon Williams","CIN","SF","4500","0.5%","9%","0%","0%","0.07"
"RB","DeAndre Washington","OAK","KC","4500","0.5%","9%","0%","0%","0.07"
"WR","DeAnthony Thomas","KC","@OAK","4500","0.5%","10%","0%","0%","0.24"
"WR","Allen Hurns","MIA","NE","4500","0.5%","10%","0%","0%","0.22"
"WR","Kendrick Bourne","SF","@CIN","4500","0.5%","9%","0%","0%","0.15"
"WR","Alex Erickson","CIN","SF","4500","0.5%","9%","0%","0%","0.15"
"WR","Geremy Davis","LAC","@DET","4500","0.5%","8%","0%","0%","0.14"
"RB","Ryquell Armstead","JAX","@HOU","4500","0.5%","6%","0%","0%","0.03"
"WR","Tajae Sharpe","TEN","IND","4500","0.5%","7%","0%","0%","0.08"
"RB","Darwin Thompson","KC","@OAK","4500","0.5%","5%","0%","0%","0.01"
"WR","Damiere Byrd","ARI","@BAL","4500","0.5%","6%","0%","0%","0.07"
"RB","C.J. Prosise","SEA","@PIT","4500","0.5%","4%","0%","0%","0.01"
"WR","Trevor Davis","GB","MIN","4500","0.5%","5%","0%","0%","0.03"
"RB","James Develin","NE","@MIA","4500","0.5%","3%","0%","0%","0.00"
"RB","Ty Johnson","DET","LAC","4500","0.5%","3%","0%","0%","0.00"
"WR","Seth Roberts","BAL","ARI","4500","0.5%","4%","0%","0%","0.02"
"RB","Benny Snell Jr.","PIT","SEA","4500","0.5%","3%","0%","0%","0.00"
"RB","Wendell Smallwood","WAS","DAL","4500","0.5%","3%","0%","0%","0.00"
"WR","Cordarrelle Patterson","CHI","@DEN","4500","0.5%","4%","0%","0%","0.02"
"RB","Mark Walton","MIA","NE","4500","0.5%","3%","0%","0%","0.00"
"WR","Diontae Johnson","PIT","SEA","4500","0.5%","4%","0%","0%","0.01"
"RB","Jamize Olawale","DAL","@WAS","4500","0.5%","3%","0%","0%","0.00"
"WR","Olabisi Johnson","MIN","@GB","4500","0.5%","3%","0%","0%","0.01"
"RB","Troymaine Pope","LAC","@DET","4500","0.5%","2%","0%","0%","0.00"
"RB","Devontae Booker","DEN","CHI","4500","0.5%","2%","0%","0%","0.00"
"WR","Isaiah McKenzie","BUF","@NYG","4500","0.5%","3%","0%","0%","0.01"
"WR","Javon Wims","CHI","@DEN","4500","0.5%","3%","0%","0%","0.01"
"RB","Dexter Williams","GB","MIN","4500","0.5%","2%","0%","0%","0.00"
"RB","Mike Boone","MIN","@GB","4500","0.5%","2%","0%","0%","0.00"
"RB","Zach Line","NO","@LAR","4500","0.5%","2%","0%","0%","0.00"
"WR","Darius Jennings","TEN","IND","4500","0.5%","2%","0%","0%","0.00"
"DEF","Kansas City Chiefs","KC","@OAK","4400","3.0%","37%","1%","2%","0.81"
"TE","Jeff Heuerman","DEN","CHI","4200","0.5%","12%","0%","0%","0.48"
"TE","Charles Clay","ARI","@BAL","4200","0.5%","10%","0%","0%","0.25"
"TE","Jordan Akins","HOU","JAX","4100","0.5%","19%","1%","1%","1.28"
"TE","Maxx Williams","ARI","@BAL","4100","0.5%","9%","0%","0%","0.19"
"DEF","Los Angeles Chargers","LAC","@DET","4000","3.0%","41%","1%","2%","0.53"
"TE","Virgil Green","LAC","@DET","4000","0.5%","26%","2%","1%","2.79"
"DEF","Detroit Lions","DET","LAC","4000","0.5%","31%","0%","0%","0.52"
"DEF","Minnesota Vikings","MIN","@GB","4000","0.5%","25%","0%","0%","0.14"
"TE","Tommy Sweeney","BUF","@NYG","4000","0.5%","16%","1%","0%","0.81"
"TE","Sean Culkin","LAC","@DET","4000","0.5%","14%","0%","0%","0.61"
"TE","Jonnu Smith","TEN","IND","4000","0.5%","14%","0%","0%","0.61"
"TE","Jeremy Sprinkle","WAS","DAL","4000","0.5%","14%","0%","0%","0.61"
"TE","Adam Shaheen","CHI","@DEN","4000","0.5%","14%","0%","0%","0.54"
"TE","Jesse James","DET","LAC","4000","0.5%","14%","0%","0%","0.54"
"TE","Nick Boyle","BAL","ARI","4000","0.5%","13%","0%","0%","0.48"
"TE","Ben Braunecker","CHI","@DEN","4000","0.5%","13%","0%","0%","0.45"
"TE","Blake Bell","KC","@OAK","4000","0.5%","12%","0%","0%","0.40"
"TE","Foster Moreau","OAK","KC","4000","0.5%","11%","0%","0%","0.33"
"TE","Irv Smith Jr.","MIN","@GB","4000","0.5%","11%","0%","0%","0.33"
"TE","Darren Fells","HOU","JAX","4000","0.5%","11%","0%","0%","0.28"
"TE","Rhett Ellison","NYG","BUF","4000","0.5%","10%","0%","0%","0.23"
"TE","Robert Tonyan","GB","MIN","4000","0.5%","10%","0%","0%","0.23"
"TE","Josh Hill","NO","@LAR","4000","0.5%","9%","0%","0%","0.20"
"TE","Logan Thomas","DET","LAC","4000","0.5%","9%","0%","0%","0.19"
"TE","Nick O'Leary","MIA","NE","4000","0.5%","9%","0%","0%","0.17"
"TE","Drew Sample","CIN","SF","4000","0.5%","9%","0%","0%","0.17"
"TE","Anthony Firkser","TEN","IND","4000","0.5%","8%","0%","0%","0.16"
"TE","Marcedes Lewis","GB","MIN","4000","0.5%","8%","0%","0%","0.14"
"TE","Xavier Grimble","PIT","SEA","4000","0.5%","8%","0%","0%","0.14"
"TE","Ross Dwelley","SF","@CIN","4000","0.5%","7%","0%","0%","0.12"
"TE","Tyler Conklin","MIN","@GB","4000","0.5%","7%","0%","0%","0.11"
"TE","Mo Alie-Cox","IND","@TEN","4000","0.5%","7%","0%","0%","0.09"
"DEF","Cincinnati Bengals","CIN","SF","3900","3.0%","44%","1%","2%","0.76"
"DEF","Green Bay Packers","GB","MIN","3900","3.0%","44%","1%","2%","0.67"
"DEF","Jacksonville Jaguars","JAX","@HOU","3800","3.0%","41%","0%","1%","0.37"
"DEF","New Orleans Saints","NO","@LAR","3800","0.5%","34%","0%","0%","0.51"
"DEF","San Francisco 49ers","SF","@CIN","3700","7.5%","42%","0%","1%","0.11"
"DEF","Seattle Seahawks","SEA","@PIT","3700","3.0%","42%","0%","1%","0.29"
"DEF","Indianapolis Colts","IND","@TEN","3600","3.0%","47%","1%","2%","0.51"
"DEF","Los Angeles Rams","LAR","NO","3600","0.5%","41%","0%","1%","1.10"
"DEF","New York Giants","NYG","BUF","3500","3.0%","50%","1%","2%","0.78"
"DEF","Pittsburgh Steelers","PIT","SEA","3500","3.0%","43%","0%","1%","0.17"
"DEF","Washington Redskins","WAS","DAL","3400","0.5%","39%","0%","0%","0.25"
"DEF","Arizona Cardinals","ARI","@BAL","3000","0.5%","33%","0%","0%","0.00"
"DEF","Oakland Raiders","OAK","KC","2500","0.5%","53%","0%","0%","0.06"
"DEF","Miami Dolphins","MIA","NE","2500","0.5%","49%","0%","0%","0.01"
