"Pos","Player","Tm","Opp","FD Sal $","Projected Own%","Cash Odds","GPP Odds","Implied Own%","FD LEV"
"RB","LeVeon Bell","NYJ","@WAS","7400","7.5%","55%","12%","12%","1.66"
"WR","Julian Edelman","NE","@PHI","7400","12.5%","53%","14%","14%","1.13"
"QB","Derek Carr","OAK","CIN","7400","7.5%","46%","15%","6%","0.76"
"QB","Sam Darnold","NYJ","@WAS","7300","0.5%","35%","10%","4%","7.49"
"RB","Marlon Mack","IND","JAX","7300","7.5%","50%","10%","10%","1.35"
"WR","Stefon Diggs","MIN","DEN","7300","7.5%","39%","7%","7%","0.95"
"RB","Leonard Fournette","JAX","@IND","7200","12.5%","66%","20%","21%","1.65"
"QB","Kyle Allen","CAR","ATL","7200","7.5%","45%","15%","6%","0.74"
"QB","Ryan Fitzpatrick","MIA","BUF","7100","0.5%","29%","7%","3%","5.49"
"QB","Nick Foles","JAX","@IND","7000","0.5%","34%","8%","3%","6.16"
"QB","Carson Wentz","PHI","NE","7000","3.0%","41%","14%","5%","1.72"
"WR","Emmanuel Sanders","SF","ARI","6900","7.5%","38%","7%","6%","0.86"
"TE","Mark Andrews","BAL","HOU","6900","17.5%","46%","14%","14%","0.79"
"QB","Brandon Allen","DEN","@MIN","6800","0.5%","23%","4%","2%","3.32"
"QB","Jeff Driskel","DET","DAL","6700","0.5%","37%","11%","4%","8.48"
"RB","Tevin Coleman","SF","ARI","6700","12.5%","53%","12%","12%","0.96"
"WR","Michael Gallup","DAL","@DET","6700","7.5%","41%","7%","7%","0.95"
"TE","Darren Waller","OAK","CIN","6700","17.5%","40%","10%","10%","0.58"
"RB","Joe Mixon","CIN","@OAK","6600","3.0%","46%","8%","8%","2.57"
"WR","Courtland Sutton","DEN","@MIN","6600","3.0%","42%","7%","7%","2.36"
"WR","Marvin Jones","DET","DAL","6600","3.0%","31%","4%","4%","1.32"
"RB","Phillip Lindsay","DEN","@MIN","6600","3.0%","36%","4%","4%","1.23"
"QB","Dwayne Haskins","WAS","NYJ","6500","0.5%","30%","7%","3%","5.59"
"WR","Jamison Crowder","NYJ","@WAS","6500","3.0%","37%","5%","5%","1.79"
"RB","Devin Singletary","BUF","@MIA","6500","7.5%","43%","6%","6%","0.84"
"RB","Matt Breida","SF","ARI","6400","3.0%","34%","3%","3%","1.08"
"RB","Ronald Jones","TB","NO","6400","7.5%","40%","5%","5%","0.64"
"QB","Ryan Finley","CIN","@OAK","6300","3.0%","38%","11%","4%","1.39"
"RB","Carlos Hyde","HOU","@BAL","6300","3.0%","31%","2%","2%","0.78"
"WR","Curtis Samuel","CAR","ATL","6300","12.5%","44%","10%","10%","0.77"
"RB","Adrian Peterson","WAS","NYJ","6300","3.0%","25%","2%","2%","0.60"
"RB","Kenyan Drake","ARI","@SF","6300","3.0%","26%","2%","2%","0.56"
"RB","Sony Michel","NE","@PHI","6300","7.5%","26%","2%","2%","0.24"
"RB","David Johnson","ARI","@SF","6200","0.5%","22%","1%","1%","2.59"
"WR","Zach Pascal","IND","JAX","6200","3.0%","34%","5%","5%","1.53"
"TE","Zach Ertz","PHI","NE","6200","7.5%","44%","11%","11%","1.48"
"WR","Alshon Jeffery","PHI","NE","6200","3.0%","32%","4%","4%","1.33"
"WR","Christian Kirk","ARI","@SF","6200","7.5%","39%","6%","6%","0.83"
"WR","Tyrell Williams","OAK","CIN","6200","12.5%","40%","8%","7%","0.60"
"RB","James White","NE","@PHI","6100","3.0%","36%","3%","3%","0.97"
"RB","Jordan Howard","PHI","NE","6100","3.0%","32%","3%","3%","0.96"
"WR","D.J. Chark","JAX","@IND","6000","7.5%","54%","14%","14%","1.82"
"WR","D.J. Moore","CAR","ATL","6000","12.5%","56%","14%","14%","1.09"
"TE","Jared Cook","NO","@TB","6000","7.5%","30%","6%","6%","0.73"
"RB","Duke Johnson","HOU","@BAL","5900","0.5%","19%","1%","1%","1.53"
"WR","John Brown","BUF","@MIA","5900","7.5%","47%","9%","9%","1.20"
"WR","Tyler Boyd","CIN","@OAK","5900","7.5%","39%","6%","6%","0.79"
"RB","Brian Hill","ATL","@CAR","5900","17.5%","56%","10%","10%","0.58"
"RB","J.D. McKissic","DET","DAL","5800","0.5%","28%","2%","2%","3.96"
"RB","Royce Freeman","DEN","@MIN","5800","0.5%","27%","2%","2%","3.14"
"WR","Mohamed Sanu","NE","@PHI","5800","3.0%","37%","6%","5%","1.82"
"WR","Hunter Renfrow","OAK","CIN","5700","7.5%","30%","3%","3%","0.42"
"RB","Miles Sanders","PHI","NE","5600","0.5%","31%","2%","2%","3.84"
"WR","DeVante Parker","MIA","BUF","5600","3.0%","38%","6%","6%","1.86"
"RB","Frank Gore","BUF","@MIA","5600","0.5%","19%","1%","1%","1.19"
"TE","Jason Witten","DAL","@DET","5600","3.0%","25%","3%","3%","1.13"
"WR","Deebo Samuel","SF","ARI","5600","7.5%","39%","6%","6%","0.81"
"RB","Latavius Murray","NO","@TB","5600","3.0%","28%","2%","2%","0.75"
"WR","Marquise Brown","BAL","HOU","5600","17.5%","53%","13%","12%","0.70"
"WR","Chris Conley","JAX","@IND","5500","0.5%","26%","2%","2%","4.50"
"WR","Cole Beasley","BUF","@MIA","5500","3.0%","34%","4%","4%","1.44"
"WR","Terry McLaurin","WAS","NYJ","5500","7.5%","48%","10%","10%","1.27"
"WR","Calvin Ridley","ATL","@CAR","5500","7.5%","42%","7%","7%","0.95"
"WR","Kenny Stills","HOU","@BAL","5500","7.5%","40%","6%","6%","0.82"
"RB","Peyton Barber","TB","NO","5500","0.5%","10%","0%","0%","0.24"
"WR","Robby Anderson","NYJ","@WAS","5400","0.5%","32%","3%","3%","6.80"
"WR","Larry Fitzgerald","ARI","@SF","5400","0.5%","31%","3%","3%","6.29"
"WR","Dede Westbrook","JAX","@IND","5400","3.0%","30%","3%","3%","1.02"
"WR","Randall Cobb","DAL","@DET","5400","3.0%","27%","2%","2%","0.81"
"TE","Jack Doyle","IND","JAX","5400","7.5%","33%","5%","5%","0.72"
"RB","Ty Johnson","DET","DAL","5400","0.5%","14%","0%","0%","0.53"
"WR","Danny Amendola","DET","DAL","5400","3.0%","16%","1%","1%","0.21"
"WR","Phillip Dorsett","NE","@PHI","5300","3.0%","35%","5%","5%","1.65"
"TE","T.J. Hockenson","DET","DAL","5300","3.0%","26%","4%","4%","1.17"
"WR","Auden Tate","CIN","@OAK","5300","3.0%","30%","3%","3%","1.01"
"RB","Kalen Ballage","MIA","BUF","5300","3.0%","30%","2%","2%","0.64"
"WR","Russell Gage","ATL","@CAR","5300","3.0%","24%","2%","2%","0.52"
"TE","O.J. Howard","TB","NO","5300","12.5%","29%","4%","4%","0.32"
"WR","DaeSean Hamilton","DEN","@MIN","5300","0.5%","8%","0%","0%","0.18"
"WR","Keelan Cole","JAX","@IND","5300","0.5%","6%","0%","0%","0.09"
"WR","Ted Ginn","NO","@TB","5200","3.0%","32%","4%","4%","1.20"
"WR","Demaryius Thomas","NYJ","@WAS","5200","3.0%","32%","3%","3%","1.04"
"WR","Andy Isabella","ARI","@SF","5200","0.5%","15%","0%","0%","0.94"
"TE","Eric Ebron","IND","JAX","5200","7.5%","36%","6%","6%","0.83"
"WR","Chester Rogers","IND","JAX","5200","3.0%","26%","2%","2%","0.69"
"TE","Mike Gesicki","MIA","BUF","5100","0.5%","28%","4%","4%","7.37"
"WR","Allen Hurns","MIA","BUF","5100","0.5%","19%","1%","1%","1.89"
"TE","Darren Fells","HOU","@BAL","5100","3.0%","30%","5%","4%","1.50"
"TE","Noah Fant","DEN","@MIN","5100","3.0%","29%","4%","4%","1.35"
"TE","Greg Olsen","CAR","ATL","5100","12.5%","47%","11%","11%","0.89"
"RB","Kenjon Barner","ATL","@CAR","5100","0.5%","12%","0%","0%","0.32"
"TE","Tyler Eifert","CIN","@OAK","5000","0.5%","25%","3%","3%","5.62"
"WR","Paul Richardson","WAS","NYJ","5000","0.5%","27%","2%","2%","4.23"
"DEF","Buffalo Bills","BUF","@MIA","5000","12.5%","52%","12%","23%","1.87"
"TE","Dallas Goedert","PHI","NE","5000","3.0%","31%","5%","5%","1.60"
"RB","Jalen Richard","OAK","CIN","5000","0.5%","19%","1%","1%","1.14"
"RB","DeAndre Washington","OAK","CIN","5000","0.5%","17%","0%","0%","0.82"
"DEF","Oakland Raiders","OAK","CIN","5000","12.5%","40%","4%","8%","0.63"
"DEF","New England Patriots","NE","@PHI","5000","7.5%","35%","2%","4%","0.56"
"WR","Olabisi Johnson","MIN","DEN","5000","3.0%","24%","2%","2%","0.53"
"RB","Tony Pollard","DAL","@DET","5000","0.5%","8%","0%","0%","0.08"
"RB","Dare Ogunbowale","TB","NO","5000","0.5%","6%","0%","0%","0.05"
"TE","Ross Dwelley","SF","ARI","4900","0.5%","24%","3%","3%","5.07"
"TE","Nick Boyle","BAL","HOU","4900","0.5%","23%","2%","2%","4.55"
"TE","Ben Watson","NE","@PHI","4900","0.5%","22%","2%","2%","4.07"
"WR","Alex Erickson","CIN","@OAK","4900","0.5%","20%","1%","1%","1.93"
"RB","Rex Burkhead","NE","@PHI","4900","0.5%","22%","1%","1%","1.56"
"DEF","San Francisco 49ers","SF","ARI","4900","12.5%","50%","9%","18%","1.44"
"WR","TreQuan Smith","NO","@TB","4900","0.5%","16%","1%","1%","1.06"
"RB","Nyheim Hines","IND","JAX","4900","0.5%","18%","0%","0%","0.87"
"WR","Breshad Perriman","TB","NO","4900","0.5%","9%","0%","0%","0.22"
"WR","Marquise Goodwin","SF","ARI","4900","0.5%","9%","0%","0%","0.21"
"RB","Patrick Laird","MIA","BUF","4900","0.5%","8%","0%","0%","0.08"
"TE","Ryan Griffin","NYJ","@WAS","4800","0.5%","25%","3%","3%","5.28"
"WR","Nelson Agholor","PHI","NE","4800","0.5%","22%","1%","1%","2.47"
"DEF","New Orleans Saints","NO","@TB","4800","3.0%","40%","3%","6%","1.88"
"WR","Kendrick Bourne","SF","ARI","4800","0.5%","16%","0%","0%","0.92"
"RB","Alexander Mattison","MIN","DEN","4800","0.5%","18%","0%","0%","0.77"
"WR","Zay Jones","OAK","CIN","4800","0.5%","13%","0%","0%","0.50"
"TE","Tyler Kroft","BUF","@MIA","4800","0.5%","8%","0%","0%","0.36"
"RB","Paul Perkins","DET","DAL","4800","0.5%","12%","0%","0%","0.28"
"WR","Dante Pettis","SF","ARI","4800","0.5%","10%","0%","0%","0.23"
"RB","Gus Edwards","BAL","HOU","4800","0.5%","10%","0%","0%","0.17"
"WR","Diontae Spencer","DEN","@MIN","4800","0.5%","8%","0%","0%","0.17"
"WR","Keke Coutee","HOU","@BAL","4800","0.5%","5%","0%","0%","0.05"
"RB","Ameer Abdullah","MIN","DEN","4800","0.5%","2%","0%","0%","0.00"
"TE","Irv Smith Jr.","MIN","DEN","4700","0.5%","30%","4%","4%","7.44"
"TE","Jordan Akins","HOU","@BAL","4700","0.5%","24%","2%","2%","4.75"
"WR","Jakeem Grant","MIA","BUF","4700","0.5%","21%","1%","1%","2.10"
"DEF","Minnesota Vikings","MIN","DEN","4700","17.5%","60%","18%","36%","2.05"
"WR","Trey Quinn","WAS","NYJ","4700","0.5%","20%","1%","1%","1.66"
"RB","Derrius Guice","WAS","NYJ","4700","0.5%","18%","0%","0%","0.77"
"TE","Seth DeValve","JAX","@IND","4700","0.5%","11%","0%","0%","0.72"
"WR","Miles Boykin","BAL","HOU","4700","0.5%","11%","0%","0%","0.29"
"RB","Giovani Bernard","CIN","@OAK","4700","0.5%","12%","0%","0%","0.27"
"RB","Jordan Wilkins","IND","JAX","4700","0.5%","10%","0%","0%","0.14"
"WR","Laquon Treadwell","MIN","DEN","4700","0.5%","7%","0%","0%","0.10"
"WR","Marvin Hall","DET","DAL","4700","0.5%","6%","0%","0%","0.06"
"WR","Jakobi Meyers","NE","@PHI","4700","0.5%","5%","0%","0%","0.04"
"TE","Foster Moreau","OAK","CIN","4600","0.5%","22%","2%","2%","3.79"
"WR","Willie Snead","BAL","HOU","4600","0.5%","21%","1%","1%","2.01"
"WR","Marcus Johnson","IND","JAX","4600","0.5%","12%","0%","0%","0.43"
"RB","Raheem Mostert","SF","ARI","4600","0.5%","14%","0%","0%","0.33"
"WR","Seth Roberts","BAL","HOU","4600","0.5%","5%","0%","0%","0.04"
"RB","Boston Scott","PHI","NE","4600","0.5%","6%","0%","0%","0.02"
"RB","Myles Gaskin","MIA","BUF","4600","0.5%","5%","0%","0%","0.02"
"WR","Vyncint Smith","NYJ","@WAS","4600","0.5%","4%","0%","0%","0.02"
"WR","Justin Hardy","ATL","@CAR","4600","0.5%","3%","0%","0%","0.01"
"RB","Ty Montgomery","NYJ","@WAS","4600","0.5%","4%","0%","0%","0.01"
"WR","Robert Foster","BUF","@MIA","4600","0.5%","3%","0%","0%","0.01"
"RB","Darren Sproles","PHI","NE","4600","0.5%","3%","0%","0%","0.01"
"TE","Dawson Knox","BUF","@MIA","4500","0.5%","27%","3%","3%","5.90"
"TE","Blake Jarwin","DAL","@DET","4500","0.5%","26%","3%","3%","5.32"
"TE","Jeremy Sprinkle","WAS","NYJ","4500","0.5%","22%","2%","2%","3.50"
"WR","Albert Wilson","MIA","BUF","4500","0.5%","19%","1%","1%","1.45"
"TE","Charles Clay","ARI","@SF","4500","0.5%","13%","1%","1%","1.07"
"TE","Josh Hill","NO","@TB","4500","0.5%","12%","0%","0%","0.85"
"DEF","New York Jets","NYJ","@WAS","4500","7.5%","44%","3%","6%","0.76"
"TE","Levine Toilolo","SF","ARI","4500","0.5%","11%","0%","0%","0.68"
"WR","Isaiah McKenzie","BUF","@MIA","4500","0.5%","13%","0%","0%","0.50"
"TE","Kyle Rudolph","MIN","DEN","4500","12.5%","36%","6%","6%","0.48"
"TE","Cameron Brate","TB","NO","4500","0.5%","9%","0%","0%","0.39"
"WR","KeeSean Johnson","ARI","@SF","4500","0.5%","11%","0%","0%","0.30"
"WR","Jarius Wright","CAR","ATL","4500","0.5%","10%","0%","0%","0.25"
"WR","DeAndre Carter","HOU","@BAL","4500","0.5%","9%","0%","0%","0.19"
"RB","Wendell Smallwood","WAS","NYJ","4500","0.5%","9%","0%","0%","0.11"
"RB","Qadree Ollison","ATL","@CAR","4500","0.5%","9%","0%","0%","0.09"
"WR","Mack Hollins","PHI","NE","4500","0.5%","7%","0%","0%","0.07"
"RB","Ryquell Armstead","JAX","@IND","4500","0.5%","8%","0%","0%","0.06"
"WR","Tavon Austin","DAL","@DET","4500","0.5%","6%","0%","0%","0.05"
"WR","Kelvin Harmon","WAS","NYJ","4500","0.5%","6%","0%","0%","0.04"
"RB","Bilal Powell","NYJ","@WAS","4500","0.5%","7%","0%","0%","0.04"
"WR","Stanley Morgan","CIN","@OAK","4500","0.5%","4%","0%","0%","0.01"
"WR","Marcell Ateman","OAK","CIN","4500","0.5%","4%","0%","0%","0.01"
"RB","C.J. Ham","MIN","DEN","4500","0.5%","4%","0%","0%","0.01"
"RB","Reggie Bonnafon","CAR","ATL","4500","0.5%","4%","0%","0%","0.01"
"RB","Justice Hill","BAL","HOU","4500","0.5%","4%","0%","0%","0.01"
"WR","Fred Brown","DEN","@MIN","4500","0.5%","3%","0%","0%","0.01"
"RB","Andy Janovich","DEN","@MIN","4500","0.5%","3%","0%","0%","0.00"
"WR","J.J. Arcega-Whiteside","PHI","NE","4500","0.5%","2%","0%","0%","0.00"
"WR","Andre Roberts","BUF","@MIA","4500","0.5%","2%","0%","0%","0.00"
"RB","Brandon Bolden","NE","@PHI","4500","0.5%","3%","0%","0%","0.00"
"WR","Deonte Harris","NO","@TB","4500","0.5%","2%","0%","0%","0.00"
"RB","Zach Line","NO","@TB","4500","0.5%","2%","0%","0%","0.00"
"RB","Dwayne Washington","NO","@TB","4500","0.5%","2%","0%","0%","0.00"
"TE","Maxx Williams","ARI","@SF","4400","0.5%","13%","1%","1%","1.01"
"DEF","Indianapolis Colts","IND","JAX","4400","7.5%","29%","0%","0%","0.07"
"TE","Hayden Hurst","BAL","HOU","4300","0.5%","20%","1%","1%","2.51"
"DEF","Baltimore Ravens","BAL","HOU","4300","3.0%","29%","0%","0%","0.13"
"TE","Mo Alie-Cox","IND","JAX","4200","0.5%","8%","0%","0%","0.27"
"TE","Logan Thomas","DET","DAL","4200","0.5%","7%","0%","0%","0.17"
"TE","Drew Sample","CIN","@OAK","4200","0.5%","7%","0%","0%","0.15"
"TE","Lee Smith","BUF","@MIA","4200","0.5%","6%","0%","0%","0.14"
"TE","C.J. Uzomah","CIN","@OAK","4100","0.5%","11%","0%","0%","0.58"
"DEF","Dallas Cowboys","DAL","@DET","4100","7.5%","43%","1%","2%","0.31"
"TE","Luke Stocker","ATL","@CAR","4000","0.5%","32%","4%","4%","7.82"
"TE","Josh Oliver","JAX","@IND","4000","0.5%","17%","1%","1%","1.40"
"DEF","Washington Redskins","WAS","NYJ","4000","7.5%","51%","3%","6%","0.79"
"TE","Jaeden Graham","ATL","@CAR","4000","0.5%","13%","0%","0%","0.70"
"TE","Hale Hentges","WAS","NYJ","4000","0.5%","9%","0%","0%","0.31"
"TE","Troy Fumagalli","DEN","@MIN","4000","0.5%","9%","0%","0%","0.31"
"TE","Ben Koyack","JAX","@IND","4000","0.5%","9%","0%","0%","0.31"
"TE","Tommy Sweeney","BUF","@MIA","4000","0.5%","9%","0%","0%","0.31"
"TE","Durham Smythe","MIA","BUF","4000","0.5%","9%","0%","0%","0.29"
"TE","Ian Thomas","CAR","ATL","4000","0.5%","7%","0%","0%","0.14"
"TE","Jesse James","DET","DAL","4000","0.5%","6%","0%","0%","0.13"
"TE","Derek Carrier","OAK","CIN","4000","0.5%","6%","0%","0%","0.11"
"DEF","Jacksonville Jaguars","JAX","@IND","3800","3.0%","27%","0%","0%","0.01"
"DEF","Carolina Panthers","CAR","ATL","3700","3.0%","50%","2%","3%","1.01"
"DEF","Denver Broncos","DEN","@MIN","3700","0.5%","24%","0%","0%","0.01"
"DEF","Miami Dolphins","MIA","BUF","3600","3.0%","44%","0%","1%","0.22"
"DEF","Detroit Lions","DET","DAL","3600","0.5%","28%","0%","0%","0.03"
"DEF","Atlanta Falcons","ATL","@CAR","3500","0.5%","38%","0%","0%","0.28"
"DEF","Houston Texans","HOU","@BAL","3500","0.5%","28%","0%","0%","0.02"
"DEF","Arizona Cardinals","ARI","@SF","3500","0.5%","28%","0%","0%","0.01"
"DEF","Tampa Bay Buccaneers","TB","NO","3300","0.5%","29%","0%","0%","0.01"
"DEF","Philadelphia Eagles","PHI","NE","3200","3.0%","48%","0%","0%","0.11"
"DEF","Cincinnati Bengals","CIN","@OAK","3000","0.5%","30%","0%","0%","0.00"
