"Pos","Player","Tm","Opp","FD Sal $","Projected Own%","Cash Odds","GPP Odds","Implied Own%","FD LEV"
"WR","Davante Adams","GB","@LAC","8000","12.5%","38%","6%","9%","0.69"
"QB","Josh Allen","BUF","WAS","7700","7.5%","48%","20%","9%","1.24"
"WR","JuJu Smith-Schuster","PIT","IND","7300","7.5%","40%","7%","9%","1.24"
"WR","Odell Beckham","CLE","@DEN","7000","3.0%","38%","7%","9%","2.93"
"RB","Marlon Mack","IND","@PIT","6900","7.5%","47%","8%","9%","1.17"
"WR","DK Metcalf","SEA","TB","6700","12.5%","38%","7%","9%","0.72"
"RB","Phillip Lindsay","DEN","CLE","6200","3.0%","50%","9%","9%","3.05"
"WR","Curtis Samuel","CAR","TEN","5600","7.5%","39%","6%","9%","1.13"
"WR","D.J. Moore","CAR","TEN","5400","7.5%","41%","6%","9%","1.15"
"QB","Matthew Stafford","DET","@OAK","7900","12.5%","46%","16%","8%","0.61"
"QB","Kirk Cousins","MIN","@KC","7800","3.0%","45%","16%","8%","2.55"
"QB","Jameis Winston","TB","@SEA","7500","12.5%","47%","17%","8%","0.65"
"WR","Courtland Sutton","DEN","CLE","6400","7.5%","39%","6%","8%","1.03"
"TE","Zach Ertz","PHI","CHI","6000","7.5%","41%","9%","8%","1.13"
"WR","Mike Williams","LAC","GB","5700","7.5%","39%","6%","8%","1.08"
"QB","Carson Wentz","PHI","CHI","7400","7.5%","43%","15%","7%","0.94"
"QB","Sam Darnold","NYJ","@MIA","7300","7.5%","42%","14%","7%","0.89"
"RB","Austin Ekeler","LAC","GB","6500","3.0%","48%","7%","7%","2.40"
"RB","Melvin Gordon","LAC","GB","6300","3.0%","45%","6%","7%","2.27"
"WR","Robby Anderson","NYJ","@MIA","6200","3.0%","36%","5%","7%","2.27"
"WR","Terry McLaurin","WAS","@BUF","5700","3.0%","36%","5%","7%","2.17"
"TE","Greg Olsen","CAR","TEN","5300","7.5%","38%","8%","7%","0.95"
"WR","Diontae Johnson","PIT","IND","5000","12.5%","38%","5%","7%","0.57"
"DEF","Carolina Panthers","CAR","TEN","4000","12.5%","50%","3%","7%","0.60"
"QB","Derek Carr","OAK","DET","7300","12.5%","44%","14%","6%","0.51"
"QB","Philip Rivers","LAC","GB","7200","3.0%","43%","13%","6%","1.96"
"WR","Alshon Jeffery","PHI","CHI","6600","7.5%","33%","5%","6%","0.83"
"QB","Matt Moore","KC","MIN","6500","7.5%","43%","12%","6%","0.75"
"WR","Jarvis Landry","CLE","@DEN","6200","3.0%","34%","5%","6%","2.07"
"WR","DeVante Parker","MIA","NYJ","5800","3.0%","34%","4%","6%","1.97"
"WR","Jamison Crowder","NYJ","@MIA","5800","7.5%","36%","4%","6%","0.79"
"WR","Preston Williams","MIA","NYJ","5500","3.0%","35%","4%","6%","2.00"
"WR","Demaryius Thomas","NYJ","@MIA","4800","7.5%","37%","4%","6%","0.78"
"QB","Jacoby Brissett","IND","@PIT","7300","3.0%","36%","11%","5%","1.73"
"QB","Mason Rudolph","PIT","IND","6800","3.0%","37%","10%","5%","1.57"
"RB","Royce Freeman","DEN","CLE","6100","0.5%","40%","4%","5%","9.11"
"WR","DeSean Jackson","PHI","CHI","6100","7.5%","30%","4%","5%","0.63"
"WR","Sammy Watkins","KC","MIN","6000","3.0%","31%","4%","5%","1.68"
"TE","Jonnu Smith","TEN","@CAR","5500","7.5%","31%","5%","5%","0.61"
"WR","Zach Pascal","IND","@PIT","5300","3.0%","33%","4%","5%","1.83"
"WR","Corey Davis","TEN","@CAR","5300","3.0%","32%","4%","5%","1.58"
"TE","Eric Ebron","IND","@PIT","5200","3.0%","32%","5%","5%","1.64"
"WR","Anthony Miller","CHI","@PHI","5100","0.5%","32%","3%","5%","9.13"
"TE","Cameron Brate","TB","@SEA","5100","7.5%","33%","5%","5%","0.63"
"TE","T.J. Hockenson","DET","@OAK","5000","7.5%","34%","5%","5%","0.67"
"DEF","Seattle Seahawks","SEA","TB","4900","7.5%","36%","2%","5%","0.72"
"DEF","Minnesota Vikings","MIN","@KC","4500","3.0%","40%","2%","5%","1.60"
"QB","Ryan Tannehill","TEN","@CAR","7100","0.5%","34%","9%","4%","8.56"
"QB","Ryan Fitzpatrick","MIA","NYJ","7000","0.5%","30%","8%","4%","7.26"
"QB","Kyle Allen","CAR","TEN","6800","3.0%","34%","9%","4%","1.41"
"QB","Mitch Trubisky","CHI","@PHI","6500","3.0%","36%","9%","4%","1.45"
"RB","Jordan Howard","PHI","CHI","6300","7.5%","35%","4%","4%","0.53"
"WR","Danny Amendola","DET","@OAK","6000","3.0%","30%","3%","4%","1.37"
"RB","Adrian Peterson","WAS","@BUF","5700","3.0%","39%","4%","4%","1.32"
"WR","Cole Beasley","BUF","WAS","5600","3.0%","30%","3%","4%","1.44"
"WR","A.J. Brown","TEN","@CAR","5500","3.0%","30%","3%","4%","1.39"
"TE","Jack Doyle","IND","@PIT","5000","0.5%","31%","4%","4%","8.11"
"TE","Dallas Goedert","PHI","CHI","5000","3.0%","31%","4%","4%","1.35"
"DEF","Philadelphia Eagles","PHI","CHI","4600","7.5%","38%","2%","4%","0.57"
"DEF","Denver Broncos","DEN","CLE","4300","3.0%","41%","1%","4%","1.17"
"QB","Baker Mayfield","CLE","@DEN","7200","3.0%","29%","7%","3%","1.10"
"RB","David Montgomery","CHI","@PHI","6600","0.5%","32%","3%","3%","6.72"
"WR","Marquez Valdes-Scantling","GB","@LAC","6300","3.0%","25%","2%","3%","1.08"
"RB","Devin Singletary","BUF","WAS","6100","7.5%","31%","3%","3%","0.36"
"RB","LeSean McCoy","KC","MIN","6000","0.5%","33%","3%","3%","6.04"
"TE","Jimmy Graham","GB","@LAC","6000","7.5%","21%","3%","3%","0.34"
"RB","Mark Walton","MIA","NYJ","5700","7.5%","35%","3%","3%","0.36"
"RB","Jamaal Williams","GB","@LAC","5400","0.5%","36%","3%","3%","6.52"
"TE","Vance McDonald","PIT","IND","5300","0.5%","25%","3%","3%","6.03"
"TE","Noah Fant","DEN","CLE","4600","0.5%","28%","3%","3%","6.17"
"DEF","Tennessee Titans","TEN","@CAR","4400","3.0%","37%","1%","3%","0.86"
"RB","Frank Gore","BUF","WAS","6200","0.5%","29%","2%","2%","4.35"
"QB","Brandon Allen","DEN","CLE","6000","0.5%","25%","4%","2%","3.90"
"RB","Miles Sanders","PHI","CHI","5800","0.5%","30%","2%","2%","3.91"
"RB","Damien Williams","KC","MIN","5400","0.5%","28%","2%","2%","3.90"
"TE","Ryan Griffin","NYJ","@MIA","5000","0.5%","22%","2%","2%","4.15"
"WR","Taylor Gabriel","CHI","@PHI","4900","0.5%","22%","1%","2%","3.66"
"TE","Foster Moreau","OAK","DET","4900","0.5%","21%","2%","2%","3.44"
"TE","Mike Gesicki","MIA","NYJ","4800","0.5%","23%","2%","2%","4.33"
"TE","Trey Burton","CHI","@PHI","4800","0.5%","22%","2%","2%","3.87"
"WR","David Moore","SEA","TB","4800","0.5%","22%","1%","2%","3.37"
"WR","Chester Rogers","IND","@PIT","4700","0.5%","25%","2%","2%","4.39"
"TE","Irv Smith Jr.","MIN","@KC","4700","0.5%","24%","2%","2%","4.19"
"TE","Anthony Firkser","TEN","@CAR","4700","0.5%","21%","2%","2%","3.07"
"TE","Kyle Rudolph","MIN","@KC","4500","0.5%","26%","3%","2%","4.70"
"TE","Dawson Knox","BUF","WAS","4500","0.5%","23%","2%","2%","3.62"
"DEF","Green Bay Packers","GB","@LAC","4200","3.0%","37%","1%","2%","0.54"
"DEF","Washington Redskins","WAS","@BUF","3000","7.5%","58%","1%","2%","0.25"
"QB","Dwayne Haskins","WAS","@BUF","6100","0.5%","20%","3%","1%","2.63"
"RB","Tra Carson","DET","@OAK","5700","0.5%","18%","1%","1%","1.34"
"RB","Ronald Jones","TB","@SEA","5600","0.5%","23%","1%","1%","2.17"
"TE","Ricky Seals-Jones","CLE","@DEN","5600","0.5%","13%","1%","1%","1.51"
"RB","Ty Johnson","DET","@OAK","5500","0.5%","26%","1%","1%","2.63"
"WR","Jaron Brown","SEA","TB","5400","0.5%","16%","1%","1%","1.70"
"RB","Alexander Mattison","MIN","@KC","5400","0.5%","20%","1%","1%","1.30"
"WR","Hunter Renfrow","OAK","DET","5400","3.0%","18%","1%","1%","0.39"
"WR","Geronimo Allison","GB","@LAC","5400","3.0%","14%","0%","1%","0.18"
"RB","Tarik Cohen","CHI","@PHI","5300","0.5%","25%","1%","1%","2.33"
"WR","Adam Humphries","TEN","@CAR","5100","0.5%","20%","1%","1%","2.56"
"RB","Peyton Barber","TB","@SEA","5100","0.5%","22%","1%","1%","1.94"
"WR","James Washington","PIT","IND","5000","0.5%","16%","1%","1%","1.55"
"WR","Parris Campbell","IND","@PIT","5000","0.5%","15%","0%","1%","1.05"
"WR","Allen Lazard","GB","@LAC","4900","0.5%","16%","1%","1%","1.46"
"DEF","Indianapolis Colts","IND","@PIT","4800","3.0%","27%","0%","1%","0.40"
"TE","Demetrius Harris","CLE","@DEN","4700","0.5%","13%","1%","1%","1.04"
"TE","Jacob Hollister","SEA","TB","4600","0.5%","18%","1%","1%","2.00"
"WR","Duke Williams","BUF","WAS","4600","0.5%","15%","0%","1%","1.11"
"TE","Jeremy Sprinkle","WAS","@BUF","4500","0.5%","20%","1%","1%","2.48"
"TE","Tyler Kroft","BUF","WAS","4500","0.5%","17%","1%","1%","1.82"
"WR","Albert Wilson","MIA","NYJ","4500","0.5%","16%","0%","1%","1.08"
"DEF","Chicago Bears","CHI","@PHI","4400","0.5%","29%","0%","1%","1.31"
"TE","Luke Willson","SEA","TB","4300","0.5%","20%","1%","1%","2.51"
"TE","Antony Auclair","TB","@SEA","4000","0.5%","18%","1%","1%","1.49"
"DEF","Pittsburgh Steelers","PIT","IND","3900","3.0%","36%","0%","1%","0.19"
"DEF","Miami Dolphins","MIA","NYJ","3600","3.0%","43%","0%","1%","0.25"
"DEF","Oakland Raiders","OAK","DET","3500","0.5%","43%","0%","1%","1.08"
"WR","Mecole Hardman","KC","MIN","5600","0.5%","12%","0%","0%","0.82"
"RB","Rashaad Penny","SEA","TB","5400","0.5%","15%","0%","0%","0.66"
"WR","Demarcus Robinson","KC","MIN","5200","0.5%","13%","0%","0%","0.81"
"WR","Jake Kumerow","GB","@LAC","5100","0.5%","4%","0%","0%","0.03"
"RB","DeAndre Washington","OAK","DET","5000","0.5%","17%","0%","0%","0.76"
"WR","Olabisi Johnson","MIN","@KC","5000","0.5%","12%","0%","0%","0.71"
"WR","Antonio Callaway","CLE","@DEN","5000","0.5%","10%","0%","0%","0.42"
"RB","J.D. McKissic","DET","@OAK","5000","0.5%","13%","0%","0%","0.42"
"RB","Dare Ogunbowale","TB","@SEA","5000","0.5%","12%","0%","0%","0.31"
"WR","Nelson Agholor","PHI","CHI","5000","0.5%","9%","0%","0%","0.25"
"RB","Jalen Richard","OAK","DET","5000","0.5%","9%","0%","0%","0.15"
"RB","Darrel Williams","KC","MIN","5000","0.5%","6%","0%","0%","0.03"
"WR","Allen Hurns","MIA","NYJ","4900","0.5%","12%","0%","0%","0.56"
"RB","Kalen Ballage","MIA","NYJ","4900","0.5%","15%","0%","0%","0.53"
"WR","Marvin Hall","DET","@OAK","4900","0.5%","9%","0%","0%","0.30"
"WR","Trevor Davis","OAK","DET","4900","0.5%","9%","0%","0%","0.28"
"RB","Boston Scott","PHI","CHI","4900","0.5%","7%","0%","0%","0.06"
"WR","Paul Richardson","WAS","@BUF","4800","0.5%","14%","0%","0%","0.84"
"WR","Trey Quinn","WAS","@BUF","4800","0.5%","13%","0%","0%","0.76"
"WR","Zay Jones","OAK","DET","4800","0.5%","13%","0%","0%","0.68"
"WR","Diontae Spencer","DEN","CLE","4800","0.5%","11%","0%","0%","0.44"
"WR","DaeSean Hamilton","DEN","CLE","4800","0.5%","10%","0%","0%","0.41"
"RB","Dontrell Hilliard","CLE","@DEN","4800","0.5%","6%","0%","0%","0.04"
"WR","Tajae Sharpe","TEN","@CAR","4700","0.5%","13%","0%","0%","0.70"
"WR","Malik Turner","SEA","TB","4700","0.5%","9%","0%","0%","0.25"
"RB","Dion Lewis","TEN","@CAR","4700","0.5%","8%","0%","0%","0.07"
"WR","Cordarrelle Patterson","CHI","@PHI","4700","0.5%","6%","0%","0%","0.06"
"RB","Jordan Wilkins","IND","@PIT","4700","0.5%","6%","0%","0%","0.04"
"WR","Vyncint Smith","NYJ","@MIA","4700","0.5%","4%","0%","0%","0.03"
"RB","Nyheim Hines","IND","@PIT","4600","0.5%","18%","0%","0%","0.72"
"WR","Breshad Perriman","TB","@SEA","4600","0.5%","5%","0%","0%","0.06"
"RB","Ty Montgomery","NYJ","@MIA","4600","0.5%","4%","0%","0%","0.01"
"RB","Darren Sproles","PHI","CHI","4600","0.5%","3%","0%","0%","0.00"
"TE","Nick Vannett","PIT","IND","4500","0.5%","10%","0%","0%","0.45"
"WR","Jarius Wright","CAR","TEN","4500","0.5%","10%","0%","0%","0.37"
"RB","Wendell Smallwood","WAS","@BUF","4500","0.5%","13%","0%","0%","0.32"
"WR","Jakeem Grant","MIA","NYJ","4500","0.5%","10%","0%","0%","0.30"
"WR","Kelvin Harmon","WAS","@BUF","4500","0.5%","8%","0%","0%","0.16"
"RB","Roosevelt Nix","PIT","IND","4500","0.5%","11%","0%","0%","0.15"
"WR","Fred Brown","DEN","CLE","4500","0.5%","5%","0%","0%","0.05"
"RB","Trey Edmunds","PIT","IND","4500","0.5%","7%","0%","0%","0.04"
"WR","Laquon Treadwell","MIN","@KC","4500","0.5%","5%","0%","0%","0.04"
"WR","Braxton Berrios","NYJ","@MIA","4500","0.5%","4%","0%","0%","0.02"
"WR","Andre Patton","LAC","GB","4500","0.5%","3%","0%","0%","0.02"
"WR","Rashard Higgins","CLE","@DEN","4500","0.5%","3%","0%","0%","0.01"
"RB","C.J. Ham","MIN","@KC","4500","0.5%","4%","0%","0%","0.01"
"WR","Geremy Davis","LAC","GB","4500","0.5%","2%","0%","0%","0.01"
"WR","Andre Roberts","BUF","WAS","4500","0.5%","2%","0%","0%","0.00"
"RB","Reggie Bonnafon","CAR","TEN","4500","0.5%","3%","0%","0%","0.00"
"RB","Andy Janovich","DEN","CLE","4500","0.5%","3%","0%","0%","0.00"
"RB","Bilal Powell","NYJ","@MIA","4500","0.5%","3%","0%","0%","0.00"
"RB","Mike Davis","CHI","@PHI","4500","0.5%","2%","0%","0%","0.00"
"RB","Derek Watt","LAC","GB","4500","0.5%","2%","0%","0%","0.00"
"RB","Nick Bellore","SEA","TB","4500","0.5%","2%","0%","0%","0.00"
"WR","Deon Cain","IND","@PIT","4500","7.5%","3%","0%","0%","0.00"
"TE","Logan Thomas","DET","@OAK","4300","0.5%","10%","0%","0%","0.47"
"DEF","Detroit Lions","DET","@OAK","4300","0.5%","18%","0%","0%","0.05"
"TE","Nick O'Leary","MIA","NYJ","4200","0.5%","9%","0%","0%","0.29"
"TE","Lee Smith","BUF","WAS","4200","0.5%","7%","0%","0%","0.20"
"TE","Mo Alie-Cox","IND","@PIT","4200","0.5%","7%","0%","0%","0.16"
"TE","Adam Shaheen","CHI","@PHI","4100","0.5%","15%","1%","0%","0.97"
"TE","Hale Hentges","WAS","@BUF","4000","0.5%","14%","0%","0%","0.77"
"TE","Marcedes Lewis","GB","@LAC","4000","0.5%","10%","0%","0%","0.33"
"TE","Andrew Beck","DEN","CLE","4000","0.5%","9%","0%","0%","0.28"
"TE","Jesse James","DET","@OAK","4000","0.5%","9%","0%","0%","0.27"
"TE","Derek Carrier","OAK","DET","4000","0.5%","9%","0%","0%","0.24"
"TE","Ben Braunecker","CHI","@PHI","4000","0.5%","7%","0%","0%","0.16"
"TE","Virgil Green","LAC","GB","4000","0.5%","7%","0%","0%","0.16"
"TE","Ian Thomas","CAR","TEN","4000","0.5%","6%","0%","0%","0.12"
"TE","J.P. Holtz","CHI","@PHI","4000","0.5%","6%","0%","0%","0.10"
"DEF","Kansas City Chiefs","KC","MIN","3700","3.0%","38%","0%","0%","0.14"
"DEF","Los Angeles Chargers","LAC","GB","3400","0.5%","31%","0%","0%","0.02"
"DEF","Tampa Bay Buccaneers","TB","@SEA","3100","0.5%","41%","0%","0%","0.08"
