"Pos","Player","Tm","Opp","FD Sal $","Projected Own%","Cash Odds","GPP Odds","Implied Own%","FD LEV"
"QB","Matt Ryan","ATL","CAR","7600","7.5%","49%","18%","6%","0.77"
"RB","Alvin Kamara","NO","SF","7600","17.5%","56%","12%","11%","0.60"
"QB","Kyler Murray","ARI","PIT","7500","3.0%","47%","18%","6%","1.92"
"RB","Leonard Fournette","JAX","LAC","7500","22.5%","62%","17%","16%","0.71"
"QB","Ryan Fitzpatrick","MIA","@NYJ","7400","3.0%","44%","16%","5%","1.69"
"QB","Jacoby Brissett","IND","@TB","7400","3.0%","42%","14%","5%","1.53"
"RB","Mark Ingram","BAL","@BUF","7400","7.5%","44%","9%","8%","1.06"
"WR","Kenny Golladay","DET","@MIN","7400","7.5%","36%","6%","6%","0.80"
"QB","Philip Rivers","LAC","@JAX","7300","0.5%","39%","11%","3%","6.80"
"RB","Marlon Mack","IND","@TB","7300","0.5%","27%","2%","2%","3.89"
"WR","Courtland Sutton","DEN","@HOU","7300","7.5%","40%","7%","7%","0.95"
"RB","Melvin Gordon","LAC","@JAX","7300","17.5%","59%","16%","15%","0.83"
"QB","Ryan Tannehill","TEN","@OAK","7300","7.5%","47%","18%","6%","0.76"
"WR","DeVante Parker","MIA","@NYJ","7200","7.5%","48%","11%","11%","1.41"
"WR","Jarvis Landry","CLE","CIN","7200","7.5%","43%","8%","8%","1.10"
"QB","Kyle Allen","CAR","@ATL","7100","0.5%","41%","13%","4%","8.06"
"WR","D.J. Moore","CAR","@ATL","7100","12.5%","52%","13%","12%","0.98"
"TE","Travis Kelce","KC","@NE","7100","7.5%","47%","15%","10%","1.30"
"QB","Derek Carr","OAK","TEN","7000","0.5%","39%","11%","4%","7.03"
"QB","Andy Dalton","CIN","@CLE","7000","0.5%","36%","10%","3%","6.63"
"QB","Devlin Hodges","PIT","@ARI","7000","3.0%","37%","10%","3%","1.11"
"RB","Austin Ekeler","LAC","@JAX","7000","7.5%","42%","6%","5%","0.67"
"QB","David Blough","DET","@MIN","6900","0.5%","27%","6%","2%","3.64"
"WR","Calvin Ridley","ATL","CAR","6900","7.5%","42%","8%","8%","1.09"
"QB","Drew Lock","DEN","@HOU","6800","0.5%","28%","6%","2%","4.11"
"WR","Keenan Allen","LAC","@JAX","6800","7.5%","47%","10%","10%","1.34"
"WR","Odell Beckham","CLE","CIN","6800","17.5%","47%","10%","10%","0.56"
"RB","Joe Mixon","CIN","@CLE","6700","3.0%","42%","6%","5%","1.76"
"RB","Devin Singletary","BUF","BAL","6700","3.0%","37%","4%","4%","1.26"
"WR","James Washington","PIT","@ARI","6700","7.5%","35%","5%","5%","0.68"
"TE","George Kittle","SF","@NO","6700","12.5%","53%","17%","11%","0.90"
"TE","Austin Hooper","ATL","CAR","6600","3.0%","37%","9%","6%","1.91"
"QB","Gardner Minshew","JAX","LAC","6600","0.5%","42%","13%","4%","8.17"
"RB","Sony Michel","NE","KC","6600","3.0%","35%","4%","3%","1.12"
"TE","Mark Andrews","BAL","@BUF","6600","7.5%","39%","10%","6%","0.85"
"WR","Will Fuller","HOU","DEN","6600","7.5%","39%","6%","6%","0.81"
"QB","Dwayne Haskins","WAS","@GB","6500","0.5%","24%","5%","2%","3.01"
"TE","Jared Cook","NO","SF","6500","3.0%","37%","9%","6%","2.05"
"RB","Phillip Lindsay","DEN","@HOU","6400","3.0%","47%","7%","6%","2.03"
"TE","Hunter Henry","LAC","@JAX","6400","7.5%","43%","12%","8%","1.03"
"WR","Robby Anderson","NYJ","MIA","6400","7.5%","41%","7%","7%","0.98"
"WR","Marvin Jones","DET","@MIN","6400","7.5%","39%","7%","7%","0.87"
"WR","John Brown","BUF","BAL","6400","7.5%","40%","7%","7%","0.87"
"RB","Kareem Hunt","CLE","CIN","6400","7.5%","36%","4%","3%","0.45"
"RB","Derrius Guice","WAS","@GB","6300","3.0%","37%","4%","4%","1.18"
"WR","Tyler Boyd","CIN","@CLE","6300","7.5%","46%","8%","8%","1.09"
"TE","Jack Doyle","IND","@TB","6300","12.5%","43%","12%","8%","0.61"
"RB","Raheem Mostert","SF","@NO","6200","0.5%","24%","1%","1%","2.60"
"WR","Dede Westbrook","JAX","LAC","6200","3.0%","33%","4%","4%","1.41"
"TE","Darren Waller","OAK","TEN","6200","7.5%","50%","14%","9%","1.23"
"WR","D.J. Chark","JAX","LAC","6200","7.5%","44%","9%","9%","1.17"
"WR","Cole Beasley","BUF","BAL","6100","3.0%","35%","5%","5%","1.61"
"RB","Benny Snell Jr.","PIT","@ARI","6100","3.0%","39%","5%","4%","1.37"
"RB","Kenyan Drake","ARI","PIT","6100","3.0%","36%","4%","3%","1.10"
"WR","Zach Pascal","IND","@TB","6100","7.5%","39%","6%","6%","0.84"
"RB","LeSean McCoy","KC","@NE","6100","3.0%","31%","3%","2%","0.79"
"RB","Carlos Hyde","HOU","DEN","6000","0.5%","25%","1%","1%","2.72"
"WR","Jamison Crowder","NYJ","MIA","6000","3.0%","40%","7%","6%","2.16"
"RB","James White","NE","KC","6000","3.0%","40%","4%","4%","1.17"
"WR","Deebo Samuel","SF","@NO","6000","7.5%","40%","6%","6%","0.82"
"RB","Devonta Freeman","ATL","CAR","6000","12.5%","50%","9%","8%","0.63"
"WR","Emmanuel Sanders","SF","@NO","5900","0.5%","34%","4%","4%","8.33"
"RB","Bo Scarbrough","DET","@MIN","5900","0.5%","32%","2%","2%","3.90"
"WR","Christian Kirk","ARI","PIT","5900","3.0%","42%","8%","7%","2.46"
"WR","Mike Williams","LAC","@JAX","5900","3.0%","39%","6%","6%","1.86"
"RB","Ronald Jones","TB","IND","5800","0.5%","30%","2%","2%","4.10"
"WR","Curtis Samuel","CAR","@ATL","5800","7.5%","42%","8%","8%","1.05"
"TE","Vance McDonald","PIT","@ARI","5800","7.5%","35%","7%","5%","0.64"
"WR","Mohamed Sanu","NE","KC","5800","3.0%","7%","0%","0%","0.03"
"WR","Tyrell Williams","OAK","TEN","5700","3.0%","38%","6%","6%","2.10"
"WR","Larry Fitzgerald","ARI","PIT","5700","3.0%","35%","5%","4%","1.49"
"RB","Peyton Barber","TB","IND","5700","0.5%","19%","1%","1%","1.43"
"RB","Adrian Peterson","WAS","@GB","5700","0.5%","18%","1%","1%","1.01"
"WR","Russell Gage","ATL","CAR","5700","3.0%","25%","2%","2%","0.63"
"WR","Terry McLaurin","WAS","@GB","5600","3.0%","41%","6%","6%","2.01"
"RB","Duke Johnson","HOU","DEN","5600","0.5%","37%","3%","3%","6.01"
"WR","Allen Lazard","GB","WAS","5600","0.5%","27%","3%","3%","5.07"
"TE","Ryan Griffin","NYJ","MIA","5600","3.0%","36%","7%","5%","1.61"
"RB","Nyheim Hines","IND","@TB","5600","0.5%","20%","1%","1%","1.38"
"RB","Jamaal Williams","GB","WAS","5600","3.0%","39%","4%","4%","1.26"
"RB","Matt Breida","SF","@NO","5600","0.5%","17%","1%","1%","1.02"
"RB","Rex Burkhead","NE","KC","5600","0.5%","17%","1%","0%","0.98"
"WR","Sammy Watkins","KC","@NE","5600","3.0%","29%","3%","3%","0.97"
"WR","Auden Tate","CIN","@CLE","5500","0.5%","35%","4%","4%","7.69"
"WR","John Ross","CIN","@CLE","5500","0.5%","29%","3%","3%","5.80"
"RB","Patrick Laird","MIA","@NYJ","5500","0.5%","34%","3%","2%","4.61"
"RB","Jaylen Samuels","PIT","@ARI","5500","0.5%","34%","2%","2%","4.48"
"RB","Tevin Coleman","SF","@NO","5500","0.5%","26%","2%","1%","2.75"
"WR","Marquise Brown","BAL","@BUF","5500","3.0%","35%","5%","5%","1.56"
"WR","Breshad Perriman","TB","IND","5500","0.5%","17%","1%","1%","1.43"
"TE","Jimmy Graham","GB","WAS","5500","0.5%","25%","3%","2%","4.59"
"WR","N'Keal Harry","NE","KC","5500","0.5%","5%","0%","0%","0.05"
"RB","Jordan Wilkins","IND","@TB","5500","0.5%","4%","0%","0%","0.02"
"TE","O.J. Howard","TB","IND","5400","0.5%","26%","3%","2%","4.49"
"WR","Chris Conley","JAX","LAC","5400","0.5%","26%","2%","2%","4.47"
"WR","Mecole Hardman","KC","@NE","5400","0.5%","22%","2%","1%","2.98"
"WR","Danny Amendola","DET","@MIN","5400","0.5%","19%","1%","1%","1.70"
"TE","Mike Gesicki","MIA","@NYJ","5400","3.0%","38%","7%","5%","1.58"
"RB","David Johnson","ARI","PIT","5400","0.5%","19%","1%","1%","1.21"
"WR","Phillip Dorsett","NE","KC","5400","0.5%","15%","0%","0%","0.95"
"WR","A.J. Brown","TEN","@OAK","5400","7.5%","39%","6%","6%","0.75"
"TE","Jaeden Graham","ATL","CAR","5400","0.5%","4%","0%","0%","0.10"
"TE","Irv Smith Jr.","MIN","DET","5300","0.5%","22%","2%","2%","3.09"
"RB","Latavius Murray","NO","SF","5300","0.5%","26%","1%","1%","2.71"
"RB","Royce Freeman","DEN","@HOU","5300","0.5%","22%","1%","1%","1.72"
"RB","Brian Hill","ATL","CAR","5300","0.5%","20%","1%","1%","1.34"
"RB","Frank Gore","BUF","BAL","5300","0.5%","8%","0%","0%","0.11"
"WR","Marcus Johnson","IND","@TB","5200","0.5%","25%","2%","2%","3.92"
"RB","Darwin Thompson","KC","@NE","5200","0.5%","26%","1%","1%","2.32"
"TE","Ben Watson","NE","KC","5200","0.5%","15%","1%","1%","1.37"
"RB","Chris Thompson","WAS","@GB","5200","0.5%","7%","0%","0%","0.05"
"WR","Diontae Johnson","PIT","@ARI","5100","0.5%","34%","4%","4%","8.36"
"WR","Jakobi Meyers","NE","KC","5100","0.5%","29%","3%","3%","5.66"
"WR","Allen Hurns","MIA","@NYJ","5100","0.5%","28%","3%","3%","5.07"
"WR","Kalif Raymond","TEN","@OAK","5100","0.5%","22%","1%","1%","2.63"
"RB","Alexander Mattison","MIN","DET","5100","3.0%","42%","5%","4%","1.45"
"WR","Tim Patrick","DEN","@HOU","5100","0.5%","16%","1%","1%","1.10"
"WR","Tevin Jones","PIT","@ARI","5100","0.5%","12%","0%","0%","0.48"
"WR","Corey Davis","TEN","@OAK","5000","0.5%","32%","4%","3%","6.98"
"WR","Albert Wilson","MIA","@NYJ","5000","0.5%","24%","2%","2%","3.29"
"WR","Demaryius Thomas","NYJ","MIA","5000","0.5%","24%","2%","2%","3.07"
"RB","DeAndre Washington","OAK","TEN","5000","0.5%","24%","1%","1%","1.84"
"DEF","Green Bay Packers","GB","WAS","5000","17.5%","60%","21%","31%","1.79"
"WR","Kenny Stills","HOU","DEN","5000","0.5%","19%","1%","1%","1.66"
"RB","Jalen Richard","OAK","TEN","5000","0.5%","20%","1%","1%","1.04"
"WR","Olabisi Johnson","MIN","DET","5000","0.5%","15%","0%","0%","0.82"
"TE","Anthony Firkser","TEN","@OAK","5000","0.5%","11%","0%","0%","0.64"
"RB","Gus Edwards","BAL","@BUF","5000","0.5%","16%","0%","0%","0.58"
"WR","Kendrick Bourne","SF","@NO","4900","0.5%","26%","2%","2%","3.96"
"TE","David Njoku","CLE","CIN","4900","0.5%","25%","3%","2%","3.72"
"WR","Ted Ginn","NO","SF","4900","0.5%","21%","1%","1%","2.32"
"TE","Jordan Akins","HOU","DEN","4900","0.5%","17%","1%","1%","1.57"
"TE","Jeremy Sprinkle","WAS","@GB","4900","0.5%","17%","1%","1%","1.50"
"WR","Pharoh Cooper","ARI","PIT","4900","0.5%","17%","1%","1%","1.28"
"TE","C.J. Uzomah","CIN","@CLE","4900","0.5%","15%","1%","1%","1.14"
"RB","J.D. McKissic","DET","@MIN","4900","0.5%","17%","0%","0%","0.59"
"TE","Jonnu Smith","TEN","@OAK","4900","0.5%","24%","3%","2%","3.48"
"RB","Bilal Powell","NYJ","MIA","4900","27.5%","47%","6%","6%","0.22"
"WR","Isaiah McKenzie","BUF","BAL","4900","0.5%","9%","0%","0%","0.24"
"RB","Ty Johnson","DET","@MIN","4900","0.5%","11%","0%","0%","0.18"
"WR","Keelan Cole","JAX","LAC","4900","0.5%","7%","0%","0%","0.09"
"RB","Kenjon Barner","ATL","CAR","4900","0.5%","2%","0%","0%","0.00"
"WR","Kelvin Harmon","WAS","@GB","4800","0.5%","28%","2%","2%","4.44"
"WR","Parris Campbell","IND","@TB","4800","0.5%","26%","2%","2%","3.69"
"DEF","Minnesota Vikings","MIN","DET","4800","12.5%","58%","16%","24%","1.94"
"TE","Kyle Rudolph","MIN","DET","4800","7.5%","52%","15%","10%","1.28"
"TE","Nick Boyle","BAL","@BUF","4800","0.5%","14%","1%","0%","0.93"
"TE","Noah Fant","DEN","@HOU","4800","0.5%","29%","4%","2%","4.91"
"WR","Jarius Wright","CAR","@ATL","4800","0.5%","12%","0%","0%","0.44"
"WR","Deon Cain","PIT","@ARI","4800","0.5%","10%","0%","0%","0.26"
"TE","Ross Dwelley","SF","@NO","4800","0.5%","5%","0%","0%","0.08"
"WR","Marquez Valdes-Scantling","GB","WAS","4800","0.5%","5%","0%","0%","0.04"
"RB","Myles Gaskin","MIA","@NYJ","4800","0.5%","6%","0%","0%","0.04"
"WR","Robert Foster","BUF","BAL","4800","0.5%","5%","0%","0%","0.03"
"WR","KhaDarel Hodge","CLE","CIN","4800","0.5%","3%","0%","0%","0.01"
"RB","Chase Edmonds","ARI","PIT","4800","0.5%","4%","0%","0%","0.01"
"RB","Ameer Abdullah","MIN","DET","4800","0.5%","4%","0%","0%","0.01"
"TE","Darren Fells","HOU","DEN","4700","0.5%","30%","4%","3%","5.51"
"TE","Logan Thomas","DET","@MIN","4700","0.5%","23%","2%","1%","2.91"
"WR","Tajae Sharpe","TEN","@OAK","4700","0.5%","24%","1%","1%","2.81"
"TE","Foster Moreau","OAK","TEN","4700","0.5%","17%","1%","1%","1.51"
"WR","Laquon Treadwell","MIN","DET","4700","0.5%","17%","1%","1%","1.19"
"WR","Zay Jones","OAK","TEN","4700","0.5%","14%","0%","0%","0.64"
"WR","Andy Isabella","ARI","PIT","4700","0.5%","14%","0%","0%","0.61"
"RB","Giovani Bernard","CIN","@CLE","4700","0.5%","13%","0%","0%","0.27"
"TE","Marcedes Lewis","GB","WAS","4700","0.5%","8%","0%","0%","0.27"
"WR","Seth Roberts","BAL","@BUF","4700","0.5%","9%","0%","0%","0.21"
"RB","Dare Ogunbowale","TB","IND","4700","0.5%","11%","0%","0%","0.15"
"RB","Dion Lewis","TEN","@OAK","4700","0.5%","10%","0%","0%","0.13"
"WR","Miles Boykin","BAL","@BUF","4700","0.5%","7%","0%","0%","0.08"
"WR","Jake Kumerow","GB","WAS","4700","0.5%","3%","0%","0%","0.01"
"WR","Alex Erickson","CIN","@CLE","4700","0.5%","2%","0%","0%","0.00"
"RB","Qadree Ollison","ATL","CAR","4700","0.5%","2%","0%","0%","0.00"
"DEF","Houston Texans","HOU","DEN","4600","7.5%","51%","8%","11%","1.52"
"DEF","Cleveland Browns","CLE","CIN","4600","12.5%","55%","11%","16%","1.31"
"WR","Willie Snead","BAL","@BUF","4600","0.5%","18%","1%","1%","1.23"
"WR","Geronimo Allison","GB","WAS","4600","0.5%","14%","0%","0%","0.66"
"TE","Charles Clay","ARI","PIT","4600","0.5%","12%","0%","0%","0.60"
"WR","Keelan Doss","OAK","TEN","4600","0.5%","9%","0%","0%","0.21"
"TE","Cameron Brate","TB","IND","4600","0.5%","14%","1%","0%","0.79"
"DEF","Los Angeles Chargers","LAC","@JAX","4600","3.0%","26%","0%","0%","0.11"
"WR","DaeSean Hamilton","DEN","@HOU","4600","0.5%","7%","0%","0%","0.09"
"WR","Vyncint Smith","NYJ","MIA","4600","0.5%","5%","0%","0%","0.04"
"RB","Ty Montgomery","NYJ","MIA","4600","3.0%","23%","1%","1%","0.27"
"RB","Kyle Juszczyk","SF","@NO","4600","0.5%","4%","0%","0%","0.01"
"WR","Diontae Spencer","DEN","@HOU","4600","0.5%","3%","0%","0%","0.01"
"TE","Dawson Knox","BUF","BAL","4500","0.5%","26%","3%","2%","3.52"
"TE","Tyler Eifert","CIN","@CLE","4500","0.5%","25%","2%","2%","3.16"
"TE","Nick O'Leary","JAX","LAC","4500","0.5%","24%","2%","1%","2.71"
"WR","Demarcus Robinson","KC","@NE","4500","0.5%","22%","1%","1%","2.23"
"WR","TreQuan Smith","NO","SF","4500","0.5%","18%","1%","1%","1.20"
"TE","Hayden Hurst","BAL","@BUF","4500","0.5%","15%","1%","0%","0.93"
"TE","Josh Hill","NO","SF","4500","0.5%","11%","0%","0%","0.42"
"TE","Tyler Kroft","BUF","BAL","4500","0.5%","8%","0%","0%","0.18"
"TE","Demetrius Harris","CLE","CIN","4500","0.5%","7%","0%","0%","0.14"
"WR","Isaiah Ford","MIA","@NYJ","4500","0.5%","8%","0%","0%","0.14"
"WR","Cody Hollister","TEN","@OAK","4500","0.5%","8%","0%","0%","0.12"
"WR","Braxton Berrios","NYJ","MIA","4500","0.5%","5%","0%","0%","0.03"
"WR","Rashard Higgins","CLE","CIN","4500","0.5%","4%","0%","0%","0.01"
"WR","Marcell Ateman","OAK","TEN","4500","0.5%","3%","0%","0%","0.01"
"WR","Andre Patton","LAC","@JAX","4500","0.5%","3%","0%","0%","0.01"
"WR","Cam Sims","WAS","@GB","4500","0.5%","2%","0%","0%","0.00"
"RB","Ryquell Armstead","JAX","LAC","4500","0.5%","3%","0%","0%","0.00"
"RB","Justice Hill","BAL","@BUF","4500","0.5%","3%","0%","0%","0.00"
"RB","C.J. Ham","MIN","DET","4500","0.5%","3%","0%","0%","0.00"
"RB","Brandon Bolden","NE","KC","4500","0.5%","3%","0%","0%","0.00"
"WR","Fred Brown","DEN","@HOU","4500","0.5%","2%","0%","0%","0.00"
"RB","Reggie Bonnafon","CAR","@ATL","4500","0.5%","3%","0%","0%","0.00"
"WR","Andre Roberts","BUF","BAL","4500","0.5%","2%","0%","0%","0.00"
"RB","Keith Smith","ATL","CAR","4500","0.5%","2%","0%","0%","0.00"
"RB","Alec Ingold","OAK","TEN","4500","0.5%","2%","0%","0%","0.00"
"RB","Derek Watt","LAC","@JAX","4500","0.5%","2%","0%","0%","0.00"
"TE","Maxx Williams","ARI","PIT","4400","0.5%","13%","0%","0%","0.64"
"DEF","Tennessee Titans","TEN","@OAK","4400","3.0%","27%","0%","0%","0.09"
"DEF","Pittsburgh Steelers","PIT","@ARI","4300","3.0%","42%","2%","2%","0.79"
"DEF","Jacksonville Jaguars","JAX","LAC","4300","0.5%","29%","0%","0%","0.58"
"TE","Jeff Heuerman","DEN","@HOU","4200","0.5%","14%","1%","0%","0.66"
"TE","Matt LaCosse","NE","KC","4200","0.5%","14%","1%","0%","0.66"
"DEF","Baltimore Ravens","BAL","@BUF","4200","7.5%","48%","3%","4%","0.58"
"TE","Andrew Beck","DEN","@HOU","4200","0.5%","12%","0%","0%","0.44"
"DEF","New England Patriots","NE","KC","4200","3.0%","38%","1%","1%","0.38"
"DEF","New York Jets","NYJ","MIA","4100","7.5%","45%","1%","2%","0.29"
"TE","Ian Thomas","CAR","@ATL","4000","17.5%","36%","5%","3%","0.17"
"TE","Mo Alie-Cox","IND","@TB","4000","0.5%","18%","1%","1%","1.08"
"DEF","Indianapolis Colts","IND","@TB","4000","3.0%","46%","2%","2%","0.79"
"TE","Nick Vannett","PIT","@ARI","4000","0.5%","12%","0%","0%","0.38"
"TE","Jesse James","DET","@MIN","4000","0.5%","11%","0%","0%","0.32"
"TE","Durham Smythe","MIA","@NYJ","4000","0.5%","10%","0%","0%","0.24"
"TE","Derek Carrier","OAK","TEN","4000","0.5%","9%","0%","0%","0.19"
"TE","Ben Koyack","JAX","LAC","4000","0.5%","8%","0%","0%","0.16"
"TE","Tommy Sweeney","BUF","BAL","4000","0.5%","7%","0%","0%","0.11"
"TE","Virgil Green","LAC","@JAX","4000","0.5%","7%","0%","0%","0.09"
"TE","Tanner Hudson","TB","IND","4000","0.5%","7%","0%","0%","0.09"
"TE","Hale Hentges","WAS","@GB","4000","0.5%","7%","0%","0%","0.09"
"TE","Lee Smith","BUF","BAL","4000","0.5%","6%","0%","0%","0.09"
"DEF","New Orleans Saints","NO","SF","3800","3.0%","45%","1%","1%","0.45"
"DEF","San Francisco 49ers","SF","@NO","3800","0.5%","32%","0%","0%","0.19"
"DEF","Denver Broncos","DEN","@HOU","3800","0.5%","30%","0%","0%","0.12"
"DEF","Tampa Bay Buccaneers","TB","IND","3800","3.0%","38%","0%","0%","0.11"
"DEF","Miami Dolphins","MIA","@NYJ","3700","0.5%","38%","0%","0%","0.43"
"DEF","Atlanta Falcons","ATL","CAR","3500","3.0%","54%","2%","3%","0.92"
"DEF","Arizona Cardinals","ARI","PIT","3500","3.0%","52%","1%","2%","0.60"
"DEF","Carolina Panthers","CAR","@ATL","3500","3.0%","49%","1%","1%","0.35"
"DEF","Cincinnati Bengals","CIN","@CLE","3500","3.0%","35%","0%","0%","0.01"
"DEF","Oakland Raiders","OAK","TEN","3400","3.0%","48%","0%","1%","0.21"
"DEF","Buffalo Bills","BUF","BAL","3400","0.5%","29%","0%","0%","0.01"
"DEF","Detroit Lions","DET","@MIN","3300","0.5%","29%","0%","0%","0.00"
"DEF","Kansas City Chiefs","KC","@NE","3200","0.5%","43%","0%","0%","0.16"
"DEF","Washington Redskins","WAS","@GB","3000","0.5%","33%","0%","0%","0.00"
